name,rating,reviews,category,address_lane1,phone,status,website,maps_url
James L. West Center for Dementia Care,4.7,,Nursing home,1111 Summit Ave,,Open 24 hours,http://www.jameslwest.org/?utm_campaign=gmb,https://www.google.com/maps/place/James+L.+West+Center+for+Dementia+Care/data=!4m7!3m6!1s0x864e716626a11d19:0xd7b5d4760fa0296a!8m2!3d32.7474543!4d-97.3413965!16s%2Fg%2F1tdyr5_8!19sChIJGR2hJmZxToYRaimgD3bUtdc?authuser=0&hl=en&rclk=1
Chisholm Trail Senior Living,4.4,,Assisted living facility,5100 Randol Mill Rd,,Open · Closes 6 PM,https://silvercareliving.com/chisholm-trail/,https://www.google.com/maps/place/Chisholm+Trail+Senior+Living/data=!4m7!3m6!1s0x864e7a229a35f25f:0x3dba0b8f3b89c1e!8m2!3d32.7679377!4d-97.2433735!16s%2Fg%2F1tfl0m5x!19sChIJX_I1miJ6ToYRHpy487ig2wM?authuser=0&hl=en&rclk=1
Ridgmar Place,4.7,,Retirement community,2151 Green Oaks Rd,,Open 24 hours,https://www.pegasusseniorliving.com/ridgmar-place,https://www.google.com/maps/place/Ridgmar+Place/data=!4m7!3m6!1s0x864e733162c04a15:0x48a00494dff84342!8m2!3d32.7383176!4d-97.4325326!16s%2Fg%2F11b6b4_0kb!19sChIJFUrAYjFzToYRQkP435QEoEg?authuser=0&hl=en&rclk=1
Manor Independent Living,4.4,,Retirement community,8000 Calmont Ave,,Open · Closes 5 PM,https://manorindependentliving.com/,https://www.google.com/maps/place/Manor+Independent+Living/data=!4m7!3m6!1s0x864e0cc4a3fa3a73:0xce247a9556f992a7!8m2!3d32.7343705!4d-97.4540744!16s%2Fg%2F1tfq51dz!19sChIJczr6o8QMToYRp5L5VpV6JM4?authuser=0&hl=en&rclk=1
Heritage Place Assisted Living & Memory Care,4.0,,Assisted living facility,621 Old Hwy 1187,,Open 24 hours,https://www.heritageplaceassistedliving.com/,https://www.google.com/maps/place/Heritage+Place+Assisted+Living+%26+Memory+Care/data=!4m7!3m6!1s0x864e6927732bb74f:0xd970b6ecb72818eb!8m2!3d32.581309!4d-97.309792!16s%2Fg%2F11b7lnm7jt!19sChIJT7crcydpToYR6xgot-y2cNk?authuser=0&hl=en&rclk=1
Dementia Friendly Fort Worth,5.0,,Association / Organization,750 W 5th St,,Open · Closes 5 PM,http://www.dffw.org/,https://www.google.com/maps/place/Dementia+Friendly+Fort+Worth/data=!4m7!3m6!1s0x864e7a3d559b52e3:0x16b77afc1418fffa!8m2!3d32.7520756!4d-97.3354916!16s%2Fg%2F11hzyth51z!19sChIJ41KbVT16ToYR-v8YFPx6txY?authuser=0&hl=en&rclk=1
Morada Lake Arlington,4.5,,Assisted living facility,2500 Woodside Dr,,Open · Closes 6 PM,https://moradalakearlington.seniorlivingnearme.com/,https://www.google.com/maps/place/Morada+Lake+Arlington/data=!4m7!3m6!1s0x864e7ca8598b3a51:0x1c38cbe419dc25da!8m2!3d32.7026412!4d-97.176756!16s%2Fg%2F1263zprrw!19sChIJUTqLWah8ToYR2iXcGeTLOBw?authuser=0&hl=en&rclk=1
Morada North Richland Hills,4.6,,Assisted living facility,7801 N Richland Blvd,,Open · Closes 6 PM,https://moradanorthrichlandhills.seniorlivingnearme.com/,https://www.google.com/maps/place/Morada+North+Richland+Hills/data=!4m7!3m6!1s0x864e788c40b873e9:0x36b997591ebbc235!8m2!3d32.852671!4d-97.2151461!16s%2Fg%2F1wf227_j!19sChIJ6XO4QIx4ToYRNcK7HlmXuTY?authuser=0&hl=en&rclk=1
Clear Fork of Willow Park Assisted Living and Memory Care,4.3,,Assisted living facility,178 Crown Pointe Blvd,,Open 24 hours,https://www.civitasseniorliving.com/clear-fork/,https://www.google.com/maps/place/Clear+Fork+of+Willow+Park+Assisted+Living+and+Memory+Care/data=!4m7!3m6!1s0x864e042e62f9823f:0xb9c1dc55d82c1c74!8m2!3d32.7458136!4d-97.6600989!16s%2Fg%2F11cm08nw_c!19sChIJP4L5Yi4EToYRdBws2FXcwbk?authuser=0&hl=en&rclk=1
Avalon Memory Care,4.2,,Assisted living facility,7140 U.S. 287 Frontage Rd,,Open 24 hours,http://avalonmemorycare.com/locations/arlington/,https://www.google.com/maps/place/Avalon+Memory+Care/data=!4m7!3m6!1s0x864e638b7dd70317:0xd8e063321412085b!8m2!3d32.6291497!4d-97.1752249!16s%2Fg%2F1pv1h0n_3!19sChIJFwPXfYtjToYRWwgSFDJj4Ng?authuser=0&hl=en&rclk=1
