name,rating,reviews,category,address_lane1,phone,status,website,maps_url
York House Apartments,4.3,,Apartment complex,5325 Old York Rd,,Open · Closes 5:30 PM,https://theyorkhouse.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-york-house,https://www.google.com/maps/place/York+House+Apartments/data=!4m7!3m6!1s0x89c6b783178897d7:0xa1bd537bbd1f1a5a!8m2!3d40.0339479!4d-75.1445414!16s%2Fg%2F1tg87m1t!19sChIJ15eIF4O3xokRWhofvXtTvaE?authuser=0&hl=en&rclk=1
Philippian Gardens Senior Citizen Apartments 62+,4.7,,Apartment building,5110 N 6th St,,Closes soon · Opens 8:30 AM Tue,,https://www.google.com/maps/place/Philippian+Gardens+Senior+Citizen+Apartments+62%2B/data=!4m7!3m6!1s0x89c6b7e64131c041:0xb09575e1d62e891c!8m2!3d40.0295476!4d-75.134403!16s%2Fg%2F1tjz8xfd!19sChIJQcAxQea3xokRHIku1uF1lbA?authuser=0&hl=en&rclk=1
Four Freedoms House of Phila,3.7,,Non-profit organization,6101 Morris St,,Open now,,https://www.google.com/maps/place/Four+Freedoms+House+of+Phila/data=!4m7!3m6!1s0x89c6b84fcbe129b5:0x45d34076efe33623!8m2!3d40.0339044!4d-75.1864414!16s%2Fg%2F1tdmq_zp!19sChIJtSnhy0-4xokRIzbj73ZA00U?authuser=0&hl=en&rclk=1
St John Neumann Place,4.3,,Senior citizen center,2600 Moore St,,,https://www.humangood.org/st-john-neumann-place/,https://www.google.com/maps/place/St+John+Neumann+Place/data=!4m7!3m6!1s0x89c6c6706564ceb1:0x17b6a16287e4809f!8m2!3d39.930512!4d-75.1898171!16s%2Fg%2F1tlwb0sq!19sChIJsc5kZXDGxokRn4Dkh2Khthc?authuser=0&hl=en&rclk=1
58th Street Presbyterian Home,4.5,,Non-profit organization,2050 S 58th St,,Open now,,https://www.google.com/maps/place/58th+Street+Presbyterian+Home/data=!4m7!3m6!1s0x89c6c6a244de889b:0x8f99653e643c2f20!8m2!3d39.9340043!4d-75.2268891!16s%2Fg%2F1tk70gcm!19sChIJm4jeRKLGxokRIC88ZD5lmY8?authuser=0&hl=en&rclk=1
Maple Village,3.5,,Apartment building,22 W Rittenhouse St,,Closes soon · Opens 8:30 AM Tue,,https://www.google.com/maps/place/Maple+Village/data=!4m7!3m6!1s0x89c6b835ec6a8943:0x572e24a1fa78b9ad!8m2!3d40.0369903!4d-75.1770145!16s%2Fg%2F1wk4d_vv!19sChIJQ4lq7DW4xokRrbl4-qEkLlc?authuser=0&hl=en&rclk=1
Waverly Heights,4.5,,Retirement community,1400 Waverly Rd,,Open 24 hours,https://www.waverlyheights.org/,https://www.google.com/maps/place/Waverly+Heights/data=!4m7!3m6!1s0x89c6bf1981aea15d:0x1d9f6d487c9dc958!8m2!3d40.050479!4d-75.2753055!16s%2Fg%2F1w_vp74h!19sChIJXaGugRm_xokRWMmdfEhtnx0?authuser=0&hl=en&rclk=1
Ascension Manor Apartments,4.0,,Apartment complex,911 N Franklin St,,Closes soon · Opens 9 AM Tue,https://www.liveatamanor.com/amenities.aspx,https://www.google.com/maps/place/Ascension+Manor+Apartments/data=!4m7!3m6!1s0x89c6c8774beab14f:0xd4265ea420fa0504!8m2!3d39.9684239!4d-75.1490173!16s%2Fg%2F11b76h01wm!19sChIJT7HqS3fIxokRBAX6IKReJtQ?authuser=0&hl=en&rclk=1
Germantown House,3.6,,Apartment building,5457 Wayne Ave apt 606,,,https://www.lowincomehousing.us/det/germantown_house-19144,https://www.google.com/maps/place/Germantown+House/data=!4m7!3m6!1s0x89c6b8383a82159f:0xfbc9f5f60283a180!8m2!3d40.0304795!4d-75.1757704!16s%2Fg%2F1tj2pd_y!19sChIJnxWCOji4xokRgKGDAvb1yfs?authuser=0&hl=en&rclk=1
Philip Murray House I,3.8,,Non-profit organization,6300 Old York Rd,,Open now,,https://www.google.com/maps/place/Philip+Murray+House+I/data=!4m7!3m6!1s0x89c6b7650739c06f:0xad0374a9bb0aa795!8m2!3d40.0495481!4d-75.1453343!16s%2Fg%2F1tcxw5sp!19sChIJb8A5B2W3xokRlacKu6l0A60?authuser=0&hl=en&rclk=1
Rydal Park & Waters,4.2,,Retirement community,1515 The Fairway,,Open · Closes 5:30 PM,https://www.humangood.org/rydal-park-and-waters?utm_campaign=42454437-google_business_profile&utm_source=google&utm_medium=organic,https://www.google.com/maps/place/Rydal+Park+%26+Waters/data=!4m7!3m6!1s0x89c6b0f1b1ad1357:0xfde8a904b3c5fc4!8m2!3d40.1079976!4d-75.1149362!16s%2Fg%2F11xbqyxd_!19sChIJVxOtsfGwxokRxF88S5CK3g8?authuser=0&hl=en&rclk=1
Elders Place,3.6,,Retirement community,53 E Wister St,,,,https://www.google.com/maps/place/Elders+Place/data=!4m7!3m6!1s0x89c6b82fbdfb75cb:0xeb5bdc89379166e4!8m2!3d40.0309278!4d-75.1643641!16s%2Fg%2F1tf82kbj!19sChIJy3X7vS-4xokR5GaRN4ncW-s?authuser=0&hl=en&rclk=1
Haddington Elderly Housing,3.8,,Apartment building,5600 Race St,,Closes soon · Opens 9 AM Tue,http://www.liveathaddingtonelderly.com/,https://www.google.com/maps/place/Haddington+Elderly+Housing/data=!4m7!3m6!1s0x89c6c6d9704d5c9f:0x6a96af1d57fa6e0d!8m2!3d39.9638832!4d-75.2327257!16s%2Fg%2F1vhlz495!19sChIJn1xNcNnGxokRDW76Vx2vlmo?authuser=0&hl=en&rclk=1
Paschal Housing,4.1,,Apartment building,2125 S 70th St,,,https://www.humangood.org/paschall-senior-housing/,https://www.google.com/maps/place/Paschal+Housing/data=!4m7!3m6!1s0x89c6c40678f4f18d:0x1f70b2b386e930cb!8m2!3d39.9212042!4d-75.2415496!16s%2Fg%2F1tjz8xh1!19sChIJjfH0eAbExokRyzDphrOycB8?authuser=0&hl=en&rclk=1
Casa Farnese Apartments,4.3,,Apartment building,1300 Lombard St,,,https://prd.net/residences/casa-farnese/,https://www.google.com/maps/place/Casa+Farnese+Apartments/data=!4m7!3m6!1s0x89c6c6248226d69f:0x3caf683571c3f642!8m2!3d39.9442841!4d-75.1636751!16s%2Fg%2F1tgz1k20!19sChIJn9YmgiTGxokRQvbDcTVorzw?authuser=0&hl=en&rclk=1
Ralston Mercy-Douglass House,4.7,,Senior citizen center,3817 Market St,,Closes soon · Opens 8:30 AM Tue,https://mercydouglass.org/ralston-mercy-douglass-house/,https://www.google.com/maps/place/Ralston+Mercy-Douglass+House/data=!4m7!3m6!1s0x89c6c6564f7b867f:0x4861c048edc91712!8m2!3d39.9569602!4d-75.1991801!16s%2Fg%2F1vpq7vr9!19sChIJf4Z7T1bGxokREhfJ7UjAYUg?authuser=0&hl=en&rclk=1
Mercy Douglas Residences,4.1,,Housing development,4511 Walnut St,,Open now,https://mercydouglass.org/,https://www.google.com/maps/place/Mercy+Douglas+Residences/data=!4m7!3m6!1s0x89c6c6faa8162739:0x78cb57a1936bf7d0!8m2!3d39.955579!4d-75.212261!16s%2Fg%2F126351trc!19sChIJOScWqPrGxokR0Pdrk6FXy3g?authuser=0&hl=en&rclk=1
St Joseph's Retirement Comm,3.7,,Retirement home,"1511 and 1515-1527, 1515 W Allegheny Ave",,,,https://www.google.com/maps/place/St+Joseph%27s+Retirement+Comm/data=!4m7!3m6!1s0x89c6b801e92e9549:0x68e86cea00ee341c!8m2!3d40.0022927!4d-75.1555309!16s%2Fg%2F1tczwx4f!19sChIJSZUu6QG4xokRHDTuAOps6Gg?authuser=0&hl=en&rclk=1
"The Villages At Pine Valley, Philadelphia, PA",5.0,,Condominium complex,300 Tyler Ct,,,,"https://www.google.com/maps/place/The+Villages+At+Pine+Valley,+Philadelphia,+PA/data=!4m7!3m6!1s0x89c6b1ef354b285b:0xc88d0e156d158f72!8m2!3d40.082127!4d-75.0705117!16s%2Fg%2F11g2r88rgp!19sChIJWyhLNe-xxokRco8VbRUOjcg?authuser=0&hl=en&rclk=1"
Unico Village Senior Apartments,4.1,,Apartment complex,7199 Brant Pl,,Closes soon · Opens 8 AM Tue,https://st-residential.com/unico-village-apartments,https://www.google.com/maps/place/Unico+Village+Senior+Apartments/data=!4m7!3m6!1s0x89c6c41261a81d2d:0x2af4a865e7a83d04!8m2!3d39.9112298!4d-75.2350153!16s%2Fg%2F11g6xq4lrr!19sChIJLR2oYRLExokRBD2o52Wo9Co?authuser=0&hl=en&rclk=1
Meadow House,3.0,,Assisted living facility,4649 Paul St,,,,https://www.google.com/maps/place/Meadow+House/data=!4m7!3m6!1s0x89c6b669e836acd1:0xd5f868dc211ecca8!8m2!3d40.0153795!4d-75.083697!16s%2Fg%2F1tff3_5p!19sChIJ0aw26Gm2xokRqMweIdxo-NU?authuser=0&hl=en&rclk=1
Philadelphia Senior Center,4.6,,Senior citizen center,509 S Broad St,,Closes soon · Opens 8:30 AM Tue,https://www.newcourtland.org/senior-center/,https://www.google.com/maps/place/Philadelphia+Senior+Center/data=!4m7!3m6!1s0x89c6c62358d41ec5:0x3dc855f2d89500a5!8m2!3d39.9442935!4d-75.1650531!16s%2Fg%2F1vr1xlhk!19sChIJxR7UWCPGxokRpQCV2PJVyD0?authuser=0&hl=en&rclk=1
