name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Solstice of Mesa 55+ Apartments,4.3,,Apartment complex,307 S Hawes Rd,,Open · Closes 5 PM,https://www.solsticeofmesa.com/,https://www.google.com/maps/place/Solstice+of+Mesa+55%2B+Apartments/data=!4m7!3m6!1s0x872bb3d554b7186f:0x6e998ce71dce5e19!8m2!3d33.4092843!4d-111.6496833!16s%2Fg%2F11pw1thhb_!19sChIJbxi3VNWzK4cRGV7OHeeMmW4?authuser=0&hl=en&rclk=1
Sage Mesa,4.7,,Apartment complex,10529 E Hampton Ave,,Open · Closes 5 PM,https://sparrowliving.com/sage/mesa/?utm_source=google-listing-mybusiness&utm_medium=referral&utm_content=gmb&hyly_method=w&hyly_channel=pr,https://www.google.com/maps/place/Sage+Mesa/data=!4m7!3m6!1s0x872bb1a495c22625:0xd90b0f582e8de22d!8m2!3d33.3897185!4d-111.6043119!16s%2Fg%2F11rc01hxzq!19sChIJJSbClaSxK4cRLeKNLlgPC9k?authuser=0&hl=en&rclk=1
Silver Spur Village 55+ Community Near Phoenix,4.3,,Retirement community,9333 E University Dr,,Open · Closes 4 PM,http://www.cal-am.com/communities/silver-spur-village,https://www.google.com/maps/place/Silver+Spur+Village+55%2B+Community+Near+Phoenix/data=!4m7!3m6!1s0x872bb067c76e0e87:0xa454b49cc7606296!8m2!3d33.4209526!4d-111.6288269!16s%2Fg%2F11xds2w1z!19sChIJhw5ux2ewK4cRlmJgx5y0VKQ?authuser=0&hl=en&rclk=1
Copper Springs Retirement Community,4.5,,Retirement community,3303 E Gary Way,,Open 24 hours,https://rlcommunities.com/communities/arizona/copper-springs-retirement/,https://www.google.com/maps/place/Copper+Springs+Retirement+Community/data=!4m7!3m6!1s0x872baef91778770b:0x41dcd49cfd71a166!8m2!3d33.3743562!4d-111.7199184!16s%2Fg%2F11bzyy_lkx!19sChIJC3d4F_muK4cRZqFx_ZzU3EE?authuser=0&hl=en&rclk=1
Sunrise Village Active 55+Community,4.4,,Retirement community,5402 E McKellips Rd,,,https://sunrisevillage55.com/,https://www.google.com/maps/place/Sunrise+Village+Active+55%2BCommunity/data=!4m7!3m6!1s0x872ba5a737c8e03f:0x8351a098133f8f1f!8m2!3d33.4525217!4d-111.7149754!16s%2Fg%2F1yl47n82k!19sChIJP-DIN6elK4cRH48_E5igUYM?authuser=0&hl=en&rclk=1
Pebble Ranch Senior Living,4.8,,Assisted living facility,941 E Elliot Rd,,Open 24 hours,https://pebbleranchseniorliving.com/,https://www.google.com/maps/place/Pebble+Ranch+Senior+Living/data=!4m7!3m6!1s0x872ba9def3249873:0x7f5e776e4abe1ac1!8m2!3d33.3496031!4d-111.7695289!16s%2Fg%2F11n5tqnxq6!19sChIJc5gk896pK4cRwRq-Sm53Xn8?authuser=0&hl=en&rclk=1
Palmas Del Sol Active 55+ Resort,4.4,,Retirement community,6209 E McKellips Rd,,,https://palmasdelsol55.com/,https://www.google.com/maps/place/Palmas+Del+Sol+Active+55%2B+Resort/data=!4m7!3m6!1s0x872ba514d2e2cdb3:0xe964b5fdc0688050!8m2!3d33.4502655!4d-111.6968612!16s%2Fg%2F11xj2f810!19sChIJs83i0hSlK4cRUIBowP21ZOk?authuser=0&hl=en&rclk=1
Mcgavin Ranch 55+ Resort Retirement Community,4.4,,Retirement community,8840 E Sunland Ave,,Closes soon · Opens 9 AM Tue,http://www.mcgavinranch.com/,https://www.google.com/maps/place/Mcgavin+Ranch+55%2B+Resort+Retirement+Community/data=!4m7!3m6!1s0x872bb04bb00bd7f1:0xc9bc247fb132088b!8m2!3d33.3993716!4d-111.6385295!16s%2Fg%2F1260sgl92!19sChIJ8dcLsEuwK4cRiwgysX8kvMk?authuser=0&hl=en&rclk=1
The Oaks Assisted Living & Memory Care,4.7,,Assisted living facility,3675 South Rome Street,,Open 24 hours,/aclk?sa=L&ai=DChsSEwj8k7_ukYqVAxVVTEcBHc6hKycYACICCAEQDBoCcXU&co=1&ase=2&gclid=EAIaIQobChMI_JO_7pGKlQMVVUxHAR3OoSsnEBAYASAAEgIJyPD_BwE&cid=CAASuwHkaNEgr5fu6pNi8DjZZZ4ytSi8m52DCxtdNDq-B3K7JAb9OvAUQiURZDIW7Gk-libI4JFaGGZZwfAJWE30TPoXmXzejRERrwAflyVERtxjCnPeX2wCXYddiXiDzx9blNlEsQYIDS23hk6oaPV9s1bRALCH6ULlRXO1PY7oOveHEG9JGCuMsk3H4Frftm5d52AkvnHXMvMKCT6R8Uoi6Hb6jBOwMlu0R7pfuMfc2z-pqSgDOnC5wRStVV-S&cce=2&category=acrcp_v1_33&sig=AOD64_3un1Qlh7Ov8gRs8Mbe9bMo23xe1g&adurl&q&ctype=99&nis=6,https://www.google.com/maps/place/The+Oaks+Assisted+Living+%26+Memory+Care/data=!4m7!3m6!1s0x872bac85ece1bfbf:0x72fc2c9188e53bab!8m2!3d33.283656!4d-111.750292!16s%2Fg%2F11b6x4c6j6!19sChIJv7_h7IWsK4cRqzvliJEs_HI?authuser=0&hl=en&rclk=1
Friendship Village Tempe,4.7,,Retirement community,2645 E Southern Ave,,Open · Closes 5 PM,https://www.friendshipvillageaz.com/?utm_source=gbp&utm_medium=organic,https://www.google.com/maps/place/Friendship+Village+Tempe/data=!4m7!3m6!1s0x872b07de17c96d49:0x882f49650c2fb1b6!8m2!3d33.3928024!4d-111.881971!16s%2Fg%2F1tjxg3ks!19sChIJSW3JF94HK4cRtrEvDGVJL4g?authuser=0&hl=en&rclk=1
