name,rating,reviews,category,address_lane1,phone,status,website,maps_url
SAGE Dementia Care,5.0,,Home health care service,504 Marshall Ave,,Open 24 hours,http://www.sagecares.com/,https://www.google.com/maps/place/SAGE+Dementia+Care/data=!4m7!3m6!1s0x8150e5f2b03eeedb:0xca718e58c4855ace!8m2!3d38.6047417!4d-90.3456164!16s%2Fg%2F11wmslql4j!19sChIJ2-4-sPLlUIERzlqFxFiOcco?authuser=0&hl=en&rclk=1
The Estates of Hidden Lake,2.6,,Assisted living facility,11728 Hidden Lake Dr,,Open 24 hours,https://www.estatesofhiddenlake.com/,https://www.google.com/maps/place/The+Estates+of+Hidden+Lake/data=!4m7!3m6!1s0x87df497cf825b977:0x8389962ef7f2a254!8m2!3d38.7851753!4d-90.2249526!16s%2Fg%2F11jbplwbv6!19sChIJd7kl-HxJ34cRVKLy9y6WiYM?authuser=0&hl=en&rclk=1
Autumn View Gardens Creve Coeur,4.6,,Assisted living facility,11210 Schuetz Rd,,Open 24 hours,https://www.autumnviewgardenscrevecoeur.com/?utm_source=local-listing&utm_medium=organic&utm_campaign=gbp,https://www.google.com/maps/place/Autumn+View+Gardens+Creve+Coeur/data=!4m7!3m6!1s0x87df32fb309e5a9f:0x5d5fe592abd7a82c!8m2!3d38.6842515!4d-90.4185325!16s%2Fg%2F1tdh8_ch!19sChIJn1qeMPsy34cRLKjXq5LlX10?authuser=0&hl=en&rclk=1
Bavaria Memory Care,5.0,,Aged care,5408 S Broadway St,,Temporarily closed,,https://www.google.com/maps/place/Bavaria+Memory+Care/data=!4m7!3m6!1s0x87d8b6a3d954dbbd:0xb15efc452f273a36!8m2!3d38.5633656!4d-90.2399229!16s%2Fg%2F11fx7xj5hd!19sChIJvdtU2aO22IcRNjonL0X8XrE?authuser=0&hl=en&rclk=1
Nazareth Living Center,3.8,,Assisted living facility,2 Nazareth Ln,,Open · Closes 8 PM,https://www.benedictineliving.org/nazareth-living-center-st-louis-mo,https://www.google.com/maps/place/Nazareth+Living+Center/data=!4m7!3m6!1s0x87d8c87388798143:0xd7d85c2a5fdbd51b!8m2!3d38.489532!4d-90.321011!16s%2Fg%2F1tfc74d6!19sChIJQ4F5iHPI2IcRG9XbXypc2Nc?authuser=0&hl=en&rclk=1
Friendship Village Sunset Hills,4.1,,Assisted living facility,12563 Village Cir Dr,,Open 24 hours,https://friendshipvillagestl.com/,https://www.google.com/maps/place/Friendship+Village+Sunset+Hills/data=!4m7!3m6!1s0x87d8cf036dff9a91:0xdd8404c57b54958c!8m2!3d38.5217317!4d-90.4062618!16s%2Fg%2F1ttphfd_!19sChIJkZr_bQPP2IcRjJVUe8UEhN0?authuser=0&hl=en&rclk=1
Memory Care Home Solutions,4.6,,Social services organization,4389 W Pine Blvd,,Closes soon · Opens 8:30 AM Tue,http://memorycarehs.org/,https://www.google.com/maps/place/Memory+Care+Home+Solutions/data=!4m7!3m6!1s0x87d8caec91ee578b:0x3abe558a925987fa!8m2!3d38.6405!4d-90.254131!16s%2Fg%2F1pv5tr4d4!19sChIJi1fukezK2IcR-odZkopVvjo?authuser=0&hl=en&rclk=1
The Gatesworth,4.4,,Assisted living facility,One McKnight Pl,,Open 24 hours,https://www.thegatesworth.com/?utm_source=gmb&utm_medium=organic&utm_content=gmb-website,https://www.google.com/maps/place/The+Gatesworth/data=!4m7!3m6!1s0x87df34b66eefbf45:0x3170b5e83a98bee!8m2!3d38.6584229!4d-90.3583127!16s%2Fg%2F1txy2w_1!19sChIJRb_vbrY034cR7oupg14LFwM?authuser=0&hl=en&rclk=1
St Agnes Home,4.6,,Assisted living facility,10341 Manchester Rd,,Open 24 hours,http://www.stagneshome.com/,https://www.google.com/maps/place/St+Agnes+Home/data=!4m7!3m6!1s0x87d8cc5b39a828c5:0x9aaabc021156f665!8m2!3d38.602135!4d-90.3972741!16s%2Fg%2F1v1vdr0d!19sChIJxSioOVvM2IcRZfZWEQK8qpo?authuser=0&hl=en&rclk=1
Abbey Care Center,4.0,,Nursing home,5303 Bermuda Dr,,Open 24 hours,,https://www.google.com/maps/place/Abbey+Care+Center/data=!4m7!3m6!1s0x87df4a0bb6fa9a9f:0x41cf3fabd564bb00!8m2!3d38.7192223!4d-90.2969261!16s%2Fg%2F1tkvb9ky!19sChIJn5r6tgtK34cRALtk1as_z0E?authuser=0&hl=en&rclk=1
Creve Coeur Assisted Living and Memory Care,3.2,,Assisted living facility,693 Decker Ln,,Open 24 hours,https://spectrumretirement.com/crevecoeur-assisted-living-and-memory-care-mo-crevecoeur/?utm_source=bing&utm_medium=organic&utm_campaign=local-listings&utm_content=CreveCoeur,https://www.google.com/maps/place/Creve+Coeur+Assisted+Living+and+Memory+Care/data=!4m7!3m6!1s0x87df32a15769b51b:0x2ddb2ca57daab62!8m2!3d38.6684175!4d-90.445611!16s%2Fg%2F11b6qdfjqn!19sChIJG7VpV6Ey34cRYqvaV8qy3QI?authuser=0&hl=en&rclk=1
NHC Place St. Peters Memory Care,4.2,,Aged care,5300 Executive Centre Pkwy,,Open · Closes 7 PM,http://www.nhcplacestpetersmc.com/,https://www.google.com/maps/place/NHC+Place+St.+Peters+Memory+Care/data=!4m7!3m6!1s0x87df2823b0918527:0xcd0533474c56f276!8m2!3d38.7955518!4d-90.5928009!16s%2Fg%2F11clytgrqp!19sChIJJ4WRsCMo34cRdvJWTEczBc0?authuser=0&hl=en&rclk=1
