name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Las Alturas Nursing & Transitional Care,4.6,,Nursing home,4301 N Bartlett Ave,,Open 24 hours,http://www.lasalturasnursing.com/,https://www.google.com/maps/place/Las+Alturas+Nursing+%26+Transitional+Care/data=!4m7!3m6!1s0x866121c999b3deb3:0x7df226efd020363c!8m2!3d27.5354671!4d-99.4735717!16s%2Fg%2F11h3mp6l7c!19sChIJs96zmckhYYYRPDYg0O8m8n0?authuser=0&hl=en&rclk=1
Laredo Nursing and Rehabilitation Center,4.5,,Nursing home,1701 Tournament Trail Dr,,Open 24 hours,http://www.laredonursingrehab.com/,https://www.google.com/maps/place/Laredo+Nursing+and+Rehabilitation+Center/data=!4m7!3m6!1s0x8661273aaaaaaaab:0xadb761a0520825b6!8m2!3d27.571962!4d-99.4692216!16s%2Fg%2F1260xxsx6!19sChIJq6qqqjonYYYRtiUIUqBht60?authuser=0&hl=en&rclk=1
Laredo West Nursing and Rehabilitation Center,4.4,,Nursing home,1200 E Lane St,,Open 24 hours,https://wellsentialhealth.org/location/laredo-west-nursing-rehabilitation-center/,https://www.google.com/maps/place/Laredo+West+Nursing+and+Rehabilitation+Center/data=!4m7!3m6!1s0x86612164067b9d93:0xf9017e92b5d1a1b0!8m2!3d27.5134654!4d-99.4840046!16s%2Fg%2F1tfcns5t!19sChIJk517BmQhYYYRsKHRtZJ-Afk?authuser=0&hl=en&rclk=1
Regent Care Center of Laredo,3.6,,Nursing home,7001 McPherson Rd,,Open 24 hours,,https://www.google.com/maps/place/Regent+Care+Center+of+Laredo/data=!4m7!3m6!1s0x866120c342d1ab37:0x6a4d382118c00314!8m2!3d27.5673035!4d-99.472257!16s%2Fg%2F1vl5h664!19sChIJN6vRQsMgYYYRFAPAGCE4TWo?authuser=0&hl=en&rclk=1
La Frontera Nursing & Rehabilitation,4.7,,Nursing home,7001 McPherson Rd,,,https://www.touchstone-communities.com/la-frontera-nursing-rehabilitation,https://www.google.com/maps/place/La+Frontera+Nursing+%26+Rehabilitation/data=!4m7!3m6!1s0x8661211e907953e5:0xbe0d879aa4b304d!8m2!3d27.5673026!4d-99.4722569!16s%2Fg%2F11wvjm_1t1!19sChIJ5VN5kB4hYYYRTTBLqnnY4As?authuser=0&hl=en&rclk=1
Laredo South Nursing and Rehabilitation Center,4.1,,Nursing home,1100 Galveston St,,Open 24 hours,https://wellsentialhealth.org/location/laredo-south-nursing-rehabilitation-center/,https://www.google.com/maps/place/Laredo+South+Nursing+and+Rehabilitation+Center/data=!4m7!3m6!1s0x86612163959a1805:0xfc41254a9381081c!8m2!3d27.5116785!4d-99.485155!16s%2Fg%2F1tfzsbm0!19sChIJBRialWMhYYYRHAiBk0olQfw?authuser=0&hl=en&rclk=1
Tanis Valdez Village,4.5,,Housing complex,300 Allende St #300,,Closed · Opens 8 AM Tue,,https://www.google.com/maps/place/Tanis+Valdez+Village/data=!4m7!3m6!1s0x8661210ede23322b:0x62dbc61d93d6d3!8m2!3d27.5382783!4d-99.4932786!16s%2Fg%2F1tddsmbk!19sChIJKzIj3g4hYYYR09aTHcbbYgA?authuser=0&hl=en&rclk=1
TruStayLiving,,,Assisted living facility,(210) 391-1075,,Open 24 hours,,https://www.google.com/maps/place/TruStayLiving/data=!4m7!3m6!1s0x866121a6b12b1791:0xfc7b926839b58ec1!8m2!3d27.555402!4d-99.54067!16s%2Fg%2F11ym_11p01!19sChIJkRcrsaYhYYYRwY61OWiSe_w?authuser=0&hl=en&rclk=1
Avanti Legacy Rosewood Apartments,4.8,,Apartment complex,317 International Blvd,,Closes soon · Opens 8:30 AM Tue,https://www.avantilegacyrosewood.com/,https://www.google.com/maps/place/Avanti+Legacy+Rosewood+Apartments/data=!4m7!3m6!1s0x86612100650a2c29:0x94483befb0389643!8m2!3d27.5784238!4d-99.4937167!16s%2Fg%2F11w9xy7szm!19sChIJKSwKZQAhYYYRQ5Y4sO87SJQ?authuser=0&hl=en&rclk=1
BrightStar Care,4.9,,Home health care service,615 Gale St Bldg A,,Open 24 hours,https://www.brightstarcare.com/locations/laredo/,https://www.google.com/maps/place/BrightStar+Care/data=!4m7!3m6!1s0x866120e1cd6f9733:0x3a6b1dc122882b81!8m2!3d27.5543162!4d-99.4814643!16s%2Fg%2F1tyyxjrx!19sChIJM5dvzeEgYYYRgSuIIsEdazo?authuser=0&hl=en&rclk=1
