name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Always Inspired Independent Living Program Inc,,,Housing development,4110 Lillie St,,Open 24 hours,,https://www.google.com/maps/place/Always+Inspired+Independent+Living+Program+Inc/data=!4m7!3m6!1s0x8815e5aed9d2d36d:0xd2d27c373f43313d!8m2!3d41.0477264!4d-85.1147868!16s%2Fg%2F11xcvd9_yq!19sChIJbdPS2a7lFYgRPTFDPzd80tI?authuser=0&hl=en&rclk=1
Waynedale Retirement Community,5.0,,Retirement community,1903 Reservation Dr,,,http://www.yellowretirement.com/,https://www.google.com/maps/place/Waynedale+Retirement+Community/data=!4m7!3m6!1s0x8815ef479a0a3947:0x9413988c15267fcd!8m2!3d41.0091914!4d-85.164187!16s%2Fg%2F11g_x6llxz!19sChIJRzkKmkfvFYgRzX8mFYyYE5Q?authuser=0&hl=en&rclk=1
St. Joe Retirement Community,5.0,,Retirement community,6010 St Joe Rd Unit 10,,,http://www.yellowretirement.com/,https://www.google.com/maps/place/St.+Joe+Retirement+Community/data=!4m7!3m6!1s0x8815fd1ae3b56c3f:0x21937c1ceb496015!8m2!3d41.1348719!4d-85.0966607!16s%2Fg%2F11h37pt27s!19sChIJP2y14xr9FYgRFWBJ6xx8kyE?authuser=0&hl=en&rclk=1
League for the Blind and Disabled,4.3,,Social services organization,5821 S Anthony Blvd,,Closed · Opens 8 AM Tue,https://www.the-league.org/,https://www.google.com/maps/place/League+for+the+Blind+and+Disabled/data=!4m7!3m6!1s0x8815e54ea87f2b87:0xbbcb11d7c6b59d0e!8m2!3d41.0309845!4d-85.1118129!16s%2Fg%2F1tf1cbz2!19sChIJhyt_qE7lFYgRDp21xtcRy7s?authuser=0&hl=en&rclk=1
Greencroft Communities,,,Association / Organization,3136 Goeglein Rd,,,https://www.greencroft.org/goldenyears/about_us/page/contact,https://www.google.com/maps/place/Greencroft+Communities/data=!4m7!3m6!1s0x8815fc10e81aaaab:0x423b744fed1a2022!8m2!3d41.1075739!4d-85.0356403!16s%2Fg%2F11rjyx9wr4!19sChIJq6oa6BD8FYgRIiAa7U90O0I?authuser=0&hl=en&rclk=1
saint anne communities,,,Non-profit organization,1900 Randallia Dr,,,,https://www.google.com/maps/place/saint+anne+communities/data=!4m7!3m6!1s0x8815e50016086d69:0xb701ff35b15d759d!8m2!3d41.0945134!4d-85.1099846!16s%2Fg%2F11yb56sgrv!19sChIJaW0IFgDlFYgRnXVdsTX_Abc?authuser=0&hl=en&rclk=1
Priority Life Care,,,,"Perry Township, 3630 Illinois Rd",,,,https://www.google.com/maps/place/Priority+Life+Care/data=!4m7!3m6!1s0x8815e420bca27c37:0x44dc6a0785035164!8m2!3d41.0761187!4d-85.1886773!16s%2Fg%2F11wvpw40k1!19sChIJN3yivCDkFYgRZFEDhQdq3EQ?authuser=0&hl=en&rclk=1
Southside Senior Villas,,,Housing complex,7240 John St,,,https://fwha.org/communities/southside-senior-villas/,https://www.google.com/maps/place/Southside+Senior+Villas/data=!4m7!3m6!1s0x8815e5399efa4c05:0x2c4dddf5c8b47bdd!8m2!3d41.0185067!4d-85.1245632!16s%2Fg%2F11tt34vnlq!19sChIJBUz6njnlFYgR3Xu0yPXdTSw?authuser=0&hl=en&rclk=1
