name,rating,reviews,category,address_lane1,phone,status,website,maps_url
The View Alexandria by Goodwin Living,4.6,,Retirement community,5000 Fairbanks Ave,,Open 24 hours,https://theviewalexandria.org/?utm_source=GMB&utm_medium=WebsiteClick,https://www.google.com/maps/place/The+View+Alexandria+by+Goodwin+Living/data=!4m7!3m6!1s0x89b7b3e8e8736a47:0x83a2d5691d96880f!8m2!3d38.8369617!4d-77.1155649!16s%2Fg%2F1tgd7dzw!19sChIJR2pz6Oizt4kRD4iWHWnVooM?authuser=0&hl=en&rclk=1
Meridian Senior Living,4.2,,Retirement community,7201 Wisconsin Ave #505,,Open 24 hours,https://www.meridiansenior.com/,https://www.google.com/maps/place/Meridian+Senior+Living/data=!4m7!3m6!1s0x89b7c8b7f20b91ed:0x49da56cfedce0c26!8m2!3d38.9817692!4d-77.0924961!16s%2Fg%2F11f_ygc6p0!19sChIJ7ZEL8rfIt4kRJgzO7c9W2kk?authuser=0&hl=en&rclk=1
"Brightview West End - Senior Independent Living, Assisted Living, Memory Care, Enhanced Care",4.7,,Retirement community,285 N Washington St,,Open 24 hours,https://www.brightviewseniorliving.com/find-a-community/brightview-west-end,"https://www.google.com/maps/place/Brightview+West+End+-+Senior+Independent+Living,+Assisted+Living,+Memory+Care,+Enhanced+Care/data=!4m7!3m6!1s0x89b7cd7412a37a63:0x5c33629982231ae5!8m2!3d39.0884872!4d-77.1527597!16s%2Fg%2F11cs3njg9y!19sChIJY3qjEnTNt4kR5RojgpliM1w?authuser=0&hl=en&rclk=1"
The Providence Fairfax,4.7,,Retirement community,9490 Sprague Ave,,Open 24 hours,https://www.providencefairfax.com/,https://www.google.com/maps/place/The+Providence+Fairfax/data=!4m7!3m6!1s0x89b64b20e7ef10ef:0x5bf07ed3910df3ed!8m2!3d38.8753233!4d-77.2731828!16s%2Fg%2F11kmc07qnr!19sChIJ7xDv5yBLtokR7fMNkdN-8Fs?authuser=0&hl=en&rclk=1
Asbury Dwellings,4.2,,Retirement community,1616 Marion St NW,,Closes soon · Opens 8:30 AM Tue,,https://www.google.com/maps/place/Asbury+Dwellings/data=!4m7!3m6!1s0x89b7b7f1c8cb9c6b:0x1f8360ced0a0b4a0!8m2!3d38.9120908!4d-77.0215801!16s%2Fg%2F1w_vp51t!19sChIJa5zLyPG3t4kRoLSg0M5ggx8?authuser=0&hl=en&rclk=1
Saint Mary's Court,4.4,,Retirement home,725 24th St NW,,,https://stmaryscourt.org/,https://www.google.com/maps/place/Saint+Mary%27s+Court/data=!4m7!3m6!1s0x89b7b7b21877fd0f:0xe30e9a9f402cde52!8m2!3d38.8988893!4d-77.0510422!16s%2Fg%2F1tknlb7m!19sChIJD_13GLK3t4kRUt4sQJ-aDuM?authuser=0&hl=en&rclk=1
Seabury at Friendship Terrace,4.1,,Retirement home,4201 Butterworth Pl NW,,Closes soon · Opens 8:30 AM Tue,https://www.seaburyresources.org/friendshipterrace/?utm_source=local&utm_medium=organic&utm_campaign=GMB,https://www.google.com/maps/place/Seabury+at+Friendship+Terrace/data=!4m7!3m6!1s0x89b7c9ebb0de8a29:0x869b82262c206232!8m2!3d38.9489942!4d-77.0826969!16s%2Fg%2F1txfq12v!19sChIJKYresOvJt4kRMmIgLCaCm4Y?authuser=0&hl=en&rclk=1
Henson Creek Assisted Living Facility,4.6,,Assisted living facility,5507 Florist Pl,,Closes soon · Opens 9 AM Tue,http://hensoncreekhouse.com/,https://www.google.com/maps/place/Henson+Creek+Assisted+Living+Facility/data=!4m7!3m6!1s0x89b7bbc0cd4cfd19:0x1af19ebc17cab187!8m2!3d38.814208!4d-76.9487372!16s%2Fg%2F1tld11r0!19sChIJGf1MzcC7t4kRh7HKF7ye8Ro?authuser=0&hl=en&rclk=1
Victory Square (Seniors 55+),3.6,,Retirement community,600 Barnes St NE,,Closed · Opens 9 AM Tue,https://www.victoryhousing.org/victory-square/?utm_source=GMB&utm_medium=GMB&utm_campaign=GMB,https://www.google.com/maps/place/Victory+Square+%28Seniors+55%2B%29/data=!4m7!3m6!1s0x89b7b85d746cbbdb:0x11680012dc661341!8m2!3d38.9001097!4d-76.9523155!16s%2Fg%2F12649cm5c!19sChIJ27tsdF24t4kRQRNm3BIAaBE?authuser=0&hl=en&rclk=1
Fort Lincoln Senior Citizen's,3.3,,Real estate agency,3001 Bladensburg Rd NE,,Closes soon · Opens 9 AM Tue,https://ftlincolndc.org/communities/apartments/,https://www.google.com/maps/place/Fort+Lincoln+Senior+Citizen%27s/data=!4m7!3m6!1s0x89b7c779e03aecb7:0x5fa8a2836427bb7e!8m2!3d38.928223!4d-76.960287!16s%2Fg%2F1tjv4dks!19sChIJt-w64HnHt4kRfrsnZIOiqF8?authuser=0&hl=en&rclk=1
Greenleaf Senior Building,3.6,,Senior citizen center,1200 Delaware Ave SW,,,http://www.dchousing.org/property.aspx?id=62,https://www.google.com/maps/place/Greenleaf+Senior+Building/data=!4m7!3m6!1s0x89b7b77c535b6563:0xb0adf308b98c91db!8m2!3d38.8759774!4d-77.0132828!16s%2Fg%2F1v1vf25l!19sChIJY2VbU3y3t4kR25GMuQjzrbA?authuser=0&hl=en&rclk=1
St. Paul Senior Living Apartments,3.5,,Apartment building,1207 Addison Rd S,,Closes soon · Opens 8 AM Tue,http://stpaulseniorliving.com/?utm_source=GoogleLocalListing&utm_medium=ils&utm_campaign=StapartmentsGoogleLocalListing,https://www.google.com/maps/place/St.+Paul+Senior+Living+Apartments/data=!4m7!3m6!1s0x89b7bf1f7b645bb5:0x2b54870c397b6803!8m2!3d38.8721457!4d-76.8958891!16s%2Fg%2F1tk6wt0n!19sChIJtVtkex-_t4kRA2h7OQyHVCs?authuser=0&hl=en&rclk=1
Arbor Terrace Herndon,4.8,,Retirement community,1100 Dranesville Rd,,Open 24 hours,https://www.arborcompany.com/locations/virginia/herndon?utm_campaign=gmb&utm_medium=organic&utm_source=google_business_profile,https://www.google.com/maps/place/Arbor+Terrace+Herndon/data=!4m7!3m6!1s0x89b6377c104719b7:0x2e03ebc9808b3bd4!8m2!3d39.0114197!4d-77.3734901!16s%2Fg%2F1pty61g99!19sChIJtxlHEHw3tokR1DuLgMnrAy4?authuser=0&hl=en&rclk=1
Riggs Crossing Senior Residences,4.6,,Apartment complex,307 Riggs Rd NE,,Closes soon · Opens 9 AM Tue,https://riggscrossing.com/,https://www.google.com/maps/place/Riggs+Crossing+Senior+Residences/data=!4m7!3m6!1s0x89b7c7723747ea7f:0xcc1db0031fdd6f04!8m2!3d38.9573791!4d-77.0017523!16s%2Fg%2F11ltb9d28v!19sChIJf-pHN3LHt4kRBG_dHwOwHcw?authuser=0&hl=en&rclk=1
Independence Court of Hyattsville,4.5,,Assisted living facility,5821 Queens Chapel Rd,,Open · Closes 5 AM Tue,http://ichyattsville.com/,https://www.google.com/maps/place/Independence+Court+of+Hyattsville/data=!4m7!3m6!1s0x89b7c6fd9f4ddc29:0xe9558f5bcd5f70a1!8m2!3d38.959455!4d-76.955565!16s%2Fg%2F1tdwftvf!19sChIJKdxNn_3Gt4kRoXBfzVuPVek?authuser=0&hl=en&rclk=1
Allen House Senior Apartments,2.9,,Retirement community,3760 Minnesota Ave NE,,Closes soon · Opens 9 AM Tue,http://www.res1.net/apartments-for-rent/allen-house/?utm_source=local&utm_medium=organic&utm_campaign=GMB,https://www.google.com/maps/place/Allen+House+Senior+Apartments/data=!4m7!3m6!1s0x89b7b8ede2499e21:0xc17e961d4852a6fd!8m2!3d38.8917878!4d-76.9520034!16s%2Fg%2F1tgwnl4l!19sChIJIZ5J4u24t4kR_aZSSB2WfsE?authuser=0&hl=en&rclk=1
