name,rating,reviews,category,address_lane1,phone,status,website,maps_url
St. John Berchmans' Manor,4.2,,Apartment building,3400 St Anthony Ave,,Closes soon · Opens 9 AM Tue,https://providencecommunityhousing.org/homes/st-john-berchman-manor-housing/,https://www.google.com/maps/place/St.+John+Berchmans%27+Manor/data=!4m7!3m6!1s0x8620a8b9c0ab3a27:0x7c4f77cfe2a33325!8m2!3d29.993186!4d-90.064174!16s%2Fg%2F1tf4fd5f!19sChIJJzqrwLmoIIYRJTOj4s93T3w?authuser=0&hl=en&rclk=1
Copeland Tower Living,4.8,,Retirement community,2601 Severn Ave,,Closes soon · Opens 9 AM Tue,https://copelandtowerliving.com/,https://www.google.com/maps/place/Copeland+Tower+Living/data=!4m7!3m6!1s0x8620b1d4bcff4109:0x5f95ff9d224a99a4!8m2!3d30.000121!4d-90.1586823!16s%2Fg%2F11n5ltp1bj!19sChIJCUH_vNSxIIYRpJlKIp3_lV8?authuser=0&hl=en&rclk=1
Metairie Manor,4.2,,Low income housing program,4929 York St,,Closes soon · Opens 9 AM Tue,https://providencecommunityhousing.org/homes/metairie-manor/,https://www.google.com/maps/place/Metairie+Manor/data=!4m7!3m6!1s0x8620b08b36f9c67d:0xe4a9c55b346dd9ab!8m2!3d29.9968962!4d-90.190792!16s%2Fg%2F1td0t7b_!19sChIJfcb5NouwIIYRq9ltNFvFqeQ?authuser=0&hl=en&rclk=1
Covenant Nursing Home,4.2,,Nursing home,5919 Magazine St,,Open 24 hours,http://www.covenantnursinghome.org/,https://www.google.com/maps/place/Covenant+Nursing+Home/data=!4m7!3m6!1s0x8620a4fca369011f:0xc2bbdb2772ff4d4!8m2!3d29.9219654!4d-90.1202916!16s%2Fg%2F1td4vmv2!19sChIJHwFpo_ykIIYR1PQvd7K9Kww?authuser=0&hl=en&rclk=1
Wynhoven Apartments I & II,4.0,,Low income housing program,4600 10th St,,Open 24 hours,http://www.christopherhomes.org/,https://www.google.com/maps/place/Wynhoven+Apartments+I+%26+II/data=!4m7!3m6!1s0x8620a4727f54d2bd:0xb0e70d990ba1f4aa!8m2!3d29.8927264!4d-90.0972153!16s%2Fg%2F1tj6v5gd!19sChIJvdJUf3KkIIYRqvShC5kN57A?authuser=0&hl=en&rclk=1
The Jefferson by Peristyle,5.0,,Assisted living facility,221 Central Ave,,Open 24 hours,https://peristyleresidences.com/the-jefferson-2-assisted-living/?utm_source=google&utm_medium=organic&utm_campaign=jeffersontwo,https://www.google.com/maps/place/The+Jefferson+by+Peristyle/data=!4m7!3m6!1s0x8620bb72e8df69e9:0x1290852c21829957!8m2!3d29.9555916!4d-90.168953!16s%2Fg%2F11vk3nx5s6!19sChIJ6Wnf6HK7IIYRV5mCISyFkBI?authuser=0&hl=en&rclk=1
Westminster Tower,3.0,,Retirement home,2301 Idaho Ave,,,https://st-residential.com/2025/07/29/westminster-tower/,https://www.google.com/maps/place/Westminster+Tower/data=!4m7!3m6!1s0x8620b73f45e16c3d:0x312ba3541f9a541c!8m2!3d29.9981702!4d-90.2396543!16s%2Fg%2F1tcw8js4!19sChIJPWzhRT-3IIYRHFSaH1SjKzE?authuser=0&hl=en&rclk=1
Community Development Independent Living Center,1.0,,Association / Organization,2238 Painters St,,,http://www.cdilc.org/,https://www.google.com/maps/place/Community+Development+Independent+Living+Center/data=!4m7!3m6!1s0x8620a89b9686b857:0x8373dcf122388c72!8m2!3d29.9810729!4d-90.049855!16s%2Fg%2F11g0k1g6pt!19sChIJV7iGlpuoIIYRcow4IvHcc4M?authuser=0&hl=en&rclk=1
FAITH AND HOPE INDEPENDENT LIVING,,,Home health care service,3920 Old Gentilly Rd,,,http://faithandhopeil.com/,https://www.google.com/maps/place/FAITH+AND+HOPE+INDEPENDENT+LIVING/data=!4m7!3m6!1s0x8620a8f230497b61:0xb1e4eee57c9fede2!8m2!3d30.0021439!4d-90.0447805!16s%2Fg%2F11qq6_60sj!19sChIJYXtJMPKoIIYR4u2ffOXu5LE?authuser=0&hl=en&rclk=1
Tivoli Place,3.1,,Apartment building,1040 St Charles Ave,,,http://www.lhp.net/,https://www.google.com/maps/place/Tivoli+Place/data=!4m7!3m6!1s0x8620a67654fea37d:0xfb64cc6df948dffe!8m2!3d29.9425716!4d-90.0726247!16s%2Fg%2F11bv3mm099!19sChIJfaP-VHamIIYR_t9I-W3MZPs?authuser=0&hl=en&rclk=1
St. Joseph Apartments,3.8,,Apartment complex,600 7th St,,,https://www.stjosephapts.com/,https://www.google.com/maps/place/St.+Joseph+Apartments/data=!4m7!3m6!1s0x8620a6918eabc5cf:0x6d34cd8428cbde8!8m2!3d29.9143604!4d-90.0608865!16s%2Fg%2F1v41_trv!19sChIJz8WrjpGmIIYR6L2MQthM0wY?authuser=0&hl=en&rclk=1
Summerville At Kenner,4.0,,Assisted living facility,1600 Joe Yenni Blvd,,,,https://www.google.com/maps/place/Summerville+At+Kenner/data=!4m7!3m6!1s0x8620b6e95d8797c9:0x8c47d0f2642283ac!8m2!3d30.0374587!4d-90.2448734!16s%2Fg%2F1tczf7rm!19sChIJyZeHXem2IIYRrIMiZPLQR4w?authuser=0&hl=en&rclk=1
Independent Living Center Inc,,,Social services organization,401 Veterans Memorial Blvd,,,,https://www.google.com/maps/place/Independent+Living+Center+Inc/data=!4m7!3m6!1s0x8620b0ccc718da19:0x272222f7ca5b099e!8m2!3d30.0013675!4d-90.1268918!16s%2Fg%2F1vtqwg8n!19sChIJGdoYx8ywIIYRnglbyvciIic?authuser=0&hl=en&rclk=1
Hermann-Grima House,4.7,,History museum,820 St Louis St,,Closed · Opens 10 AM Wed,http://www.hgghh.org/,https://www.google.com/maps/place/Hermann-Grima+House/data=!4m7!3m6!1s0x8620a60e7ce59b11:0x867406c472fb6325!8m2!3d29.9571889!4d-90.06755!16s%2Fm%2F03mchv_!19sChIJEZvlfA6mIIYRJWP7csQGdIY?authuser=0&hl=en&rclk=1
Resources For Independent Living,,,Social services organization,2001 21st St,,,https://www.noril.org/,https://www.google.com/maps/place/Resources+For+Independent+Living/data=!4m7!3m6!1s0x8620b7403338a201:0x952545c6d81e0462!8m2!3d29.9939768!4d-90.2423286!16s%2Fg%2F1tj4z1tr!19sChIJAaI4M0C3IIYRYgQe2MZFJZU?authuser=0&hl=en&rclk=1
Faulkner House Books,4.7,,Book store,624 Pirates Alley,,Closes soon · Opens 10 AM Tue,https://faulknerhousebooks.com/,https://www.google.com/maps/place/Faulkner+House+Books/data=!4m7!3m6!1s0x8620a6119507cc69:0x4c70ac76c962be05!8m2!3d29.9580349!4d-90.0641562!16s%2Fg%2F1vgx131n!19sChIJacwHlRGmIIYRBb5iyXascEw?authuser=0&hl=en&rclk=1
