name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Cadence North Raleigh,4.8,,Assisted living facility,5219 Old Wake Forest Rd,,Open 24 hours,https://cogirusa.com/communities/cadence-north-raleigh/?utm_campaign=google-business-profile&utm_medium=organic&utm_source=gmb&utm_content=cadence-north-raleigh-by-cogir,https://www.google.com/maps/place/Cadence+North+Raleigh/data=!4m7!3m6!1s0x89ac597963fe2ef1:0xb5ea6b50db7f9eb7!8m2!3d35.8525861!4d-78.6048321!16s%2Fg%2F11fpr9w332!19sChIJ8S7-Y3lZrIkRt55_21Br6rU?authuser=0&hl=en&rclk=1
Magnolia Glen,4.5,,Assisted living facility,5301 Creedmoor Rd,,Open 24 hours,https://kiscoseniorliving.com/lifestyle/magnolia-glen/,https://www.google.com/maps/place/Magnolia+Glen/data=!4m7!3m6!1s0x89acf64a671724b1:0x7406cf496b546826!8m2!3d35.853925!4d-78.682409!16s%2Fg%2F1td213qw!19sChIJsSQXZ0r2rIkRJmhUa0nPBnQ?authuser=0&hl=en&rclk=1
Abbotswood at Stonehenge,4.9,,Assisted living facility,7900 Creedmoor Rd,,Open 24 hours,https://kiscoseniorliving.com/lifestyle/abbotswood-at-stonehenge/,https://www.google.com/maps/place/Abbotswood+at+Stonehenge/data=!4m7!3m6!1s0x89acf7f4b29cc83f:0x8439c3a157732e02!8m2!3d35.895342!4d-78.6795314!16s%2Fg%2F1tfkx5fx!19sChIJP8icsvT3rIkRAi5zV6HDOYQ?authuser=0&hl=en&rclk=1
Brighton Gardens of Raleigh,3.7,,Assisted living facility,3101 Duraleigh Rd,,Open 24 hours,https://www.sunriseseniorliving.com/communities/nc/brighton-gardens-of-raleigh?utm_source=directory_listings&utm_medium=clicks&utm_campaign=google,https://www.google.com/maps/place/Brighton+Gardens+of+Raleigh/data=!4m7!3m6!1s0x89acf686ba1e9f19:0x1b88a96f4ee90669!8m2!3d35.8228198!4d-78.7070246!16s%2Fg%2F1tg8klpv!19sChIJGZ8euob2rIkRaQbpTm-piBs?authuser=0&hl=en&rclk=1
The Cardinal at North Hills,4.5,,Assisted living facility,4030 Cardinal at N Hills St,,Open 24 hours,https://kiscoseniorliving.com/signature/cardinal/,https://www.google.com/maps/place/The+Cardinal+at+North+Hills/data=!4m7!3m6!1s0x89ac589052987a07:0x7e2c82d7815a348!8m2!3d35.8357078!4d-78.6358256!16s%2Fg%2F1tk68k3r!19sChIJB3qYUpBYrIkRSKMVeC3I4gc?authuser=0&hl=en&rclk=1
The Oaks at Whitaker Glen,4.7,,Retirement community,501 E Whitaker Mill Rd,,Open 24 hours,https://oaksatwhitakerglen.com/,https://www.google.com/maps/place/The+Oaks+at+Whitaker+Glen/data=!4m7!3m6!1s0x89ac5f3546415a3f:0x32bdf83f62ad1af4!8m2!3d35.8091817!4d-78.6332072!16s%2Fg%2F1v_vts0x!19sChIJP1pBRjVfrIkR9BqtYj_4vTI?authuser=0&hl=en&rclk=1
Sunrise of Raleigh,3.7,,Assisted living facility,4801 Edwards Mill Rd,,Open 24 hours,https://www.sunriseseniorliving.com/communities/nc/sunrise-of-raleigh?utm_source=directory_listings&utm_medium=clicks&utm_campaign=google,https://www.google.com/maps/place/Sunrise+of+Raleigh/data=!4m7!3m6!1s0x89acf643d94022eb:0xe2ad68d8b9755787!8m2!3d35.839711!4d-78.6854794!16s%2Fg%2F1trtw5ly!19sChIJ6yJA2UP2rIkRh1d1udhoreI?authuser=0&hl=en&rclk=1
Morningside of Raleigh,3.8,,Assisted living facility,801 Dixie Trail,,Open 24 hours,https://morningsideofraleigh.seniorlivingnearme.com/,https://www.google.com/maps/place/Morningside+of+Raleigh/data=!4m7!3m6!1s0x89acf5e85374e013:0xd68cd73620d8c5c9!8m2!3d35.800464!4d-78.677134!16s%2Fg%2F1trqj29p!19sChIJE-B0U-j1rIkRycXYIDbXjNY?authuser=0&hl=en&rclk=1
The Cypress of Raleigh,4.9,,Retirement community,8801 Cypress Lakes Dr,,Closed · Opens 9 AM Tue,http://www.thecypressofraleigh.com/,https://www.google.com/maps/place/The+Cypress+of+Raleigh/data=!4m7!3m6!1s0x89acf7ff81a21b8d:0xf6db98e58b7632c9!8m2!3d35.9005679!4d-78.6597371!16s%2Fg%2F1v8l0gy4!19sChIJjRuigf_3rIkRyTJ2i-WY2_Y?authuser=0&hl=en&rclk=1
The Willows at Raleigh,4.9,,Retirement community,2722 Spring Forest Rd,,Open 24 hours,http://willowsatraleigh.com/,https://www.google.com/maps/place/The+Willows+at+Raleigh/data=!4m7!3m6!1s0x89ac5992edf1ba07:0x196fb7b92da7d83a!8m2!3d35.8579315!4d-78.595414!16s%2Fg%2F11grty3j3_!19sChIJB7rx7ZJZrIkROtinLbm3bxk?authuser=0&hl=en&rclk=1
Gardens at Wakefield,4.7,,Retirement community,12800 Spruce Tree Way,,Open · Closes 7:30 PM,https://inspiritseniorliving.com/gardens-at-wakefield/,https://www.google.com/maps/place/Gardens+at+Wakefield/data=!4m7!3m6!1s0x89ac51327423d8bd:0xe8302474815fb7ed!8m2!3d35.9429997!4d-78.5620943!16s%2Fg%2F11j33fkcwz!19sChIJvdgjdDJRrIkR7bdfgXQkMOg?authuser=0&hl=en&rclk=1
