name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Regency Place Senior Living,4.6,,Assisted living facility,8190 Arroyo Vista Dr,,Open · Closes 5:30 PM,https://www.regencyplaceseniorliving.com/,https://www.google.com/maps/place/Regency+Place+Senior+Living/data=!4m7!3m6!1s0x809ac5dd0cf19cbf:0x2149ad84d5479a45!8m2!3d38.4626343!4d-121.421512!16s%2Fg%2F1261hzhy_!19sChIJv5zxDN3FmoARRZpH1YStSSE?authuser=0&hl=en&rclk=1
Greenhaven Place,5.0,,Assisted living facility,6350 Riverside Blvd,,Open 24 hours,https://www.pegasusseniorliving.com/greenhaven-place/,https://www.google.com/maps/place/Greenhaven+Place/data=!4m7!3m6!1s0x809ad34ae98444d1:0xcd1cb57337c236ca!8m2!3d38.511828!4d-121.5409112!16s%2Fg%2F11h3l0qlwc!19sChIJ0USE6UrTmoARyjbCN3O1HM0?authuser=0&hl=en&rclk=1
Mercy McMahon Terrace,4.6,,Assisted living facility,3865 J St,,Open · Closes 6:30 PM,http://mercymcmahonterrace.org/,https://www.google.com/maps/place/Mercy+McMahon+Terrace/data=!4m7!3m6!1s0x809ad09a5754520d:0xe2fc556f33540975!8m2!3d38.5705515!4d-121.4548458!16s%2Fg%2F1t_wpltp!19sChIJDVJUV5rQmoARdQlUM29V_OI?authuser=0&hl=en&rclk=1
Carlton Senior Living Sacramento,4.0,,Assisted living facility,1075 Fulton Ave,,Open 24 hours,https://www.carltonseniorliving.com/community/sacramento/,https://www.google.com/maps/place/Carlton+Senior+Living+Sacramento/data=!4m7!3m6!1s0x809ada4d704dd727:0x2f0af6aa14fcd37!8m2!3d38.584568!4d-121.402168!16s%2Fg%2F1tdr8fdl!19sChIJJ9dNcE3amoARN81PoWqv8AI?authuser=0&hl=en&rclk=1
Oakmont of East Sacramento,4.5,,Retirement community,5301 F St,,Open 24 hours,https://oakmontseniorliving.com/eastsacramento,https://www.google.com/maps/place/Oakmont+of+East+Sacramento/data=!4m7!3m6!1s0x809adb508ab01813:0xb93e3a8a9e61f98a!8m2!3d38.5708133!4d-121.4370917!16s%2Fg%2F11fm9njt2y!19sChIJExiwilDbmoARivlhnoo6Prk?authuser=0&hl=en&rclk=1
Apple Ridge Assisted Living,4.1,,Assisted living facility,3950 Annadale Ln,,Open 24 hours,https://appleridgeal.com/?utm_source=Google&utm_medium=gmb&utm_campaign=local,https://www.google.com/maps/place/Apple+Ridge+Assisted+Living/data=!4m7!3m6!1s0x809ae001fa83e8ef:0xf83a103a4d1fcc9!8m2!3d38.6383841!4d-121.3774709!16s%2Fg%2F1td9d_sh!19sChIJ7-iD-gHgmoARyfzRpAOhgw8?authuser=0&hl=en&rclk=1
Ivy Park at Sacramento,4.1,,Assisted living facility,345 Munroe St,,Open 24 hours,http://ivyliving.com/sacramento,https://www.google.com/maps/place/Ivy+Park+at+Sacramento/data=!4m7!3m6!1s0x809adaffaed1cac1:0xd1d5360cdb09929b!8m2!3d38.5724111!4d-121.4024847!16s%2Fg%2F1v9gk7ng!19sChIJwcrRrv_amoARm5IJ2ww21dE?authuser=0&hl=en&rclk=1
Carlton Senior Living Sacramento Atrium Building,4.4,,Assisted living facility,1071 Fulton Ave,,Open 24 hours,https://www.carltonseniorliving.com/community/sacramento/,https://www.google.com/maps/place/Carlton+Senior+Living+Sacramento+Atrium+Building/data=!4m7!3m6!1s0x809ada4d99e76c2b:0x76913fab53c472f4!8m2!3d38.5843738!4d-121.4033993!16s%2Fg%2F1jgm0sm2g!19sChIJK2znmU3amoAR9HLEU6s_kXY?authuser=0&hl=en&rclk=1
Legacy Oaks of Sacramento,4.1,,Assisted living facility,1922 Morse Ave,,Open 24 hours,http://www.onelifeseniorliving.com/communities/legacy-oaks-of-sacramento-assisted-living-memory-care,https://www.google.com/maps/place/Legacy+Oaks+of+Sacramento/data=!4m7!3m6!1s0x809adb07c7d2ee3f:0x3c647626d8badc6d!8m2!3d38.6002942!4d-121.3910833!16s%2Fg%2F11h193_f98!19sChIJP-7SxwfbmoARbdy62CZ2ZDw?authuser=0&hl=en&rclk=1
Rose Arbor Village,4.4,,Assisted living facility,2001 Rose Arbor Dr,,Open 24 hours,https://www.rosearborvillage.com/,https://www.google.com/maps/place/Rose+Arbor+Village/data=!4m7!3m6!1s0x809b2924cdf78e7b:0xe6e124ac98cb850c!8m2!3d38.6832125!4d-121.508808!16s%2Fg%2F11wfsgf091!19sChIJe473zSQpm4ARDIXLmKwk4eY?authuser=0&hl=en&rclk=1
River's Edge,4.3,,Assisted living facility,601 Feature Dr,,Open 24 hours,https://www.srgseniorliving.com/sacramento-ca-rivers-edge/?utm_source=gmb&utm_medium=organic&utm_campaign=gbp,https://www.google.com/maps/place/River%27s+Edge/data=!4m7!3m6!1s0x809ada5b80d13547:0x5ace2599e8dd9c27!8m2!3d38.5765102!4d-121.4176!16s%2Fg%2F1v96m0xw!19sChIJRzXRgFvamoARJ5zd6Jklzlo?authuser=0&hl=en&rclk=1
The Woodlake Senior Living,4.5,,Assisted living facility,1445 Expo Pkwy,,Open 24 hours,https://www.onelifeseniorliving.com/communities/the-woodlake-senior-living?utm_source=GBP&utm_medium=organic,https://www.google.com/maps/place/The+Woodlake+Senior+Living/data=!4m7!3m6!1s0x809ad72d56b86055:0x1c7babf46779fc04!8m2!3d38.5984916!4d-121.4562072!16s%2Fg%2F11gxrpscct!19sChIJVWC4Vi3XmoARBPx5Z_Srexw?authuser=0&hl=en&rclk=1
Ivy Ridge Assisted Living,3.0,,Assisted living facility,2030 23rd St,,Open 24 hours,,https://www.google.com/maps/place/Ivy+Ridge+Assisted+Living/data=!4m7!3m6!1s0x809ad0e5c02646d7:0x44057b55dfd3fb75!8m2!3d38.5638887!4d-121.4812608!16s%2Fg%2F1tfch_tk!19sChIJ10YmwOXQmoARdfvT31V7BUQ?authuser=0&hl=en&rclk=1
Grand River Villa,5.0,,Assisted living facility,509 Michigan Blvd,,Open · Closes 5 PM,https://ciminocare.com/grand-river-villa,https://www.google.com/maps/place/Grand+River+Villa/data=!4m7!3m6!1s0x809ad6afe9c400d3:0x2f3a934927a89f5e!8m2!3d38.5834297!4d-121.5266866!16s%2Fg%2F1tl7nzfz!19sChIJ0wDE6a_WmoARXp-oJ0mTOi8?authuser=0&hl=en&rclk=1
Carefree Senior Living Sacramento,3.7,,Assisted living facility,5601 Natomas Blvd,,Open · Closes 5 PM,https://www.carefreeseniors.com/north-natomas/,https://www.google.com/maps/place/Carefree+Senior+Living+Sacramento/data=!4m7!3m6!1s0x809b29bea53a1a89:0x305dd113b58ecc23!8m2!3d38.6792336!4d-121.5082704!16s%2Fg%2F1tfd2ng1!19sChIJiRo6pb4pm4ARI8yOtRPRXTA?authuser=0&hl=en&rclk=1
Golden Pond Retirement Community,4.8,,Assisted living facility,3415 Mayhew Rd,,Open 24 hours,https://www.crmscommunities.com/senior-living/ca/sacramento/golden-pond/?utm_source=GBP&utm_medium=organic,https://www.google.com/maps/place/Golden+Pond+Retirement+Community/data=!4m7!3m6!1s0x809adcac510f9ac5:0xcec247829df0cfde!8m2!3d38.556038!4d-121.3460564!16s%2Fg%2F1vnrl856!19sChIJxZoPUazcmoAR3s_wnYJHws4?authuser=0&hl=en&rclk=1
Eskaton Land Park,4.9,,Retirement community,3225 Freeport Blvd,,Open 24 hours,https://www.eskaton.org/eskaton-land-park,https://www.google.com/maps/place/Eskaton+Land+Park/data=!4m7!3m6!1s0x809ad1d0ace816bb:0x8880b27914b6d373!8m2!3d38.5456047!4d-121.4895019!16s%2Fg%2F1td486sk!19sChIJuxborNDRmoARc9O2FHmygIg?authuser=0&hl=en&rclk=1
