name,rating,reviews,category,address_lane1,phone,status,website,maps_url
The Rio Grande Gracious Retirement Living,4.4,,Retirement community,2331 Westside Blvd SE,,Open · Closes 7 PM,https://seniorlivinginstyle.com/the-rio-grande/,https://www.google.com/maps/place/The+Rio+Grande+Gracious+Retirement+Living/data=!4m7!3m6!1s0x872271cc7ef5116d:0x65e6a8d21cc1f861!8m2!3d35.2223817!4d-106.6871644!16s%2Fg%2F11h13n1m2!19sChIJbRH1fsxxIocRYfjBHNKo5mU?authuser=0&hl=en&rclk=1
Avamere at Rio Rancho,4.3,,Retirement community,1000 Riverview Dr SE,,Open 24 hours,https://avamereatriorancho.com/,https://www.google.com/maps/place/Avamere+at+Rio+Rancho/data=!4m7!3m6!1s0x872270dacb3339e9:0xe14936b9bb5e5716!8m2!3d35.240585!4d-106.6426699!16s%2Fg%2F12hp8zs1b!19sChIJ6Tkzy9pwIocRFldeu7k2SeE?authuser=0&hl=en&rclk=1
Vineyard 55 Plus Community,4.6,,Mobile home park,6118 Edith Blvd NE,,,http://vineyard55community.com/,https://www.google.com/maps/place/Vineyard+55+Plus+Community/data=!4m7!3m6!1s0x87227480e144c12f:0x8538d039afdb130d!8m2!3d35.1438872!4d-106.6218947!16s%2Fg%2F1tcw424b!19sChIJL8FE4YB0IocRDRPbrznQOIU?authuser=0&hl=en&rclk=1
Nueva Vista At La Vida Llena,5.0,,Retirement community,11100 Lagrima De Oro Rd NE,,,https://www.lavidallena.com/about/who-is-la-vida-llena/,https://www.google.com/maps/place/Nueva+Vista+At+La+Vida+Llena/data=!4m7!3m6!1s0x87189f310fa61951:0x50eca30d337c5e11!8m2!3d35.1330106!4d-106.5164072!16s%2Fg%2F11f9yktrc8!19sChIJURmmDzGfGIcREV58Mw2j7FA?authuser=0&hl=en&rclk=1
Del Webb at Mirehaven- 55+ Retirement Community,4.5,,Retirement community,9205 Del Webb Ln NW,,,https://www.delwebb.com/homes/new-mexico/albuquerque/albuquerque/del-webb-at-mirehaven-209312,https://www.google.com/maps/place/Del+Webb+at+Mirehaven-+55%2B+Retirement+Community/data=!4m7!3m6!1s0x87226d15fa1beddf:0x54ca97bf19043f29!8m2!3d35.1079816!4d-106.7474127!16s%2Fg%2F11b7fx43q5!19sChIJ3-0b-hVtIocRKT8EGb-XylQ?authuser=0&hl=en&rclk=1
Shalom House,4.5,,Housing complex,5500 Wyoming Blvd NE Apt 206,,Open · Closes 5 PM,,https://www.google.com/maps/place/Shalom+House/data=!4m7!3m6!1s0x8722756ece353979:0xbe7a095bd7d8ea5a!8m2!3d35.1417487!4d-106.5502903!16s%2Fg%2F113g25kdg!19sChIJeTk1zm51IocRWurY11sJer4?authuser=0&hl=en&rclk=1
Onyx,4.8,,,211 Montaño Rd NW,,Open · Closes 5 PM,http://www.oslllc.com/index.php,https://www.google.com/maps/place/Onyx/data=!4m7!3m6!1s0x8722737a3ae14281:0x171a47707749f673!8m2!3d35.1387267!4d-106.6388761!16s%2Fg%2F11rc1sk2bt!19sChIJgULhOnpzIocRc_ZJd3BHGhc?authuser=0&hl=en&rclk=1
La Terraza Senior Apartments,4.2,,Apartment complex,3704 Ladera Dr NW,,Open · Closes 5 PM,http://www.laterrazaseniorapts.com/,https://www.google.com/maps/place/La+Terraza+Senior+Apartments/data=!4m7!3m6!1s0x8722728fd79fd4b3:0x119edbf4f8ca1118!8m2!3d35.1243889!4d-106.7095969!16s%2Fg%2F113j08v83!19sChIJs9Sf149yIocRGBHK-PTbnhE?authuser=0&hl=en&rclk=1
Casa De Sierra Apartments,3.5,,Apartment complex,200 Valencia Dr SE,,Open · Closes 5:30 PM,https://www.missionrockresidential.com/apartments/nm/albuquerque/casa-de-sierra/?utm_source=GBP&utm_medium=Listing&utm_campaign=Reputation+Listings,https://www.google.com/maps/place/Casa+De+Sierra+Apartments/data=!4m7!3m6!1s0x87220afd0e9314c9:0x1d15831bbff21999!8m2!3d35.076044!4d-106.5806638!16s%2Fg%2F1tdm_zfz!19sChIJyRSTDv0KIocRmRnyvxuDFR0?authuser=0&hl=en&rclk=1
VILA,3.9,,Non-profit organization,3900 Juan Tabo Blvd NE,,Open · Closes 5 PM,http://thevila.us/,https://www.google.com/maps/place/VILA/data=!4m7!3m6!1s0x87189ff395c9bc03:0x681b378e8cd635ba!8m2!3d35.1258979!4d-106.5154064!16s%2Fg%2F11c58pwqyg!19sChIJA7zJlfOfGIcRujXWjI43G2g?authuser=0&hl=en&rclk=1
Three Fountains Apartments,3.7,,Apartment complex,2208 Lester Dr NE,,Open · Closes 5 PM,https://www.threefountainsapartmentsabq.com/,https://www.google.com/maps/place/Three+Fountains+Apartments/data=!4m7!3m6!1s0x87220aafcd063f43:0xe0a370d58bc7b5b3!8m2!3d35.1066806!4d-106.5462539!16s%2Fg%2F1tfccmx1!19sChIJQz8Gza8KIocRs7XHi9Vwo-A?authuser=0&hl=en&rclk=1
"Casa De Palomas, Inc.",4.3,,Nursing home,614 Palomas Dr NE,,Open 24 hours,,"https://www.google.com/maps/place/Casa+De+Palomas,+Inc./data=!4m7!3m6!1s0x87220b1e0747074f:0x422f94be9661186b!8m2!3d35.0832313!4d-106.5824323!16s%2Fg%2F1tp08kzb!19sChIJTwdHBx4LIocRaxhhlr6UL0I?authuser=0&hl=en&rclk=1"
The New Beginnings LLC,4.5,,Disability services and support organization,8908 Washington St NE,,Open · Closes 5 PM,http://www.tnbabq.com/,https://www.google.com/maps/place/The+New+Beginnings+LLC/data=!4m7!3m6!1s0x87227425c7c8bcf9:0xdf69ab7caae70c76!8m2!3d35.1871985!4d-106.5958942!16s%2Fg%2F1tfcnt9b!19sChIJ-bzIxyV0IocRdgznqnyrad8?authuser=0&hl=en&rclk=1
InnovAge New Mexico PACE - Albuquerque,3.0,,Adult day care center,904 Las Lomas Rd NE,,Open · Closes 5 PM,https://www.innovage.com/locations/nm-albuquerque,https://www.google.com/maps/place/InnovAge+New+Mexico+PACE+-+Albuquerque/data=!4m7!3m6!1s0x87220ca69bfdf9cb:0xc435b78787f38c51!8m2!3d35.0885702!4d-106.6343885!16s%2Fg%2F1tdzrltl!19sChIJy_n9m6YMIocRUYzzh4e3NcQ?authuser=0&hl=en&rclk=1
Highland Senior Citizen Center,4.5,,Senior citizen center,131 Monroe St NE,,Open · Closes 5 PM,https://www.cabq.gov/seniors/senior-multigenerational-centers/highland-senior-center,https://www.google.com/maps/place/Highland+Senior+Citizen+Center/data=!4m7!3m6!1s0x87220b1a5ba1b2d9:0x86946a32c805172e!8m2!3d35.0798748!4d-106.5918529!16s%2Fg%2F1tgpynnm!19sChIJ2bKhWxoLIocRLhcFyDJqlIY?authuser=0&hl=en&rclk=1
Encino Terrace Apartments,3.3,,Apartment building,609 Encino Pl NE,,,,https://www.google.com/maps/place/Encino+Terrace+Apartments/data=!4m7!3m6!1s0x87220ca6baf830c7:0x2d30dc5003896f75!8m2!3d35.0876175!4d-106.6339808!16s%2Fg%2F1trsygkl!19sChIJxzD4uqYMIocRdW-JA1DcMC0?authuser=0&hl=en&rclk=1
La Resolana Senior Apartments,2.6,,Apartment complex,1025 Chelwood Park Blvd NE,,Open · Closes 5 PM,https://www.laresolanaapartments.com/,https://www.google.com/maps/place/La+Resolana+Senior+Apartments/data=!4m7!3m6!1s0x8718a0433bfa81e3:0x3e3a554abbfc350!8m2!3d35.0899665!4d-106.508052!16s%2Fg%2F1tq6dyv_!19sChIJ44H6O0OgGIcRUMO_q1Sl4wM?authuser=0&hl=en&rclk=1
American San Pablo,3.7,,Assisted living facility,1509 San Pablo St NE,,Open 24 hours,http://www.americansanpablo.com/,https://www.google.com/maps/place/American+San+Pablo/data=!4m7!3m6!1s0x87220ac17a65d569:0x8e3450c256923a5b!8m2!3d35.094352!4d-106.563632!16s%2Fg%2F1v831kkx!19sChIJadVlesEKIocRWzqSVsJQNI4?authuser=0&hl=en&rclk=1
Gene Gilbert Manor,4.4,,Low income housing program,1001 Valencia Dr SE APT 103,,Open now,https://www.hdhnm.org/gene-gilbert-manor-albq-nm,https://www.google.com/maps/place/Gene+Gilbert+Manor/data=!4m7!3m6!1s0x87220a54c3fff4fb:0x213d457b9a068c58!8m2!3d35.063372!4d-106.5810342!16s%2Fg%2F1tfk4x39!19sChIJ-_T_w1QKIocRWIwGmntFPSE?authuser=0&hl=en&rclk=1
