name,rating,reviews,category,address_lane1,phone,status,website,maps_url
The Wellington at Lake Manassas,4.8,,Assisted living facility,7820 Baltusrol Blvd,,Open 24 hours,https://wellingtonatlakemanassasbyrui.com/,https://www.google.com/maps/place/The+Wellington+at+Lake+Manassas/data=!4m7!3m6!1s0x89b6674619efcf23:0x66cf552c3b04625a!8m2!3d38.7879061!4d-77.6308998!16s%2Fg%2F11hz6cr6rl!19sChIJI8_vGUZntokRWmIEOyxVz2Y?authuser=0&hl=en&rclk=1
V-Espirit,4.8,,Apartment complex,5240 S Shalom Park Cir,,Open · Closes 6 PM,https://v-esprit.com/,https://www.google.com/maps/place/V-Espirit/data=!4m7!3m6!1s0x876c88e9c1328d39:0xd3fbddb325d0ecba!8m2!3d39.621132!4d-104.8150862!16s%2Fg%2F11gh0lv7xh!19sChIJOY0ywemIbIcRuuzQJbPd-9M?authuser=0&hl=en&rclk=1
Village At Hampden Town Center,3.1,,Retirement community,3601 S Dallas St,,Open · Closes 5 PM,,https://www.google.com/maps/place/Village+At+Hampden+Town+Center/data=!4m7!3m6!1s0x876c87bd3ffadaf5:0x7819229f18957f87!8m2!3d39.6505148!4d-104.8784899!16s%2Fg%2F1tjs5fdb!19sChIJ9dr6P72HbIcRh3-VGJ8iGXg?authuser=0&hl=en&rclk=1
Aurora St. Charles Senior Living Apartments,4.8,,Apartment rental agency,400 E New York St,,Closes soon · Opens 9 AM Tue,http://www.evergreenreg.com/,https://www.google.com/maps/place/Aurora+St.+Charles+Senior+Living+Apartments/data=!4m7!3m6!1s0x880efaa30d739e2d:0xe37c9b931c273ddf!8m2!3d41.7562536!4d-88.3079631!16s%2Fg%2F11c5zdb3vq!19sChIJLZ5zDaP6DogR3z0nHJObfOM?authuser=0&hl=en&rclk=1
The Springs at St Andrew's Village,4.4,,Nursing home,2670 S Abilene St,,Open 24 hours,https://springsatstandrews.com/,https://www.google.com/maps/place/The+Springs+at+St+Andrew%27s+Village/data=!4m7!3m6!1s0x876c890e4e4affbf:0x14063c8f9a528247!8m2!3d39.6688219!4d-104.8278875!16s%2Fg%2F11kglpfcjs!19sChIJv_9KTg6JbIcRR4JSmo88BhQ?authuser=0&hl=en&rclk=1
"Aging at 5280 - Independent, Assisted Living and Memory Care Senior Living Placement",5.0,,Consultant,13635 E Bates Ave APT 209,,Open · Closes 6 PM,https://www.agingat5280.com/,"https://www.google.com/maps/place/Aging+at+5280+-+Independent,+Assisted+Living+and+Memory+Care+Senior+Living+Placement/data=!4m7!3m6!1s0x876c894210c1d0c1:0xcf253b9954bc544c!8m2!3d39.6625953!4d-104.8317365!16s%2Fg%2F11kl5g5r6p!19sChIJwdDBEEKJbIcRTFS8VJk7Jc8?authuser=0&hl=en&rclk=1"
Silver Oaks At Waterford Senior Apartments,4.6,,Apartment complex,1819 Silver Oaks Cir,,Closes soon · Opens 10 AM Tue,https://apartmentsinaurorail.com/,https://www.google.com/maps/place/Silver+Oaks+At+Waterford+Senior+Apartments/data=!4m7!3m6!1s0x880ef09a4a6548c5:0xaf4b3aebeb40f90c!8m2!3d41.7404747!4d-88.2720565!16s%2Fg%2F1wk6_bzj!19sChIJxUhlSprwDogRDPlA6-s6S68?authuser=0&hl=en&rclk=1
The Superior at Waterford Luxury Townhomes,,,Retirement community,1949 Audra Cir,,,http://thesuperioratwaterford.com/,https://www.google.com/maps/place/The+Superior+at+Waterford+Luxury+Townhomes/data=!4m7!3m6!1s0x880ef09a149ab86d:0x997962ea376342e0!8m2!3d41.7381232!4d-88.2713048!16s%2Fg%2F1tdywz44!19sChIJbbiaFJrwDogR4EJjN-pieZk?authuser=0&hl=en&rclk=1
Downer Place I of LSSI,4.6,,Retirement community,2007 W Downer Pl,,Closed · Opens 8 AM Tue,https://www.lssi.org/,https://www.google.com/maps/place/Downer+Place+I+of+LSSI/data=!4m7!3m6!1s0x880ee59c5d80808f:0xc7d6cbc94559982a!8m2!3d41.7622222!4d-88.3666812!16s%2Fg%2F1tg5vn6b!19sChIJj4CAXZzlDogRKphZRcnL1sc?authuser=0&hl=en&rclk=1
The Lakes at Waterford - Independent Senior Living Community,5.0,,Nursing home,1949 Audra Cir,,,http://www.lakesatwaterford.com/,https://www.google.com/maps/place/The+Lakes+at+Waterford+-+Independent+Senior+Living+Community/data=!4m7!3m6!1s0x880ef13285a44625:0xaf34af80eedda023!8m2!3d41.7381232!4d-88.2713048!16s%2Fg%2F11g_x6xh0z!19sChIJJUakhTLxDogRI6Dd7oCvNK8?authuser=0&hl=en&rclk=1
The Reserve at Green Valley Ranch by Oakwood Homes,4.9,,Housing development,4885 N Rome St,,Open · Closes 6 PM,https://oakwoodhomesco.com/communities/the-reserve-green-valley-ranch/?y_source=1_MTU4MjI1OTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.google.com/maps/place/The+Reserve+at+Green+Valley+Ranch+by+Oakwood+Homes/data=!4m7!3m6!1s0x876c671365ff9119:0x48c9945d76237459!8m2!3d39.7839906!4d-104.7326358!16s%2Fg%2F11h818srvb!19sChIJGZH_ZRNnbIcRWXQjdl2UyUg?authuser=0&hl=en&rclk=1
All Saints Home Care,5.0,,Assisted living facility,6512 S Lisbon Ct,,Open 24 hours,https://allsaints-homecare.com/,https://www.google.com/maps/place/All+Saints+Home+Care/data=!4m7!3m6!1s0x876c8db4c0854d5f:0x1a957669c9c568fa!8m2!3d39.5980815!4d-104.7454013!16s%2Fg%2F11lp0c568c!19sChIJX02FwLSNbIcR-mjFyWl2lRo?authuser=0&hl=en&rclk=1
Cardan Manor Assisted Living,3.7,,Assisted living facility,2895 S Killarney Way,,Open · Closes 5 PM,http://www.cardanmanor.com/,https://www.google.com/maps/place/Cardan+Manor+Assisted+Living/data=!4m7!3m6!1s0x876c89aba927ad97:0x8c117a390e78faef!8m2!3d39.6644886!4d-104.7499214!16s%2Fg%2F11b66gn_vy!19sChIJl60nqauJbIcR7_p4Djl6EYw?authuser=0&hl=en&rclk=1
Healing Hands Assisted Living,5.0,,Assisted living facility,6550 S Addison Way,,Open 24 hours,https://www.healinghandsassistedliving.org/,https://www.google.com/maps/place/Healing+Hands+Assisted+Living/data=!4m7!3m6!1s0x876c8d5fc3e85e81:0x23bcf96c0f362d05!8m2!3d39.5971344!4d-104.7138602!16s%2Fg%2F11kqqwj_r_!19sChIJgV7ow1-NbIcRBS02D2z5vCM?authuser=0&hl=en&rclk=1
Peakview Assisted Living and Memory Care,4.0,,Retirement home,6021 S Liverpool St,,Open 24 hours,https://spectrumretirement.com/peakview-assisted-living-and-memory-care-co-centennial/?utm_source=google&utm_medium=organic&utm_campaign=local-listings&utm_content=Peakview,https://www.google.com/maps/place/Peakview+Assisted+Living+and+Memory+Care/data=!4m7!3m6!1s0x876c8c074d02b1e1:0xa5e4a972a9e8349c!8m2!3d39.6074426!4d-104.7468983!16s%2Fg%2F11b77g85mz!19sChIJ4bECTQeMbIcRnDToqXKp5KU?authuser=0&hl=en&rclk=1
Centennial Crossings 62+ Apartments,4.0,,Apartment complex,15475 E Fair Pl,,Open · Closes 5 PM,https://www.centennialcrossings.com/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D&utm_source=GoogleSearch_Referral&utm_campaign=Directory_Listing,https://www.google.com/maps/place/Centennial+Crossings+62%2B+Apartments/data=!4m7!3m6!1s0x876c89bfa182e92f:0xc013489b061775fc!8m2!3d39.6026429!4d-104.8073936!16s%2Fg%2F11pg07r47f!19sChIJL-mCob-JbIcR_HUXBptIE8A?authuser=0&hl=en&rclk=1
