name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Rio Las Palmas,4.9,,Assisted living facility,877 E March Ln,,Open 24 hours,http://riolaspalmasretirement.com/,https://www.google.com/maps/place/Rio+Las+Palmas/data=!4m7!3m6!1s0x80900ce49b7e88f1:0xd24be984828be357!8m2!3d38.0016643!4d-121.2956517!16s%2Fg%2F1tff7vt3!19sChIJ8Yh-m-QMkIARV-OLgoTpS9I?authuser=0&hl=en&rclk=1
Summerfield of Stockton,4.7,,Assisted living facility,3530 Deer Park Dr,,Open 24 hours,https://summerfieldstockton.com/,https://www.google.com/maps/place/Summerfield+of+Stockton/data=!4m7!3m6!1s0x80900c28e2a7c1bd:0x77ef0dc0d2a374e7!8m2!3d37.9868049!4d-121.3506804!16s%2Fg%2F1th825cx!19sChIJvcGn4igMkIAR53Sj0sAN73c?authuser=0&hl=en&rclk=1
Oakmont of Brookside,4.7,,Assisted living facility,3318 Brookside Rd,,Open 24 hours,https://oakmontseniorliving.com/brookside,https://www.google.com/maps/place/Oakmont+of+Brookside/data=!4m7!3m6!1s0x80900fe4958624b7:0x9d8d10467ebe0d28!8m2!3d37.9825377!4d-121.3546005!16s%2Fg%2F11g0m8_zf0!19sChIJtySGleQPkIARKA2-fkYQjZ0?authuser=0&hl=en&rclk=1
The Commons on Thornton,4.9,,Assisted living facility,10711 Thornton Rd,,Open 24 hours,https://www.mbkseniorliving.com/senior-living/ca/stockton/commons-on-thornton?utm_source=GBP&utm_medium=organic,https://www.google.com/maps/place/The+Commons+on+Thornton/data=!4m7!3m6!1s0x80900bd504ba8ed1:0x7294a7081f5577b1!8m2!3d38.0542024!4d-121.3523027!16s%2Fg%2F1tmxwv5v!19sChIJ0Y66BNULkIARsXdVHwinlHI?authuser=0&hl=en&rclk=1
Del Monte Assisted Living & Memory Care - Stockton,4.4,,Assisted living facility,517 E Fulton St,,Open · Closes 5 PM,https://delmonteassistedliving.com/stockton/,https://www.google.com/maps/place/Del+Monte+Assisted+Living+%26+Memory+Care+-+Stockton/data=!4m7!3m6!1s0x80900de5a78fe369:0x25457e68e04d6f9d!8m2!3d37.9853733!4d-121.2947462!16s%2Fg%2F11q8spq4ly!19sChIJaeOPp-UNkIARnW9N4Gh-RSU?authuser=0&hl=en&rclk=1
Tarina of Stockton,4.3,,Assisted living facility,6037 N Pershing Ave,,Open 24 hours,https://sagaseniorliving.com/community/tarina-of-stockton/,https://www.google.com/maps/place/Tarina+of+Stockton/data=!4m7!3m6!1s0x80900c41b21ea659:0x9f3294b85cfdd1d9!8m2!3d38.0029709!4d-121.3278769!16s%2Fg%2F1263kktnp!19sChIJWaYeskEMkIAR2dH9XLiUMp8?authuser=0&hl=en&rclk=1
The Oaks at Inglewood,4.6,,Assisted living facility,6725 Inglewood Ave,,Open 24 hours,https://www.pegasusseniorliving.com/the-oaks-at-inglewood/,https://www.google.com/maps/place/The+Oaks+at+Inglewood/data=!4m7!3m6!1s0x80900c6672e1292b:0x5823b7c8a7a80488!8m2!3d38.0128465!4d-121.3181543!16s%2Fg%2F1q5cch3kw!19sChIJKynhcmYMkIARiASop8i3I1g?authuser=0&hl=en&rclk=1
O'Connor Woods,4.6,,Assisted living facility,3400 Wagner Heights Rd,,Open 24 hours,http://www.oconnorwoods.org/?utm_source=gbp&utm_medium=organic,https://www.google.com/maps/place/O%27Connor+Woods/data=!4m7!3m6!1s0x8090095ea4066d41:0xd261b22feae302cb!8m2!3d38.0303015!4d-121.3582992!16s%2Fg%2F1tm88p4v!19sChIJQW0GpF4JkIARywLj6i-yYdI?authuser=0&hl=en&rclk=1
Sunny Place of Stockton,4.6,,Assisted living facility,807 W Swain Rd,,Open · Closes 5 PM,http://www.sunnyplaceofstockton.org/,https://www.google.com/maps/place/Sunny+Place+of+Stockton/data=!4m7!3m6!1s0x80900c4349857f9f:0x8fd65d40eb4ad59d!8m2!3d38.0044517!4d-121.3205962!16s%2Fg%2F1w_vnhwf!19sChIJn3-FSUMMkIARndVK60Bd1o8?authuser=0&hl=en&rclk=1
Golden Peak Living,5.0,,Assisted living facility,2435 Anchor Pl,,Open 24 hours,https://goldenpeakliving.com/,https://www.google.com/maps/place/Golden+Peak+Living/data=!4m7!3m6!1s0x809013dc8f5787c9:0x519c7dd603e6304c!8m2!3d37.911295!4d-121.3186621!16s%2Fg%2F11mrcn358l!19sChIJyYdXj9wTkIARTDDmA9Z9nFE?authuser=0&hl=en&rclk=1
Golden Haven,3.9,,Assisted living facility,2324 Lever Blvd,,Open · Closes 5 PM,,https://www.google.com/maps/place/Golden+Haven/data=!4m7!3m6!1s0x809012fb4afaf13f:0x820cd21ab4e2cc07!8m2!3d37.9249297!4d-121.2973838!16s%2Fg%2F1x6q1_jv!19sChIJP_H6SvsSkIARB8zitBrSDII?authuser=0&hl=en&rclk=1
Madison Tower,3.4,,Retirement community,1319 N Madison St,,Open · Closes 5 PM,https://www.madisontowerstockton.com/,https://www.google.com/maps/place/Madison+Tower/data=!4m7!3m6!1s0x80900d7aced76ba9:0xfe46aaa0d4cc722a!8m2!3d37.9651916!4d-121.2975378!16s%2Fg%2F1tj1s9_p!19sChIJqWvXznoNkIARKnLM1KCqRv4?authuser=0&hl=en&rclk=1
Alcor Guest Home INC,5.0,,Assisted living facility,5555 Patti Lynn Way,,Open 24 hours,,https://www.google.com/maps/place/Alcor+Guest+Home+INC/data=!4m7!3m6!1s0x80900cdb61cce041:0xbea872070133e15!8m2!3d38.00886!4d-121.2797641!16s%2Fg%2F11cs4pmxd3!19sChIJQeDMYdsMkIARFT4TcCCH6gs?authuser=0&hl=en&rclk=1
Chianti Joy LLC- Care Home,5.0,,Assisted living facility,9152 Chianti Cir,,Open · Closes 5 PM,http://chiantijoy.com/,https://www.google.com/maps/place/Chianti+Joy+LLC-+Care+Home/data=!4m7!3m6!1s0x80900cdfa933fda9:0x1dbf5d08a550765a!8m2!3d38.0329941!4d-121.2643394!16s%2Fg%2F1tmqm0gw!19sChIJqf0zqd8MkIARWnZQpQhdvx0?authuser=0&hl=en&rclk=1
Stetson Court Living,5.0,,Assisted living facility,3913 Stetson Ct,,Open · Closes 6 PM,http://stetsoncourtliving.com/,https://www.google.com/maps/place/Stetson+Court+Living/data=!4m7!3m6!1s0x809013b295fdfc85:0x32d83a2d2ba131ae!8m2!3d37.9106485!4d-121.3209358!16s%2Fg%2F11c54dt0sp!19sChIJhfz9lbITkIARrjGhKy062DI?authuser=0&hl=en&rclk=1
Stockton Nursing Center,3.4,,Nursing home,4545 Shelley Ct,,Open 24 hours,http://stocktonnursing.com/,https://www.google.com/maps/place/Stockton+Nursing+Center/data=!4m7!3m6!1s0x80900d0fc34a763f:0xecb8d563bd3281e3!8m2!3d37.9924542!4d-121.3036715!16s%2Fg%2F11flxzfkff!19sChIJP3ZKww8NkIAR44EyvWPVuOw?authuser=0&hl=en&rclk=1
Lincoln Square Post-Acute Care,4.5,,Nursing home,1032 N Lincoln St,,Open 24 hours,http://www.lincolnsquarerehab.com/,https://www.google.com/maps/place/Lincoln+Square+Post-Acute+Care/data=!4m7!3m6!1s0x80900d7b9d8795c5:0xa77239e64d92c532!8m2!3d37.9619155!4d-121.3003012!16s%2Fg%2F1tp1z1bn!19sChIJxZWHnXsNkIARMsWSTeY5cqc?authuser=0&hl=en&rclk=1
Fulton Gardens Post Acute,3.9,,Nursing home,537 E Fulton St,,Open 24 hours,http://fultongardenspostacute.com/,https://www.google.com/maps/place/Fulton+Gardens+Post+Acute/data=!4m7!3m6!1s0x80900d10fb333527:0xc691b7caae97deb6!8m2!3d37.985476!4d-121.293671!16s%2Fg%2F1vqth0jd!19sChIJJzUz-xANkIARtt6Xrsq3kcY?authuser=0&hl=en&rclk=1
