name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Wilson Commons - Assisted Living,4.4,,Assisted living facility,1500 W Sonata Dr,,Open 24 hours,https://www.capricommunities.com/locations/wilson-commons/,https://www.google.com/maps/place/Wilson+Commons+-+Assisted+Living/data=!4m7!3m6!1s0x8805172cfda7b5eb:0xd47f9774bd02d256!8m2!3d42.9693783!4d-87.9317109!16s%2Fg%2F1tdzm3td!19sChIJ67Wn_SwXBYgRVtICvXSXf9Q?authuser=0&hl=en&rclk=1
Eastcastle Place,4.7,,Retirement community,2505 E Bradford Ave,,Open 24 hours,http://www.eastcastleplace.com/,https://www.google.com/maps/place/Eastcastle+Place/data=!4m7!3m6!1s0x880518c6a6093977:0x412098830ced08d8!8m2!3d43.0632068!4d-87.8794476!16s%2Fg%2F1v6qj5s6!19sChIJdzkJpsYYBYgR2AjtDIOYIEE?authuser=0&hl=en&rclk=1
Villa St. Francis,4.5,,Assisted living facility,1910 W Ohio Ave,,Closes soon · Opens 8 AM Tue,https://villastfrancis.org/,https://www.google.com/maps/place/Villa+St.+Francis/data=!4m7!3m6!1s0x880510b41bac947d:0xa733ad418bfdc5f4!8m2!3d42.9853014!4d-87.9379038!16s%2Fg%2F11f11px4ws!19sChIJfZSsG7QQBYgR9MX9i0GtM6c?authuser=0&hl=en&rclk=1
Saint John's On The Lake,4.4,,Assisted living facility,1840 N Prospect Ave,,Open · Closes 9 PM,http://www.saintjohnsmilw.org/,https://www.google.com/maps/place/Saint+John%27s+On+The+Lake/data=!4m7!3m6!1s0x880518e6a8cea80d:0x12b82d999489ef9b!8m2!3d43.0539487!4d-87.889037!16s%2Fg%2F1t_wpy3d!19sChIJDajOqOYYBYgRm--JlJktuBI?authuser=0&hl=en&rclk=1
Wilson Commons,4.5,,Retirement community,1400 W Sonata Dr,,Open 24 hours,https://www.capricommunities.com/locations/wilson-commons/,https://www.google.com/maps/place/Wilson+Commons/data=!4m7!3m6!1s0x8805172c35a0ce4d:0x6316fea74d33a06b!8m2!3d42.9692024!4d-87.9302568!16s%2Fg%2F11x9ws438!19sChIJTc6gNSwXBYgRa6AzTaf-FmM?authuser=0&hl=en&rclk=1
St. Rita Square,4.7,,Assisted living facility,728 E Pleasant St,,Open 24 hours,http://stritasquare.com/,https://www.google.com/maps/place/St.+Rita+Square/data=!4m7!3m6!1s0x880519d35336c57d:0xb308fb7f3b9869a8!8m2!3d43.0506833!4d-87.9023514!16s%2Fg%2F11hzyh32sc!19sChIJfcU2U9MZBYgRqGmYO3_7CLM?authuser=0&hl=en&rclk=1
Hart Park Square Senior Living,4.4,,Retirement community,6600 River Pkwy,,Open 24 hours,https://sinceriseniorliving.com/hart-park-square,https://www.google.com/maps/place/Hart+Park+Square+Senior+Living/data=!4m7!3m6!1s0x88051b210ba5f0e9:0x8f2099d60bd862dd!8m2!3d43.0444843!4d-87.9945976!16s%2Fg%2F1tmy5mll!19sChIJ6fClCyEbBYgR3WLYC9aZII8?authuser=0&hl=en&rclk=1
Library Square Senior Living,4.3,,Assisted living facility,1820 S 75th St,,Open · Closes 5 PM,https://sinceriseniorliving.com/library-square,https://www.google.com/maps/place/Library+Square+Senior+Living/data=!4m7!3m6!1s0x88051aae13fc9981:0xdfd05b46f7d0d536!8m2!3d43.0105887!4d-88.0049918!16s%2Fg%2F1tgm3fcw!19sChIJgZn8E64aBYgRNtXQ90Zb0N8?authuser=0&hl=en&rclk=1
Willow View Senior Apartments,4.5,,Assisted living facility,3553 S 41st St,,Open 24 hours,https://platinum-communities.com/community/willow-view/,https://www.google.com/maps/place/Willow+View+Senior+Apartments/data=!4m7!3m6!1s0x880511bf8d64e7d3:0x46983b51f9bfc214!8m2!3d42.9800437!4d-87.9663109!16s%2Fg%2F11hf6vlbl6!19sChIJ0-dkjb8RBYgRFMK_-VE7mEY?authuser=0&hl=en&rclk=1
Oasis Senior Advisors Milwaukee,4.9,,Assisted living facility,6980 N Port Washington Rd UNIT 204,,Open 24 hours,https://www.oasissenioradvisors.com/locations/milwaukee/?utm_source=gmb&utm_medium=organic&utm_campaign=territoryname&utm_content=website_button,https://www.google.com/maps/place/Oasis+Senior+Advisors+Milwaukee/data=!4m7!3m6!1s0x880505abe72e4bbb:0xec168e662d010041!8m2!3d43.1435461!4d-87.9123907!16s%2Fg%2F11b6j818g1!19sChIJu0su56sFBYgRQQABLWaOFuw?authuser=0&hl=en&rclk=1
CarePatrol Milwaukee/Waukesha,4.9,,Assisted living facility,10437 W Innovation Dr #247,,Open · Closes 5 PM,https://www.carepatrol.com/the-Milwaukee-area/,https://www.google.com/maps/place/CarePatrol+Milwaukee%2FWaukesha/data=!4m7!3m6!1s0x880505ec663b1d97:0xa3a61290dbd1af4f!8m2!3d43.043903!4d-88.0443806!16s%2Fg%2F11rscmyzzr!19sChIJlx07ZuwFBYgRT6_R25ASpqM?authuser=0&hl=en&rclk=1
One Family Assisted Living,5.0,,Assisted living facility,1828 S 31st St,,Open 24 hours,,https://www.google.com/maps/place/One+Family+Assisted+Living/data=!4m7!3m6!1s0x88051b4b04f646fb:0xc4cb6fd2e4e317a0!8m2!3d43.0106875!4d-87.9525107!16s%2Fg%2F11wb0n6m0z!19sChIJ-0b2BEsbBYgRoBfj5NJvy8Q?authuser=0&hl=en&rclk=1
St Anne's,3.8,,Assisted living facility,3800 N 92nd St,,Closes soon · Opens 8 AM Tue,https://illuminus.us/communities/st-annes,https://www.google.com/maps/place/St+Anne%27s/data=!4m7!3m6!1s0x8805035bf549be61:0xdea284efcdd9d45b!8m2!3d43.0863402!4d-88.0262984!16s%2Fg%2F1tfv5pv4!19sChIJYb5J9VsDBYgRW9TZze-Eot4?authuser=0&hl=en&rclk=1
Sherman Park Senior Living Center,3.7,,Senior citizen center,3245 N 37th St,,Closed · Opens 9 AM Tue,https://www.shermanparkseniorliving.com/,https://www.google.com/maps/place/Sherman+Park+Senior+Living+Center/data=!4m7!3m6!1s0x88051b882fa9d091:0xac33ccd31d638e05!8m2!3d43.0782169!4d-87.9602502!16s%2Fg%2F12605vlf2!19sChIJkdCpL4gbBYgRBY5jHdPMM6w?authuser=0&hl=en&rclk=1
Oak Park Place Wauwatosa,4.7,,Assisted living facility,1621 Rivers Bnd,,Open · Closes 5 PM,https://www.oakparkplace.com/communities/wauwatosa/,https://www.google.com/maps/place/Oak+Park+Place+Wauwatosa/data=!4m7!3m6!1s0x880504575338e811:0x7d68870d3c9bb319!8m2!3d43.05167!4d-88.056025!16s%2Fg%2F11btrrqtfl!19sChIJEeg4U1cEBYgRGbObPA2HaH0?authuser=0&hl=en&rclk=1
Avina Living of Milwaukee,3.8,,Assisted living facility,9301 N 76th St,,Open 24 hours,https://www.avinahc.com/location/avina-living-of-milwaukee,https://www.google.com/maps/place/Avina+Living+of+Milwaukee/data=!4m7!3m6!1s0x8804e381a890d6ef:0xecc0bed4176cf6f8!8m2!3d43.1864525!4d-88.00752!16s%2Fg%2F11xll2mcc6!19sChIJ79aQqIHjBIgR-PZsF9S-wOw?authuser=0&hl=en&rclk=1
