name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Revel Province,4.7,,Retirement community,2960 Tutt Blvd,,Open 24 hours,https://revelcommunities.com/communities/province/,https://www.google.com/maps/place/Revel+Province/data=!4m7!3m6!1s0x87134628585955d5:0xb4f7aedf6998ff4e!8m2!3d38.8748846!4d-104.7151991!16s%2Fg%2F11d_9j153j!19sChIJ1VVZWChGE4cRTv-Yad-u97Q?authuser=0&hl=en&rclk=1
The Villa At Sunny Vista,3.3,,Retirement community,2480 E Dale St,,Open · Closes 5 PM,https://www.sunnyvista.org/living-options/independent-living/,https://www.google.com/maps/place/The+Villa+At+Sunny+Vista/data=!4m7!3m6!1s0x871345bb99ef676f:0xb704b31b9b398f3b!8m2!3d38.84395!4d-104.7829784!16s%2Fg%2F1thf8_y4!19sChIJb2fvmbtFE4cRO485mxuzBLc?authuser=0&hl=en&rclk=1
Traditions at Colorado Springs,4.2,,Apartment complex,6010 Tutt Blvd,,Open · Closes 6 PM,https://www.traditionsatcoloradosprings.com/?utm_campaign=gmb&utm_medium=organic&utm_source=local,https://www.google.com/maps/place/Traditions+at+Colorado+Springs/data=!4m7!3m6!1s0x8713490315c8a3fb:0x6861cba75225aa82!8m2!3d38.9189588!4d-104.717904!16s%2Fg%2F11ggs1h4z_!19sChIJ-6PIFQNJE4cRgqolUqfLYWg?authuser=0&hl=en&rclk=1
Hatler May Village,4.4,,Apartment building,2842 Vickers Dr,,,https://wearecch.org/locations/hatler-may-village/,https://www.google.com/maps/place/Hatler+May+Village/data=!4m7!3m6!1s0x87134ee0400d51b7:0xb7722408c9ff5f68!8m2!3d38.9146922!4d-104.7746846!16s%2Fg%2F11df0zl6yl!19sChIJt1ENQOBOE4cRaF__yQgkcrc?authuser=0&hl=en&rclk=1
Pikes Peak Odd Fellows Housing,4.4,,Apartment complex,1912 Eastlake Blvd,,Open · Closes 4:30 PM,,https://www.google.com/maps/place/Pikes+Peak+Odd+Fellows+Housing/data=!4m7!3m6!1s0x87134453fba910c9:0xceea8427780a6e70!8m2!3d38.8243045!4d-104.7925476!16s%2Fg%2F1tdq1l9z!19sChIJyRCp-1NEE4cRcG4KeCeE6s4?authuser=0&hl=en&rclk=1
Wyndam Place Senior Residences,3.3,,Apartment building,725 S Weber St,,Open · Closes 5:30 PM,https://www.beacon.cc/wyndam-cosprings.html,https://www.google.com/maps/place/Wyndam+Place+Senior+Residences/data=!4m7!3m6!1s0x871344e050042795:0x218ee578a3dbfa4e!8m2!3d38.8233926!4d-104.8201365!16s%2Fg%2F1tdhfg2y!19sChIJlScEUOBEE4cRTvrbo3jljiE?authuser=0&hl=en&rclk=1
Village At Homewood Point,4.0,,Apartment building,907 E Colorado Ave #110,,,,https://www.google.com/maps/place/Village+At+Homewood+Point/data=!4m7!3m6!1s0x871345038e7c9179:0xdfda84cf6fbd55da!8m2!3d38.831604!4d-104.8063278!16s%2Fg%2F11c0rc0xsf!19sChIJeZF8jgNFE4cR2lW9b8-E2t8?authuser=0&hl=en&rclk=1
Tamarac Apartments,4.4,,Apartment complex,750 E Cheyenne Rd Apt 216,,Open · Closes 5 PM,,https://www.google.com/maps/place/Tamarac+Apartments/data=!4m7!3m6!1s0x871344ed40471b2f:0xc0ee50d5a79d9ef4!8m2!3d38.8073847!4d-104.8118717!16s%2Fg%2F1th28w0l!19sChIJLxtHQO1EE4cR9J6dp9VQ7sA?authuser=0&hl=en&rclk=1
The Independence Center,4.0,,Disability services and support organization,729 S Tejon St,,Open · Closes 4:30 PM,http://www.theindependencecenter.org/,https://www.google.com/maps/place/The+Independence+Center/data=!4m7!3m6!1s0x871344df966aaf83:0xe61cbd8fd8c6e06c!8m2!3d38.823583!4d-104.823779!16s%2Fg%2F1whdjtjb!19sChIJg69qlt9EE4cRbODG2I-9HOY?authuser=0&hl=en&rclk=1
Volunteers of America Paloma Gardens Apartments,2.7,,Apartment building,3140 Mallard Dr,,,http://www.voacolorado.org/housing_properties/laurel-gardens,https://www.google.com/maps/place/Volunteers+of+America+Paloma+Gardens+Apartments/data=!4m7!3m6!1s0x8713443bdada39ff:0xf69e6f796268f4bb!8m2!3d38.8186251!4d-104.7695492!16s%2Fg%2F1tdl2030!19sChIJ_zna2jtEE4cRu_RoYnlvnvY?authuser=0&hl=en&rclk=1
