name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Revel Lodi,4.8,,Retirement community,2923 Reynolds Ranch Pkwy,,Open 24 hours,https://revelcommunities.com/communities/lodi/,https://www.google.com/maps/place/Revel+Lodi/data=!4m7!3m6!1s0x80907534ab8d1987:0x2f0f1812b4563b79!8m2!3d38.0960432!4d-121.2654413!16s%2Fg%2F11gfdl3yvm!19sChIJhxmNqzR1kIAReTtWtBIYDy8?authuser=0&hl=en&rclk=1
Solstice Senior Living at Lodi,4.6,,Retirement community,2145 W Kettleman Ln,,Open · Closes 7 PM,https://solsticeseniorlivinglodi.com/,https://www.google.com/maps/place/Solstice+Senior+Living+at+Lodi/data=!4m7!3m6!1s0x809aa07ba94c148d:0x60f98906c6f7c50a!8m2!3d38.1163691!4d-121.300086!16s%2Fg%2F1tsljzls!19sChIJjRRMqXugmoARCsX3xgaJ-WA?authuser=0&hl=en&rclk=1
Creekside Care Center,4.3,,Nursing home,9107 Davis Rd,,Open · Closes 8 PM,https://www.creeksidecenter.com/,https://www.google.com/maps/place/Creekside+Care+Center/data=!4m7!3m6!1s0x80900bed5fff53ff:0x2571d0e557ad5c81!8m2!3d38.0329132!4d-121.332405!16s%2Fg%2F1tdbr32j!19sChIJ_1P_X-0LkIARgVytV-XQcSU?authuser=0&hl=en&rclk=1
La Vida at Reynolds Ranch,4.7,,Apartment complex,2890 S Stockton St,,Open · Closes 6 PM,http://lavidalodi.com/,https://www.google.com/maps/place/La+Vida+at+Reynolds+Ranch/data=!4m7!3m6!1s0x80900b12d3342759:0x545d0f5183d3247d!8m2!3d38.0977008!4d-121.2689374!16s%2Fg%2F11mwrp4srx!19sChIJWSc00xILkIARfSTTg1EPXVQ?authuser=0&hl=en&rclk=1
2ND CHANCE INDEPENDENT TRANSITIONAL LIVING,4.0,,Housing development,7475 Murray Dr suite 8 rm.1a,,Open · Closes 4 PM,,https://www.google.com/maps/place/2ND+CHANCE+INDEPENDENT+TRANSITIONAL+LIVING/data=!4m7!3m6!1s0x80900db5878e8c27:0xec97b395e35d4c43!8m2!3d38.0173622!4d-121.3024243!16s%2Fg%2F11gtf3sldl!19sChIJJ4yOh7UNkIARQ0xd45Wzl-w?authuser=0&hl=en&rclk=1
Winslow Village Apartments,4.3,,Apartment building,5926 Village Green Dr,,,,https://www.google.com/maps/place/Winslow+Village+Apartments/data=!4m7!3m6!1s0x80900cc3c6b7abe3:0xfa89aba690ac1b92!8m2!3d38.013391!4d-121.2814859!16s%2Fg%2F1tfrml1s!19sChIJ46u3xsMMkIARkhuskKarifo?authuser=0&hl=en&rclk=1
Community of All Nations,3.7,,Low income housing program,2172 Dockery Ct,,Open now,https://visionaryhomebuilders.org/properties/community-of-all-nations/,https://www.google.com/maps/place/Community+of+All+Nations/data=!4m7!3m6!1s0x80906d262307c877:0xb51859ce62f4dec2!8m2!3d37.9360869!4d-121.2502518!16s%2Fg%2F1v76zxc4!19sChIJd8gHIyZtkIARwt70Ys5ZGLU?authuser=0&hl=en&rclk=1
Brookdale Lodi,4.1,,Assisted living facility,2220 W Kettleman Ln,,Open 24 hours,https://www.brookdale.com/en/communities/brookdale-lodi.html?cid=yext,https://www.google.com/maps/place/Brookdale+Lodi/data=!4m7!3m6!1s0x809aa07beccdda35:0xf339655158a77e02!8m2!3d38.1149225!4d-121.3017091!16s%2Fg%2F1tdcxbj1!19sChIJNdrN7HugmoARAn6nWFFlOfM?authuser=0&hl=en&rclk=1
Marcus Group,,,Assisted living facility,1758 Old Oak Dr,,,,https://www.google.com/maps/place/Marcus+Group/data=!4m7!3m6!1s0x80906d0034b2259d:0x13df35f42065b21e!8m2!3d37.9244429!4d-121.2556068!16s%2Fg%2F11zckk8tg3!19sChIJnSWyNABtkIARHrJlIPQ13xM?authuser=0&hl=en&rclk=1
Delta Plaza Apartments,4.0,,Apartment building,702 N San Joaquin St #40,,,https://visionaryhomebuilders.org/properties/delta-hotel-apartments/,https://www.google.com/maps/place/Delta+Plaza+Apartments/data=!4m7!3m6!1s0x80900d61d0288d4b:0xd67389759740b778!8m2!3d37.9602387!4d-121.2889572!16s%2Fg%2F1vg4k0r4!19sChIJS40o0GENkIAReLdAl3WJc9Y?authuser=0&hl=en&rclk=1
