name,rating,reviews,category,address_lane1,phone,status,website,maps_url
ZEN a 55+ Community,4.0,,Apartment complex,11645 North 25th Pl,,Open · Closes 6 PM,https://www.zenapts.net/,https://www.google.com/maps/place/ZEN+a+55%2B+Community/data=!4m7!3m6!1s0x14e3da20798cba89:0x9404407b13ccce5a!8m2!3d33.593126!4d-112.0264703!16s%2Fg%2F1vrqb2yd!19sChIJibqMeSDa4xQRWs7ME3tABJQ?authuser=0&hl=en&rclk=1
The Forum at Desert Harbor Independent & Assisted Living,4.6,,Assisted living facility,13840 N Desert Harbor Dr,,Open 24 hours,https://stellarliving.com/communities/the-forum-at-desert-harbor-senior-assisted-living-peoria-az/,https://www.google.com/maps/place/The+Forum+at+Desert+Harbor+Independent+%26+Assisted+Living/data=!4m7!3m6!1s0x872b69df3ac88dbd:0x155ab04885acc95a!8m2!3d33.6145823!4d-112.2500363!16s%2Fg%2F1tk23dd2!19sChIJvY3IOt9pK4cRWsmshUiwWhU?authuser=0&hl=en&rclk=1
LifeStream at Glendale Independent Living,4.6,,Retirement community,13617 N 55th Ave,,Open 24 hours,https://www.lifestreamatglendale.com/?utm_source=local-listing&utm_medium=organic&utm_campaign=gbp,https://www.google.com/maps/place/LifeStream+at+Glendale+Independent+Living/data=!4m7!3m6!1s0x872b696e5d3d8789:0xf12e4980eca75181!8m2!3d33.6095269!4d-112.1767032!16s%2Fg%2F1hc6mvcfb!19sChIJiYc9XW5pK4cRgVGn7IBJLvE?authuser=0&hl=en&rclk=1
"Christian Care Manors I & III, Independent Living",4.5,,Retirement home,11830 N 19th Ave,,Open · Closes 5 PM,https://www.fellowshipsquareseniorliving.org/campus/az/phoenix/floor-plans-and-prices/subsidized-independent-living/,"https://www.google.com/maps/place/Christian+Care+Manors+I+%26+III,+Independent+Living/data=!4m7!3m6!1s0x872b6c33e640792b:0x8a77508a70270ae!8m2!3d33.5944089!4d-112.1008823!16s%2Fg%2F1vfwd9z0!19sChIJK3lA5jNsK4cRrnACpwh1pwg?authuser=0&hl=en&rclk=1"
Westgate Village - A Provincial Senior Living Community,4.7,,Retirement community,8847 W Glendale Ave,,Open · Closes 7:30 PM,https://westgatevillagesl.seniorlivingnearme.com/,https://www.google.com/maps/place/Westgate+Village+-+A+Provincial+Senior+Living+Community/data=!4m7!3m6!1s0x872b402d5fcf7bad:0xeddfeba331820ac!8m2!3d33.537305!4d-112.250182!16s%2Fg%2F11g9nm88_r!19sChIJrXvPXy1AK4cRrCAYM7r-3Q4?authuser=0&hl=en&rclk=1
Senior Living at Henson Village,4.5,,Apartment complex,1045 S 8th Ave,,Open · Closes 5 PM,http://www.seniorlivingathensonvillage.com/,https://www.google.com/maps/place/Senior+Living+at+Henson+Village/data=!4m7!3m6!1s0x872b118621aaf5c9:0x70dea17cd9f50ea1!8m2!3d33.4383811!4d-112.0829391!16s%2Fg%2F11ckt0jx_q!19sChIJyfWqIYYRK4cRoQ712Xyh3nA?authuser=0&hl=en&rclk=1
Phoenix Manor,3.7,,Apartment complex,2636 N 41st Ave,,Open · Closes 5 PM,https://www.phoenixmanor.com/?utm_source=google,https://www.google.com/maps/place/Phoenix+Manor/data=!4m7!3m6!1s0x872b1484011e0307:0x7cbc5e96b29ffc73!8m2!3d33.477942!4d-112.14917!16s%2Fg%2F1tj4hj0t!19sChIJBwMeAYQUK4cRc_yfspZevHw?authuser=0&hl=en&rclk=1
Beatitudes Campus,3.3,,Retirement community,1610 W Glendale Ave,,Open · Closes 5 PM,https://beatitudescampus.org/,https://www.google.com/maps/place/Beatitudes+Campus/data=!4m7!3m6!1s0x872b6d27a0d4e5b7:0x4da7077662ef52fd!8m2!3d33.5390496!4d-112.0939325!16s%2Fg%2F1vxzb2gl!19sChIJt-XUoCdtK4cR_VLvYnYHp00?authuser=0&hl=en&rclk=1
McDowell Village,4.8,,Assisted living facility,8300 E McDowell Rd,,Open 24 hours,https://www.mbkseniorliving.com/senior-living/az/scottsdale/mcdowell-village?utm_source=GBP&utm_medium=organic,https://www.google.com/maps/place/McDowell+Village/data=!4m7!3m6!1s0x872b0982921858bf:0x968d1219312eddbf!8m2!3d33.4669298!4d-111.9026444!16s%2Fg%2F1tfr0x6q!19sChIJv1gYkoIJK4cRv90uMRkSjZY?authuser=0&hl=en&rclk=1
Broadway Terrace - Affordable Housing for Seniors 62+,4.3,,Apartment complex,12815 N 28th Dr,,Open · Closes 5 PM,https://mansermar.com/our-communities/broadway-terrace/,https://www.google.com/maps/place/Broadway+Terrace+-+Affordable+Housing+for+Seniors+62%2B/data=!4m7!3m6!1s0x872b6c1f7fd23a43:0x25fc3bc88b334e72!8m2!3d33.602938!4d-112.119214!16s%2Fg%2F1thx4j5z!19sChIJQzrSfx9sK4cRck4zi8g7_CU?authuser=0&hl=en&rclk=1
