name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Sunridge Village Independent Living Retirement Community,4.5,,Retirement community,13410 Blondo St,,Closes soon · Opens 9 AM Tue,https://sunridgeomaha.com/,https://www.google.com/maps/place/Sunridge+Village+Independent+Living+Retirement+Community/data=!4m7!3m6!1s0x8793f277d23bad1d:0x8daed3593ac4f2c7!8m2!3d41.2782748!4d-96.1231252!16s%2Fg%2F1tg5clzh!19sChIJHa070nfyk4cRx_LEOlnTro0?authuser=0&hl=en&rclk=1
Keystone Villas Senior Living,3.6,,Retirement community,7350 Graceland Dr,,Open 24 hours,https://keystonevillasliving.com/,https://www.google.com/maps/place/Keystone+Villas+Senior+Living/data=!4m7!3m6!1s0x87939289f0dc3441:0xab8c7112f4d3b3e0!8m2!3d41.298476!4d-96.0273823!16s%2Fg%2F1wt3nxzw!19sChIJQTTc8ImSk4cR4LPT9BJxjKs?authuser=0&hl=en&rclk=1
Connect55+ Omaha | 55 Plus Active Adult Retirement Community in Nebraska,3.3,,Retirement community,7205 N 73rd Plz Cir,,,https://www.connect55.com/communities/omaha/,https://www.google.com/maps/place/Connect55%2B+Omaha+%7C+55+Plus+Active+Adult+Retirement+Community+in+Nebraska/data=!4m7!3m6!1s0x879393aaadde64e7:0x8e2fe17ba98195f3!8m2!3d41.3235397!4d-96.024826!16s%2Fg%2F1tdww5r2!19sChIJ52TeraqTk4cR85WBqXvhL44?authuser=0&hl=en&rclk=1
Immanuel Courtyard,4.5,,Retirement community,6757 Newport Ave Suite 100,,Closes soon · Opens 8 AM Tue,https://immanuel.com/communities/immanuel-courtyard,https://www.google.com/maps/place/Immanuel+Courtyard/data=!4m7!3m6!1s0x87939251a39d3445:0xcbc802fdaf56edec!8m2!3d41.3186937!4d-96.015478!16s%2Fg%2F1tgjlswz!19sChIJRTSdo1GSk4cR7O1Wr_0CyMs?authuser=0&hl=en&rclk=1
Kings Gate Senior Living,4.3,,Apartment complex,7055 Crown Point Ave,,Open now,https://www.kingsgateapartments.com/?utm_knock=g,https://www.google.com/maps/place/Kings+Gate+Senior+Living/data=!4m7!3m6!1s0x879392599dfeb329:0x8fe7050972754d90!8m2!3d41.3114245!4d-96.0220817!16s%2Fg%2F1w04km03!19sChIJKbP-nVmSk4cRkE11cgkF548?authuser=0&hl=en&rclk=1
Fountain View Senior Living,4.6,,Assisted living facility,5710 South 108th Street,,Open 24 hours,/aclk?sa=L&ai=DChsSEwjBr8L-k4qVAxVjZ0cBHVtUBqIYACICCAEQCBoCcXU&co=1&ase=2&gclid=EAIaIQobChMIwa_C_pOKlQMVY2dHAR1bVAaiEBAYASAAEgJFuPD_BwE&cid=CAASuwHkaEagLFtINNer01GAIzv1J4_YhabrrB6xs4RhnSLkJMudyFN-4WcvWqYKm1ElMQX6W4JuOAyjFzTIHXbtSLnlpNAV3W5flrbzhzL0fuu0abViw9VhdVG8phRLgHgS1sRVzEY_s80M6OSnEyfXxK42UipLAY9WfVTX5iGCALkYyHiWNyLqeoqP_lekBEQEAxvunX55bLr2GnqV0535n11S1xsK_8OktY_7aXPHhKKiMXE_R8FuBi2yTuAk&cce=2&category=acrcp_v1_32&sig=AOD64_0idKuX4XLYJv2lKezQhB8rH_jenQ&adurl&q&ctype=99&nis=6,https://www.google.com/maps/place/Fountain+View+Senior+Living/data=!4m7!3m6!1s0x8793f3592eb4a357:0xf10dc40b937cb938!8m2!3d41.203308!4d-96.08307!16s%2Fg%2F1v831lxn!19sChIJV6O0Llnzk4cROLl8kwvEDfE?authuser=0&hl=en&rclk=1
Connect55+ La Vista | 55 Plus Active Adult Retirement Community in Nebraska,4.4,,Retirement community,7544 Gertrude St,,Closes soon · Opens 8 AM Tue,https://www.connect55.com/communities/la-vista/,https://www.google.com/maps/place/Connect55%2B+La+Vista+%7C+55+Plus+Active+Adult+Retirement+Community+in+Nebraska/data=!4m7!3m6!1s0x87938b76c618311b:0xf3c5dfa68230f9c5!8m2!3d41.1899655!4d-96.0303515!16s%2Fg%2F1tg166_q!19sChIJGzEYxnaLk4cRxfkwgqbfxfM?authuser=0&hl=en&rclk=1
Connect55+ Elkhorn | 55 Plus Active Adult Retirement Community in Nebraska,4.5,,Retirement community,3535 Piney Creek Dr,,Closes soon · Opens 8 AM Tue,https://www.oneclover.com/senior-apartments/elkhorn,https://www.google.com/maps/place/Connect55%2B+Elkhorn+%7C+55+Plus+Active+Adult+Retirement+Community+in+Nebraska/data=!4m7!3m6!1s0x8793efec22e17cc5:0xb701a9a8608e9be0!8m2!3d41.2909507!4d-96.223793!16s%2Fg%2F11b6hm0bs7!19sChIJxXzhIuzvk4cR4JuOYKipAbc?authuser=0&hl=en&rclk=1
Notre Dame Housing,3.9,,Housing complex,3439 State St,,Closed · Opens 8 AM Tue,https://notredamehousing.org/,https://www.google.com/maps/place/Notre+Dame+Housing/data=!4m7!3m6!1s0x879391719dc9735d:0x5b305e95076763a7!8m2!3d41.3345679!4d-95.9687254!16s%2Fg%2F11cs4fql5_!19sChIJXXPJnXGRk4cRp2NnB5VeMFs?authuser=0&hl=en&rclk=1
Nebraska Independent Living Center,2.3,,Disability services and support organization,6550 S 84th St STE 100,,Closes soon · Opens 8:30 AM Tue,http://nil-center.com/,https://www.google.com/maps/place/Nebraska+Independent+Living+Center/data=!4m7!3m6!1s0x87938b9135450c11:0x7d602ff5e9cc2586!8m2!3d41.1946439!4d-96.0438683!16s%2Fg%2F11gwm9r5d7!19sChIJEQxFNZGLk4cRhiXM6fUvYH0?authuser=0&hl=en&rclk=1
