name,rating,reviews,category,address_lane1,phone,status,website,maps_url
MorningStar Assisted Living & Memory Care at Arcadia,4.3,,Assisted living facility,3200 E Glenrosa Ave,,Open 24 hours,https://www.morningstarseniorliving.com/communities/assisted-living-phoenix-arcadia/,https://www.google.com/maps/place/MorningStar+Assisted+Living+%26+Memory+Care+at+Arcadia/data=!4m7!3m6!1s0x872b0d08728f9eb1:0x388628e36931c6ee!8m2!3d33.4992149!4d-112.0125359!16s%2Fg%2F12hl8tpgm!19sChIJsZ6PcggNK4cR7sYxaeMohjg?authuser=0&hl=en&rclk=1
"Olive Grove, a Vineyard Park community",3.7,,Assisted living facility,3014 E Indian School Rd,,Open · Closes 5 PM,https://vineyardparkliving.com/olive-grove,"https://www.google.com/maps/place/Olive+Grove,+a+Vineyard+Park+community/data=!4m7!3m6!1s0x872b0da73763208f:0xa66e7784e76022cd!8m2!3d33.4954798!4d-112.0169903!16s%2Fg%2F11bbrpdq63!19sChIJjyBjN6cNK4cRzSJg54R3bqY?authuser=0&hl=en&rclk=1"
Silver Star Assisted Living,4.9,,Assisted living facility,1851 W Behrend Dr,,Open 24 hours,,https://www.google.com/maps/place/Silver+Star+Assisted+Living/data=!4m7!3m6!1s0x872b6f2227634f2f:0x7db3c3ac3870b9e0!8m2!3d33.6653703!4d-112.0994728!16s%2Fg%2F11rndm_4dd!19sChIJL09jJyJvK4cR4LlwOKzDs30?authuser=0&hl=en&rclk=1
Fellowship Square Phoenix,4.3,,Assisted living facility,2002 W Sunnyside Ave,,Open · Closes 5 PM,https://www.fellowshipsquareseniorliving.org/campus/az/phoenix/,https://www.google.com/maps/place/Fellowship+Square+Phoenix/data=!4m7!3m6!1s0x872b6c36aced7f3b:0x820627173611784d!8m2!3d33.5938853!4d-112.1017169!16s%2Fg%2F1tffdnt8!19sChIJO3_trDZsK4cRTXgRNhcnBoI?authuser=0&hl=en&rclk=1
The Manor Village at Desert Ridge,4.9,,Assisted living facility,5560 E Deer Valley Dr,,Open · Closes 5 PM,https://themanorvillageusa.com/locations/arizona/desert-ridge/,https://www.google.com/maps/place/The+Manor+Village+at+Desert+Ridge/data=!4m7!3m6!1s0x872b71284ac8e007:0xd6f2a915764d3864!8m2!3d33.676684!4d-111.9605397!16s%2Fg%2F12624x2hb!19sChIJB-DISihxK4cRZDhNdhWp8tY?authuser=0&hl=en&rclk=1
Vista Living Arcadia Assisted Living & Memory Care Phoenix,4.8,,Assisted living facility,5528 E Calle Tuberia,,Open 24 hours,https://vistaliving.net/assisted-living-camelback/,https://www.google.com/maps/place/Vista+Living+Arcadia+Assisted+Living+%26+Memory+Care+Phoenix/data=!4m7!3m6!1s0x872b0c7100bff637:0xfb3bc0e8daa568a6!8m2!3d33.4938458!4d-111.9611249!16s%2Fg%2F11fyx8tvpm!19sChIJN_a_AHEMK4cRpmil2ujAO_s?authuser=0&hl=en&rclk=1
La Siena,4.5,,Assisted living facility,909 E Northern Ave,,Open 24 hours,https://www.srgseniorliving.com/phoenix-az-la-siena/?utm_source=gmb&utm_medium=organic&utm_campaign=gbp,https://www.google.com/maps/place/La+Siena/data=!4m7!3m6!1s0x872b6d42cd801027:0x10cdf93cbcffcf15!8m2!3d33.5508097!4d-112.0597!16s%2Fg%2F1thq5rw8!19sChIJJxCAzUJtK4cRFc__vDz5zRA?authuser=0&hl=en&rclk=1
Avista Senior Living North Mountain,4.5,,Assisted living facility,350 E Eva St,,Open 24 hours,https://avistaseniorliving.com/north-mountain/?utm_source=gmb&utm_medium=organic&utm_content=gmb-website,https://www.google.com/maps/place/Avista+Senior+Living+North+Mountain/data=!4m7!3m6!1s0x872b6d74510ca911:0xeb0fab5ddbe61a66!8m2!3d33.5698905!4d-112.0679904!16s%2Fg%2F1tdylp7f!19sChIJEakMUXRtK4cRZhrm212rD-s?authuser=0&hl=en&rclk=1
Biltmore Assisted Living,4.8,,Aged care,5100 N 24th St,,Open 24 hours,http://www.biltmoreassistedliving.com/,https://www.google.com/maps/place/Biltmore+Assisted+Living/data=!4m7!3m6!1s0x872b0d69441a088b:0x55dd8eafd366ec64!8m2!3d33.5114317!4d-112.0307403!16s%2Fg%2F1tf6h2ts!19sChIJiwgaRGkNK4cRZOxm06-O3VU?authuser=0&hl=en&rclk=1
Bethesda Gardens Assisted Living and Memory Care Phoenix,4.3,,Retirement community,13825 N Cave Creek Rd,,Open 24 hours,https://www.bethesdagardensaz.com/?utm_source=local-listing&utm_medium=organic&utm_campaign=gbp,https://www.google.com/maps/place/Bethesda+Gardens+Assisted+Living+and+Memory+Care+Phoenix/data=!4m7!3m6!1s0x872b721a91455585:0x638d2cefadf64b74!8m2!3d33.6120757!4d-112.0337985!16s%2Fg%2F1tzgk2xm!19sChIJhVVFkRpyK4cRdEv2re8sjWM?authuser=0&hl=en&rclk=1
