name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Vitality Living Arlington,4.3,,Assisted living facility,3821 Wilson Blvd,,Open 24 hours,https://www.vitalityseniorliving.com/senior-living-locations/virginia/arlington/?utm_source=local-listing&utm_medium=organic&utm_campaign=gbp,https://www.google.com/maps/place/Vitality+Living+Arlington/data=!4m7!3m6!1s0x89b7b427ac596947:0x323bb85c76cae873!8m2!3d38.8809966!4d-77.1051396!16s%2Fg%2F1tgqk9dz!19sChIJR2lZrCe0t4kRc-jKdly4OzI?authuser=0&hl=en&rclk=1
Sunrise of Arlington,4.6,,Assisted living facility,2000 N Glebe Rd,,Open 24 hours,https://www.sunriseseniorliving.com/communities/va/sunrise-of-arlington?utm_source=directory_listings&utm_medium=clicks&utm_campaign=google,https://www.google.com/maps/place/Sunrise+of+Arlington/data=!4m7!3m6!1s0x89b7b434c1894b67:0x689511f0feb6c9bb!8m2!3d38.8941615!4d-77.1216105!16s%2Fg%2F1th1vysr!19sChIJZ0uJwTS0t4kRu8m2_vARlWg?authuser=0&hl=en&rclk=1
Paragon Assisted Living,5.0,,Assisted living facility,5530 Yorktown Blvd,,Open 24 hours,https://paragonassistedliving.com/,https://www.google.com/maps/place/Paragon+Assisted+Living/data=!4m7!3m6!1s0x89b7b54f5a59cbf9:0x829272682e90e91a!8m2!3d38.9030039!4d-77.1465465!16s%2Fg%2F11v67pgs55!19sChIJ-ctZWk-1t4kRGumQLmhykoI?authuser=0&hl=en&rclk=1
Sunrise at Bluemont Park,4.5,,Assisted living facility,5910 Wilson Blvd,,Open 24 hours,https://www.sunriseseniorliving.com/communities/va/sunrise-at-bluemont-park?utm_source=directory_listings&utm_medium=clicks&utm_campaign=google,https://www.google.com/maps/place/Sunrise+at+Bluemont+Park/data=!4m7!3m6!1s0x89b7b46859bce70d:0x35bb3e07e44cf46a!8m2!3d38.8741132!4d-77.1348092!16s%2Fg%2F1tp0903k!19sChIJDee8WWi0t4kRavRM5Ac-uzU?authuser=0&hl=en&rclk=1
Silverado Alexandria Memory Care Community,4.7,,Assisted living facility,2807 King St,,Open 24 hours,https://www.silverado.com/locations/alexandria/,https://www.google.com/maps/place/Silverado+Alexandria+Memory+Care+Community/data=!4m7!3m6!1s0x89b7b1024edfb667:0x196982a824e0c0b8!8m2!3d38.8162477!4d-77.0732509!16s%2Fg%2F11g0h0cmqr!19sChIJZ7bfTgKxt4kRuMDgJKiCaRk?authuser=0&hl=en&rclk=1
The Kensington Falls Church,4.9,,Assisted living facility,700 W Broad St,,,https://thekensingtonfallschurch.com/,https://www.google.com/maps/place/The+Kensington+Falls+Church/data=!4m7!3m6!1s0x89b7b4c4419e7abb:0xf40a9d47de35f107!8m2!3d38.887722!4d-77.1789245!16s%2Fg%2F11cm6czw_6!19sChIJu3qeQcS0t4kRB_E13kedCvQ?authuser=0&hl=en&rclk=1
Regency Care of Arlington,3.6,,Nursing home,1785 S Hayes St,,Open 24 hours,https://regencycarearlington.com/,https://www.google.com/maps/place/Regency+Care+of+Arlington/data=!4m7!3m6!1s0x89b7b6d80c295a25:0xfa1ec86fb87783b0!8m2!3d38.8583054!4d-77.0571716!16s%2Fg%2F11b7y84v_d!19sChIJJVopDNi2t4kRsIN3uG_IHvo?authuser=0&hl=en&rclk=1
The Jefferson,3.8,,Assisted living facility,900 N Taylor St,,Open 24 hours,https://www.sunriseseniorliving.com/communities/va/the-jefferson?utm_source=directory_listings&utm_medium=clicks&utm_campaign=google,https://www.google.com/maps/place/The+Jefferson/data=!4m7!3m6!1s0x89b7b424dde13c61:0x88da03347d529c08!8m2!3d38.8812627!4d-77.1130122!16s%2Fg%2F1260wp56x!19sChIJYTzh3SS0t4kRCJxSfTQD2og?authuser=0&hl=en&rclk=1
Grand Oaks Assisted Living Community,4.2,,Assisted living facility,5901 MacArthur Blvd NW,,,http://grandoaksdc.org/,https://www.google.com/maps/place/Grand+Oaks+Assisted+Living+Community/data=!4m7!3m6!1s0x89b7b5fdd0a0f013:0x334449a9dcc743cd!8m2!3d38.9363222!4d-77.1115619!16s%2Fg%2F1tvtc71r!19sChIJE_Cg0P21t4kRzUPH3KlJRDM?authuser=0&hl=en&rclk=1
Carlin Springs Health & Rehabilitation,3.6,,Assisted living facility,550 S Carlin Springs Rd,,Open 24 hours,https://carlinsprings.com/,https://www.google.com/maps/place/Carlin+Springs+Health+%26+Rehabilitation/data=!4m7!3m6!1s0x89b7b4738a3a979f:0x55c6768426a0868a!8m2!3d38.8602577!4d-77.1295765!16s%2Fg%2F1hm2_k0hq!19sChIJn5c6inO0t4kRioagJoR2xlU?authuser=0&hl=en&rclk=1
