name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Redwood Senior Living Bakersfield,4.6,,Assisted living facility,810 S Union Ave,,Open 24 hours,http://redwoodbakersfield.com/,https://www.google.com/maps/place/Redwood+Senior+Living+Bakersfield/data=!4m7!3m6!1s0x80ea6b83ae33cac9:0x13cc88f81a1792fb!8m2!3d35.3461918!4d-119.0021185!16s%2Fg%2F11rbfbhc3_!19sChIJycozroNr6oAR-5IXGviIzBM?authuser=0&hl=en&rclk=1
Magnolia Place Senior Assisted Living & Memory Care Community,4.6,,Assisted living facility,8100 Westwold Dr,,Open · Closes 5 PM,https://www.magnoliaplaceca.com/,https://www.google.com/maps/place/Magnolia+Place+Senior+Assisted+Living+%26+Memory+Care+Community/data=!4m7!3m6!1s0x80ea410a983e6615:0x29afa7dd621b22d1!8m2!3d35.330839!4d-119.09319!16s%2Fg%2F1tdr8hds!19sChIJFWY-mApB6oAR0SIbYt2nryk?authuser=0&hl=en&rclk=1
Riverstone Terrace Senior Living,4.2,,Assisted living facility,3209 Brookside Dr,,Open 24 hours,http://riverstoneterrace.com/,https://www.google.com/maps/place/Riverstone+Terrace+Senior+Living/data=!4m7!3m6!1s0x80ea410a26f35e13:0x321e7fc764935aae!8m2!3d35.3256597!4d-119.0948533!16s%2Fg%2F1tfxg_kp!19sChIJE17zJgpB6oARrlqTZMd_HjI?authuser=0&hl=en&rclk=1
Solstice Senior Living at Bakersfield,4.5,,Retirement community,8200 Westwold Dr,,Open · Closes 6 PM,https://solsticeseniorlivingbakersfield.com/,https://www.google.com/maps/place/Solstice+Senior+Living+at+Bakersfield/data=!4m7!3m6!1s0x80ea410ac3b89ef9:0x928d28e8818eadb0!8m2!3d35.3306688!4d-119.0944339!16s%2Fg%2F1tjtjl98!19sChIJ-Z64wwpB6oARsK2OgegojZI?authuser=0&hl=en&rclk=1
Real Care Assisted Living,4.8,,Assisted living facility,818 Real Rd,,Open · Closes 5 PM,https://realcareliving.com/,https://www.google.com/maps/place/Real+Care+Assisted+Living/data=!4m7!3m6!1s0x80ea691eaf24d531:0x187ae4f0982d0212!8m2!3d35.3656509!4d-119.0428683!16s%2Fg%2F11yb6tx6f3!19sChIJMdUkrx5p6oAREgItmPDkehg?authuser=0&hl=en&rclk=1
Bayshire Riverwalk,2.8,,Assisted living facility,350 Calloway Dr,,Open 24 hours,https://bayshireriverwalk.com/,https://www.google.com/maps/place/Bayshire+Riverwalk/data=!4m7!3m6!1s0x80ea43c248e040cf:0xd06f80001abfbd82!8m2!3d35.3606155!4d-119.1132679!16s%2Fg%2F126197_2p!19sChIJz0DgSMJD6oARgr2_GgCAb9A?authuser=0&hl=en&rclk=1
Westchester Gardens,3.9,,Assisted living facility,2228 Truxtun Ave,,Open · Closes 4 PM,,https://www.google.com/maps/place/Westchester+Gardens/data=!4m7!3m6!1s0x80ea69f41a93afef:0xaf0b5546ce1366e9!8m2!3d35.3737165!4d-119.0278975!16s%2Fg%2F1tdywp5m!19sChIJ76-TGvRp6oAR6WYTzkZVC68?authuser=0&hl=en&rclk=1
Rosewood,4.1,,Assisted living facility,1301 New Stine Rd,,Open · Closes 5 PM,https://www.humangood.org/rosewood,https://www.google.com/maps/place/Rosewood/data=!4m7!3m6!1s0x80ea41e9737137e9:0xe27e36d5a8190eba!8m2!3d35.3427318!4d-119.0621087!16s%2Fg%2F1vd95dt2!19sChIJ6Tdxc-lB6oARug4ZqNU2fuI?authuser=0&hl=en&rclk=1
The Pointe at Summit Hills,4.5,,Assisted living facility,4501 Upland Point Dr,,Open · Closes 8 PM,https://thepointesummithills.com/,https://www.google.com/maps/place/The+Pointe+at+Summit+Hills/data=!4m7!3m6!1s0x80ea6c211fed7cb1:0x3c8ac6180fde1f7c!8m2!3d35.3937245!4d-118.9252742!16s%2Fg%2F11cn3t13ml!19sChIJsXztHyFs6oARfB_eDxjGijw?authuser=0&hl=en&rclk=1
Ivy Park at San Lauren,5.0,,Assisted living facility,5300 Hageman Rd,,Open 24 hours,https://www.ivyliving.com/sanlauren,https://www.google.com/maps/place/Ivy+Park+at+San+Lauren/data=!4m7!3m6!1s0x80ea43da5c120515:0x25f55467d7c5cdaf!8m2!3d35.4048312!4d-119.0607889!16s%2Fg%2F11fk1swmk7!19sChIJFQUSXNpD6oARr83F12dU9SU?authuser=0&hl=en&rclk=1
The Village at Seven Oaks Assisted Living & Memory Care,4.3,,Assisted living facility,4301 Buena Vista Rd,,Open 24 hours,https://frontiermgmt.com/communities/the-village-at-seven-oaks-assisted-living-memory-care/?utm_source=gmb&utm_medium=organic&utm_campaign=the-village-at-seven-oaks,https://www.google.com/maps/place/The+Village+at+Seven+Oaks+Assisted+Living+%26+Memory+Care/data=!4m7!3m6!1s0x80ea4137fce805a1:0x657880b20a294269!8m2!3d35.3163044!4d-119.1285238!16s%2Fg%2F11b7vk5d09!19sChIJoQXo_DdB6oARaUIpCrKAeGU?authuser=0&hl=en&rclk=1
Ivy Park at Seven Oaks,4.1,,Assisted living facility,4301 Buena Vista Rd,,Open 24 hours,https://ivyliving.com/sevenoaks,https://www.google.com/maps/place/Ivy+Park+at+Seven+Oaks/data=!4m7!3m6!1s0x80ea41e5015dd657:0x3cc4973f3d7d898f!8m2!3d35.3163042!4d-119.1285663!16s%2Fg%2F11t0_ymqkl!19sChIJV9ZdAeVB6oARj4l9PT-XxDw?authuser=0&hl=en&rclk=1
Hallmark Of Bakersfield,4.6,,Assisted living facility,2001 Akers Rd,,Open 24 hours,https://hallmarkofbakersfield.com/,https://www.google.com/maps/place/Hallmark+Of+Bakersfield/data=!4m7!3m6!1s0x80ea41ab3552c27b:0x27ae3c5afd1c2e54!8m2!3d35.3367949!4d-119.0482297!16s%2Fg%2F11t7mbrg06!19sChIJe8JSNatB6oARVC4c_Vo8ric?authuser=0&hl=en&rclk=1
Bakersfield Senior Placement,4.9,,Assisted living facility,4801 Truxtun Ave STE 100,,Open · Closes 5 PM,http://www.bakersfieldseniorplacement.com/,https://www.google.com/maps/place/Bakersfield+Senior+Placement/data=!4m7!3m6!1s0x80ea403b1cbc66af:0x53e5cf18b60e147d!8m2!3d35.3712676!4d-119.0554085!16s%2Fg%2F1vfp3yrr!19sChIJr2a8HDtA6oARfRQOthjP5VM?authuser=0&hl=en&rclk=1
Columbus Estates - A Provincial Senior Living Community,4.5,,Retirement community,3201 Columbus St,,Open · Closes 7:30 PM,https://columbusestatessl.seniorlivingnearme.com/,https://www.google.com/maps/place/Columbus+Estates+-+A+Provincial+Senior+Living+Community/data=!4m7!3m6!1s0x80ea695268e9897d:0xc2e924c17c37b201!8m2!3d35.3971052!4d-118.9570981!16s%2Fg%2F1vd766zg!19sChIJfYnpaFJp6oARAbI3fMEk6cI?authuser=0&hl=en&rclk=1
"Savanna Assisted Living, LLC",5.0,,Home health care service,9013 Staten Island Dr,,Open 24 hours,https://www.savannaassistedlivingllc.com/residential-care-for-the-elderly-contact-us,"https://www.google.com/maps/place/Savanna+Assisted+Living,+LLC/data=!4m7!3m6!1s0x80ea40f00a86aaab:0xdf0a650c1b129866!8m2!3d35.299465!4d-119.102874!16s%2Fg%2F11vhf_3q4q!19sChIJq6qGCvBA6oARZpgSGwxlCt8?authuser=0&hl=en&rclk=1"
Jasmin Terrace at Bakersfield,3.1,,Assisted living facility,5400 Stine Rd,,,,https://www.google.com/maps/place/Jasmin+Terrace+at+Bakersfield/data=!4m7!3m6!1s0x80ea402368686d3f:0xe48f852fc1568b4a!8m2!3d35.3061619!4d-119.05637!16s%2Fg%2F11gbx9wkxc!19sChIJP21oaCNA6oARSotWwS-Fj-Q?authuser=0&hl=en&rclk=1
Independent Living Center of Kern County,4.4,,Social services organization,5251 Office Park Dr # 200,,Open · Closes 5 PM,https://ilcofkerncounty.org/,https://www.google.com/maps/place/Independent+Living+Center+of+Kern+County/data=!4m7!3m6!1s0x80ea699483060e0f:0x285a1b3e633afd64!8m2!3d35.3653996!4d-119.060356!16s%2Fg%2F1tj1sdfw!19sChIJDw4Gg5Rp6oARZP06Yz4bWig?authuser=0&hl=en&rclk=1
The Trinity Care Home,5.0,,Assisted living facility,200 Trinity Ave,,,,https://www.google.com/maps/place/The+Trinity+Care+Home/data=!4m7!3m6!1s0x80ea6a5208a5a39b:0x57b9a98af03e8545!8m2!3d35.3450871!4d-119.0046148!16s%2Fg%2F11d_793fgp!19sChIJm6OlCFJq6oARRYU-8IqpuVc?authuser=0&hl=en&rclk=1
