name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Connect55+ Orchard Park | 60 Plus Active Adult Retirement Community,4.3,,Retirement community,100 Weiss Ave,,Open 24 hours,https://www.connect55.com/communities/orchard-park/,https://www.google.com/maps/place/Connect55%2B+Orchard+Park+%7C+60+Plus+Active+Adult+Retirement+Community/data=!4m7!3m6!1s0x89d30f30ee746179:0xaee1b450c4924fff!8m2!3d42.801478!4d-78.757166!16s%2Fg%2F12hl79gv4!19sChIJeWF07jAP04kR_0-SxFC04a4?authuser=0&hl=en&rclk=1
Mt St Mary's Senior Residence,4.0,,Apartment building,3754 Delaware Ave #2C,,,https://www.deltadevelopmentwny.com/Our-Locations/Mount-St-Marys-Senior-Residence,https://www.google.com/maps/place/Mt+St+Mary%27s+Senior+Residence/data=!4m7!3m6!1s0x89d36dafaa6a0cc3:0x5dfea1c8f1edb240!8m2!3d42.987056!4d-78.874816!16s%2Fg%2F1w_vp80m!19sChIJwwxqqq9t04kRQLLt8cih_l0?authuser=0&hl=en&rclk=1
FayeBrooke,4.6,,Retirement community,1805 Maple Rd,,Closed · Opens 8 AM Tue,https://www.fayebrooke.com/,https://www.google.com/maps/place/FayeBrooke/data=!4m7!3m6!1s0x89d3743c428d4681:0x3cb3d88d4f0b13be!8m2!3d42.9905395!4d-78.7212871!16s%2Fg%2F11bw2fyynx!19sChIJgUaNQjx004kRvhMLT43Yszw?authuser=0&hl=en&rclk=1
Baptist Manor,4.3,,Retirement home,276 Linwood Ave,,,http://www.baptist-manor.org/,https://www.google.com/maps/place/Baptist+Manor/data=!4m7!3m6!1s0x89d312f1a52c6eb3:0x447c120cfe2eaac9!8m2!3d42.9099666!4d-78.8691386!16s%2Fg%2F1vc6fcqc!19sChIJs24spfES04kRyaou_gwSfEQ?authuser=0&hl=en&rclk=1
Solstice Senior Living at East Amherst,4.5,,Retirement community,6363 Transit Rd,,Closed · Opens 8 AM Tue,https://solsticeseniorlivingeastamherst.com/,https://www.google.com/maps/place/Solstice+Senior+Living+at+East+Amherst/data=!4m7!3m6!1s0x89d3765daf159387:0x3d7b7a333cf28df!8m2!3d43.0210922!4d-78.6948251!16s%2Fg%2F1tj58rjr!19sChIJh5MVr11204kR3yjPM6O31wM?authuser=0&hl=en&rclk=1
Elderwood Residences at Cheektowaga,4.5,,Apartment complex,151 Bennett Rd,,Open 24 hours,https://www.elderwood.com/locations/elderwood-residences-at-cheektowaga,https://www.google.com/maps/place/Elderwood+Residences+at+Cheektowaga/data=!4m7!3m6!1s0x89d30b8069ba1987:0xbf1982b794802f4e!8m2!3d42.8885266!4d-78.7476378!16s%2Fg%2F11g69h6n7b!19sChIJhxm6aYAL04kRTi-AlLeCGb8?authuser=0&hl=en&rclk=1
Connect55+ Wheatfield West | 55 Plus Active Adult Retirement Community,4.5,,Retirement community,3959 Forest Park Way,,Open 24 hours,https://www.connect55.com/communities/wheatfield-west/,https://www.google.com/maps/place/Connect55%2B+Wheatfield+West+%7C+55+Plus+Active+Adult+Retirement+Community/data=!4m7!3m6!1s0x89d3703b4d914ad5:0x3f2749791dc85613!8m2!3d43.0646419!4d-78.8285411!16s%2Fg%2F1tcv795y!19sChIJ1UqRTTtw04kRE1bIHXlJJz8?authuser=0&hl=en&rclk=1
Brighton Square Senior Apartments,4.0,,Apartment complex,300 Fries Rd,,Closed · Opens 8:30 AM Tue,https://oneclover.com/senior-apartments/brighton-square-senior-apartments/?utm_source=google&utm_medium=listing&utm_campaign=brighton_square,https://www.google.com/maps/place/Brighton+Square+Senior+Apartments/data=!4m7!3m6!1s0x89d37276daa21269:0xb148fb6c982b5f86!8m2!3d42.9876774!4d-78.834001!16s%2Fg%2F11g876fm78!19sChIJaRKi2nZy04kRhl8rmGz7SLE?authuser=0&hl=en&rclk=1
The Belvedere,4.5,,Apartment complex,375 Harris Hill Rd,,Closed · Opens 9 AM Tue,https://www.lifeatbelvedere.com/,https://www.google.com/maps/place/The+Belvedere/data=!4m7!3m6!1s0x89d37572d1fafbff:0x8c080d1fa8b5f371!8m2!3d42.9518698!4d-78.6793724!16s%2Fg%2F11d_d351bx!19sChIJ__v60XJ104kRcfO1qB8NCIw?authuser=0&hl=en&rclk=1
Bellamy Commons,5.0,,Senior citizen center,1490 Jefferson Ave,,,https://www.belmonthousingwny.org/listings/bellamy-commons/,https://www.google.com/maps/place/Bellamy+Commons/data=!4m7!3m6!1s0x89d31296bafd3c13:0x484667d5cb375749!8m2!3d42.9160103!4d-78.8545822!16s%2Fg%2F11d_ktx118!19sChIJEzz9upYS04kRSVc3y9VnRkg?authuser=0&hl=en&rclk=1
Seneca Pointe Senior Apartments,3.9,,Retirement community,1187 Orchard Park Rd,,Open · Closes 2:30 AM,https://oneclover.com/senior-apartments/seneca-pointe-senior-apartments/?utm_source=google&utm_medium=listing&utm_campaign=seneca_pointe,https://www.google.com/maps/place/Seneca+Pointe+Senior+Apartments/data=!4m7!3m6!1s0x89d30ee071c29d4b:0x6bcee98b81b19bc1!8m2!3d42.8168878!4d-78.7720816!16s%2Fg%2F1vspsgtk!19sChIJS53CceAO04kRwZuxgYvpzms?authuser=0&hl=en&rclk=1
Western New York Independent Living,3.6,,Non-profit organization,3108 Main Street,,Closed · Opens 8:30 AM Tue,/aclk?sa=L&ai=DChsSEwiquO-VoIqVAxXuZEcBHZTXIjQYACICCAEQARoCcXU&co=1&ase=2&gclid=EAIaIQobChMIqrjvlaCKlQMV7mRHAR2U1yI0EBAYASAAEgJGZfD_BwE&cid=CAASuwHkaEcG95-L-MUUWdz7oM24QQOLAkSJOjMSlI7X7PxwjhLg6g1309LIOO4PbU3T3W7FnVrebcz9xa2I1D5vl3fXt3IgNYz2H00BB6I8Xi6p36IzFQcG7yRKeDbTZe7jZbLZuljnmFuPMXN79qthsPU7BZdl2BFJQSK4-r8fCpTZsotTtKRoESIZJ7ROvK-THw5ZnZ5Qc-S7SLHkdYuGMVb8dC4LPiwL35p_r2nZBXbDo6Jd6LBGLzWZOd9c&cce=2&category=acrcp_v1_32&sig=AOD64_1lekHQ7Pn3686hHu1nGieUZYZboA&adurl&q&ctype=99&nis=6,https://www.google.com/maps/place/Western+New+York+Independent+Living/data=!4m7!3m6!1s0x89d372a4c3784f1b:0x7c6c00487e5f2645!8m2!3d42.949496!4d-78.82813!16s%2Fg%2F1tdn0hg7!19sChIJG094w6Ry04kRRSZffkgAbHw?authuser=0&hl=en&rclk=1
Presbyterian Village At North Church,4.9,,Retirement community,214 Village Park Dr,,Closed · Opens 8 AM Tue,http://beechwoodcare.org/,https://www.google.com/maps/place/Presbyterian+Village+At+North+Church/data=!4m7!3m6!1s0x89d37377d7a20eb7:0x8736c9443fd3d173!8m2!3d42.9686443!4d-78.7621996!16s%2Fg%2F1tf5lmvz!19sChIJtw6i13dz04kRc9HTP0TJNoc?authuser=0&hl=en&rclk=1
The Famous Williamstowne Senior Apartments,3.5,,Apartment complex,51a Williamstowne Ct,,Closed · Opens 8:30 AM Tue,https://www.glendalecommunities.com/properties/williamstowne-senior-apartments/,https://www.google.com/maps/place/The+Famous+Williamstowne+Senior+Apartments/data=!4m7!3m6!1s0x89d30c65a6085e2f:0x8556c4289be4e464!8m2!3d42.8847994!4d-78.7612802!16s%2Fg%2F1thksp5n!19sChIJL14IpmUM04kRZOTkmyjEVoU?authuser=0&hl=en&rclk=1
Seneca Square (DePaul Community Residence-Single Room Occupancy Program),3.5,,Housing complex,1603 Seneca St,,,https://www.depaul.org/locations/seneca-square-community-residence-single-room-occupancy-program/,https://www.google.com/maps/place/Seneca+Square+%28DePaul+Community+Residence-Single+Room+Occupancy+Program%29/data=!4m7!3m6!1s0x89d30de46ba7094d:0xab830bc52fa529dc!8m2!3d42.8650681!4d-78.8229604!16s%2Fg%2F1thf9jsv!19sChIJTQmna-QN04kR3CmlL8ULg6s?authuser=0&hl=en&rclk=1
South Pointe Senior Apartments,4.2,,Retirement community,4600 Southwestern Blvd,,Open · Closes 2:30 AM,https://oneclover.com/senior-apartments/south-pointe-senior-apartments/?utm_source=google&utm_medium=listing&utm_campaign=south_pointe,https://www.google.com/maps/place/South+Pointe+Senior+Apartments/data=!4m7!3m6!1s0x89d305365bb95c9b:0x9e018d622312d05f!8m2!3d42.7616832!4d-78.8310943!16s%2Fg%2F11f4vhrxyg!19sChIJm1y5WzYF04kRX9ASI2KNAZ4?authuser=0&hl=en&rclk=1
Park Creek Senior Apartments,4.7,,Apartment building,408 Mill St,,Closed · Opens 12 PM Tue,http://www.park-creekapartments.com/,https://www.google.com/maps/place/Park+Creek+Senior+Apartments/data=!4m7!3m6!1s0x89d374787bed6579:0xabafafa87952401f!8m2!3d42.9747308!4d-78.7471856!16s%2Fg%2F11dxr_x6wv!19sChIJeWXte3h004kRH0BSeaivr6s?authuser=0&hl=en&rclk=1
Brookdale Retirement Community,4.0,,Retirement community,2971 Delaware Ave,,,http://www.vinecroft.org/,https://www.google.com/maps/place/Brookdale+Retirement+Community/data=!4m7!3m6!1s0x89d37612b528b167:0xe82b3131b40a340d!8m2!3d42.9650917!4d-78.8698213!16s%2Fg%2F1tjz4byl!19sChIJZ7EotRJ204kRDTQKtDExK-g?authuser=0&hl=en&rclk=1
Belmont - True Bethel Estates,3.8,,Low income housing program,871 E Ferry St,,,https://www.belmonthousingwny.org/,https://www.google.com/maps/place/Belmont+-+True+Bethel+Estates/data=!4m7!3m6!1s0x89d30d66e0055555:0x3dd7aac573f6772!8m2!3d42.914332!4d-78.83179!16s%2Fg%2F11hy9pbfbn!19sChIJVVUF4GYN04kRcmc_V6x63QM?authuser=0&hl=en&rclk=1
People Inc. Willow Senior Living,3.5,,Assisted living facility,3990 Forest Park Way,,,https://www.people-inc.org/senior-living-apartments/index.html,https://www.google.com/maps/place/People+Inc.+Willow+Senior+Living/data=!4m7!3m6!1s0x89d3703b7a500001:0xf27f415e664ff69f!8m2!3d43.0655423!4d-78.8245878!16s%2Fg%2F11j03bvd3w!19sChIJAQBQejtw04kRn_ZPZl5Bf_I?authuser=0&hl=en&rclk=1
Jill Joseph Tower Senior Apartments,3.0,,Retirement community,66 Custer St,,Closed · Opens 9 AM Tue,https://oneclover.com/senior-apartments/jill-joseph-tower-senior-apartments/?utm_source=google&utm_medium=listing&utm_campaign=jill_joseph_tower,https://www.google.com/maps/place/Jill+Joseph+Tower+Senior+Apartments/data=!4m7!3m6!1s0x89d372a450944a91:0x3e8d1b0cff7bf499!8m2!3d42.9500336!4d-78.82992!16s%2Fg%2F1vyk3h2s!19sChIJkUqUUKRy04kRmfR7_wwbjT4?authuser=0&hl=en&rclk=1
Hopkins Independent Living,,,,257 Hopkins St,,,,https://www.google.com/maps/place/Hopkins+Independent+Living/data=!4m7!3m6!1s0x89d30e1930444c01:0xfacf33fb29d49d11!8m2!3d42.8439816!4d-78.8319992!16s%2Fg%2F11h3vbmcdk!19sChIJAUxEMBkO04kREZ3UKfszz_o?authuser=0&hl=en&rclk=1
