name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Excellence Senior Living,4.7,,Assisted living facility,2250 S Semoran Blvd,,Closed · Opens 8 AM Tue,http://www.excellenceseniorliving.com/,https://www.google.com/maps/place/Excellence+Senior+Living/data=!4m7!3m6!1s0x88e764eec83c0619:0x3c58b2ae891f80bd!8m2!3d28.5188297!4d-81.3118527!16s%2Fg%2F11bwkhkbkd!19sChIJGQY8yO5k54gRvYAfia6yWDw?authuser=0&hl=en&rclk=1
Gentry Park,4.6,,Assisted living facility,3201 Center Pointe Dr,,Open 24 hours,https://www.meridiansenior.com/senior-living/fl/orlando/gentry-park/,https://www.google.com/maps/place/Gentry+Park/data=!4m7!3m6!1s0x88e7662b4ee8660d:0x9f93a4ade29f2163!8m2!3d28.5043119!4d-81.2490416!16s%2Fg%2F11btt4zlb5!19sChIJDWboTitm54gRYyGf4q2kk58?authuser=0&hl=en&rclk=1
Your Sanctuary Assisted Living,5.0,,Assisted living facility,1121 Ensenada Dr,,Open 24 hours,https://www.yoursanctuaryassistedliving.com/,https://www.google.com/maps/place/Your+Sanctuary+Assisted+Living/data=!4m7!3m6!1s0x88e765749e1da92f:0x4f75ebfd1cefc6b1!8m2!3d28.5314847!4d-81.263338!16s%2Fg%2F11mywlr73h!19sChIJL6kdnnRl54gRscbvHP3rdU8?authuser=0&hl=en&rclk=1
HarborChase of Dr. Phillips,3.7,,Assisted living facility,7233 Della Dr,,Open · Closes 7 PM,https://www.harborchase.com/communities/dr-phillips/?utm_campaign=gmb,https://www.google.com/maps/place/HarborChase+of+Dr.+Phillips/data=!4m7!3m6!1s0x88e77f096c0d9b99:0x7e61125d40991c7f!8m2!3d28.4573592!4d-81.4895749!16s%2Fg%2F11gbxb8l87!19sChIJmZsNbAl_54gRfxyZQF0SYX4?authuser=0&hl=en&rclk=1
Brookdale Conway,4.1,,Assisted living facility,5501 E Michigan St,,Open 24 hours,https://www.brookdale.com/en/communities/brookdale-conway-florida.html?cid=yext,https://www.google.com/maps/place/Brookdale+Conway/data=!4m7!3m6!1s0x88e764eb981778fb:0x1e65014eaf47acfd!8m2!3d28.5152725!4d-81.3141164!16s%2Fg%2F1tfs1x3v!19sChIJ-3gXmOtk54gR_axHr04BZR4?authuser=0&hl=en&rclk=1
Spring Hills Hunters Creek,4.8,,Assisted living facility,3800 Town Center Blvd,,Open 24 hours,https://www.springhills.com/hunters-creek/?utm_source=local-listing&utm_medium=organic&utm_campaign=gbp,https://www.google.com/maps/place/Spring+Hills+Hunters+Creek/data=!4m7!3m6!1s0x88dd87b650abf651:0x3b7ec14e6cb2d278!8m2!3d28.3642862!4d-81.4221276!16s%2Fg%2F11sm76mnh1!19sChIJUfarULaH3YgReNKybE7Bfjs?authuser=0&hl=en&rclk=1
CERTUS at Waterford Lakes,4.9,,Assisted living facility,11120 Lake Underhill Rd,,Open 24 hours,https://www.certusseniorliving.com/waterford-lakes/?utm_campaign=gmb,https://www.google.com/maps/place/CERTUS+at+Waterford+Lakes/data=!4m7!3m6!1s0x88e76780086f203d:0x3ec6906e992e0342!8m2!3d28.5401821!4d-81.2248077!16s%2Fg%2F11h5mcpgmm!19sChIJPSBvCIBn54gRQgMumW6Qxj4?authuser=0&hl=en&rclk=1
"Serenity Villa / Orlando, FL. Assisted Living Facility",5.0,,Assisted living facility,559 Hewett Dr,,Closes soon · Opens 8 AM Tue,,"https://www.google.com/maps/place/Serenity+Villa+%2F+Orlando,+FL.+Assisted+Living+Facility/data=!4m7!3m6!1s0x88e76511a1bf68dd:0xd56b10940a96b072!8m2!3d28.5503787!4d-81.3094137!16s%2Fg%2F11bx1py0yq!19sChIJ3Wi_oRFl54gRcrCWCpQQa9U?authuser=0&hl=en&rclk=1"
Brookdale Dr. Phillips,4.6,,Assisted living facility,8001 Pin Oak Dr,,Open 24 hours,https://www.brookdale.com/en/communities/brookdale-dr-phillips-al.html?cid=yext,https://www.google.com/maps/place/Brookdale+Dr.+Phillips/data=!4m7!3m6!1s0x88e77f38882c47ab:0xb13d0357db9a6fff!8m2!3d28.4855715!4d-81.4925252!16s%2Fg%2F11btmqhztq!19sChIJq0csiDh_54gR_2-a21cDPbE?authuser=0&hl=en&rclk=1
The Bridge at Orlando,4.2,,Assisted living facility,3201 Rouse Rd,,Open 24 hours,https://www.centurypa.com/senior-living/bridge-orlando,https://www.google.com/maps/place/The+Bridge+at+Orlando/data=!4m7!3m6!1s0x88e7689392b4abdf:0xc9618c66491debf2!8m2!3d28.5940183!4d-81.223575!16s%2Fg%2F1tngr35q!19sChIJ36u0kpNo54gR8usdSWaMYck?authuser=0&hl=en&rclk=1
Encore at Avalon Park Assisted Living and Memory Care Community,4.8,,Assisted living facility,13798 Cygnus Dr,,Open · Closes 8 PM,https://encoreatavalonpark.com/,https://www.google.com/maps/place/Encore+at+Avalon+Park+Assisted+Living+and+Memory+Care+Community/data=!4m7!3m6!1s0x88e75d8593d08a2f:0x1aeb63330c63f33b!8m2!3d28.5140284!4d-81.1567569!16s%2Fg%2F11b75j1g96!19sChIJL4rQk4Vd54gRO_NjDDNj6xo?authuser=0&hl=en&rclk=1
Westminster Towers,4.3,,Assisted living facility,70 W Lucerne Cir,,Closed · Opens 9 AM Tue,https://westminstercommunitiesfl.org/westminster-towers/?utm_source=local-listing&utm_medium=organic&utm_campaign=gbp,https://www.google.com/maps/place/Westminster+Towers/data=!4m7!3m6!1s0x88e77b014f500c61:0xa10f8ed84bdaa456!8m2!3d28.5333885!4d-81.3792941!16s%2Fg%2F1tjtk2p8!19sChIJYQxQTwF754gRVqTaS9iOD6E?authuser=0&hl=en&rclk=1
All Seniors Assisted Living Facility,4.8,,Assisted living facility,2706 Pioneer Rd,,Open 24 hours,,https://www.google.com/maps/place/All+Seniors+Assisted+Living+Facility/data=!4m7!3m6!1s0x88e779d1d6a9481b:0x328543a2f4bc31ad!8m2!3d28.5794606!4d-81.4639648!16s%2Fg%2F1th6fns7!19sChIJG0ip1tF554gRrTG89KJDhTI?authuser=0&hl=en&rclk=1
New Melody Senior Living,4.8,,Assisted living facility,2216 Miscindy Pl,,Open 24 hours,http://www.newmelodyseniorliving.com/,https://www.google.com/maps/place/New+Melody+Senior+Living/data=!4m7!3m6!1s0x88e77b34ed1d7003:0xe45e2c22839f8563!8m2!3d28.501521!4d-81.3517052!16s%2Fg%2F11kpswh6n9!19sChIJA3Ad7TR754gRY4WfgyIsXuQ?authuser=0&hl=en&rclk=1
The Goldton at Lake Nona,4.6,,Assisted living facility,9682 Lake Nona Village Pl,,Open 24 hours,https://atlasseniorliving.com/the-goldton-at-lake-nona/?utm_source=GBM&utm_medium=google-organic,https://www.google.com/maps/place/The+Goldton+at+Lake+Nona/data=!4m7!3m6!1s0x88e7638eb7252953:0xd96600b1a08b0cdd!8m2!3d28.4249246!4d-81.2538192!16s%2Fg%2F11h0xsjgxg!19sChIJUyklt45j54gR3QyLoLEAZtk?authuser=0&hl=en&rclk=1
Westminster Baldwin Park,4.3,,Assisted living facility,2837 Lake Baldwin Ln,,Closed · Opens 9 AM Tue,https://westminstercommunitiesfl.org/westminster-baldwin-park/?utm_source=local-listing&utm_medium=organic&utm_campaign=gbp,https://www.google.com/maps/place/Westminster+Baldwin+Park/data=!4m7!3m6!1s0x88e7655a878b4c3d:0xfabf4acf078c44e8!8m2!3d28.5782689!4d-81.3230792!16s%2Fg%2F11bzxyxh1l!19sChIJPUyLh1pl54gR6ESMB89Kv_o?authuser=0&hl=en&rclk=1
Sonata by AgeWell Solvere Living,4.1,,Senior citizen center,390 N Orange Ave Suite #2150 Suite #2150,,Open 24 hours,https://sonataseniorliving.com/,https://www.google.com/maps/place/Sonata+by+AgeWell+Solvere+Living/data=!4m7!3m6!1s0x88e77ae2d35ae4e9:0x4e578f3542878ab8!8m2!3d28.547266!4d-81.3795106!16s%2Fg%2F1tjyvfbp!19sChIJ6eRa0-J654gRuIqHQjWPV04?authuser=0&hl=en&rclk=1
Oasis Senior Advisors Orlando,5.0,,Assisted living facility,1800 Pembrook Dr Suite 300,,Open 24 hours,https://www.oasissenioradvisors.com/locations/orlando/?utm_source=gmb&utm_medium=organic&utm_campaign=territoryname&utm_content=website_button,https://www.google.com/maps/place/Oasis+Senior+Advisors+Orlando/data=!4m7!3m6!1s0x88dd81466623b1f7:0x69f12740e05bff71!8m2!3d28.6320944!4d-81.4017174!16s%2Fg%2F11h60khzln!19sChIJ97EjZkaB3YgRcf9b4EAn8Wk?authuser=0&hl=en&rclk=1
Compassionate Care Homes LLC,4.7,,Assisted living facility,8412 Waialae Ct,,Closed · Opens 10 AM Tue,http://compassionatecarehomes.org/,https://www.google.com/maps/place/Compassionate+Care+Homes+LLC/data=!4m7!3m6!1s0x88e77f38d73db937:0xcc8dcd190a2b93a6!8m2!3d28.4549926!4d-81.4979396!16s%2Fg%2F11rs9r_j6x!19sChIJN7k91zh_54gRppMrChnNjcw?authuser=0&hl=en&rclk=1
Windsor Place,4.4,,Nursing home,404 Mariposa St A,,Open 24 hours,https://orlandoseniorhealth.org/windsor-place-assisted-living/,https://www.google.com/maps/place/Windsor+Place/data=!4m7!3m6!1s0x88e77ae2b3878239:0xb8e3eab7021c279e!8m2!3d28.5394312!4d-81.3725628!16s%2Fg%2F11g6wv5gkv!19sChIJOYKHs-J654gRniccArfq47g?authuser=0&hl=en&rclk=1
Orlando Lutheran Towers,3.7,,Assisted living facility,300 E Church St,,Closed · Opens 7 AM Tue,http://www.orlandoseniorhealth.org/,https://www.google.com/maps/place/Orlando+Lutheran+Towers/data=!4m7!3m6!1s0x88e77ae2cab8ef0b:0x53de849ead22737d!8m2!3d28.5400828!4d-81.3738082!16s%2Fg%2F1tfh5h0k!19sChIJC--4yuJ654gRfXMirZ6E3lM?authuser=0&hl=en&rclk=1
Lakeview Manor Assisted Living Facility Inc.,3.3,,Assisted living facility,5357 Brosche Rd,,Open 24 hours,,https://www.google.com/maps/place/Lakeview+Manor+Assisted+Living+Facility+Inc./data=!4m7!3m6!1s0x88e76517bb618987:0xb6e2ab487b82b2c!8m2!3d28.5470282!4d-81.3159447!16s%2Fg%2F1tdy0q87!19sChIJh4lhuxdl54gRLCu4h7Qqbgs?authuser=0&hl=en&rclk=1
Harmony Retirement Living Inc,3.5,,Retirement home,1411 El Paso Ave,,Open · Closes 8 PM,http://www.harmonyretirementliving.com/,https://www.google.com/maps/place/Harmony+Retirement+Living+Inc/data=!4m7!3m6!1s0x88e77b2dfe254367:0x1bcf873ef02037f2!8m2!3d28.525733!4d-81.34524!16s%2Fg%2F1tfry9dd!19sChIJZ0Ml_i1754gR8jcg8D6Hzxs?authuser=0&hl=en&rclk=1
Sanjean Facility Care,3.4,,Assisted living facility,815 24th St,,Open 24 hours,,https://www.google.com/maps/place/Sanjean+Facility+Care/data=!4m7!3m6!1s0x88e77ba213989193:0x277973fa618ada10!8m2!3d28.5175892!4d-81.3906024!16s%2Fg%2F1vr1xg98!19sChIJk5GYE6J754gRENqKYfpzeSc?authuser=0&hl=en&rclk=1
The Landings at Gentry Park,4.5,,Retirement community,3191 Center Pointe Dr,,Open 24 hours,https://www.meridiansenior.com/senior-living/fl/orlando/gentry-park,https://www.google.com/maps/place/The+Landings+at+Gentry+Park/data=!4m7!3m6!1s0x88e767bfb4f03229:0x721dc3749e2d561b!8m2!3d28.5054554!4d-81.2489879!16s%2Fg%2F11rbv02qmx!19sChIJKTLwtL9n54gRG1YtnnTDHXI?authuser=0&hl=en&rclk=1
Magnolia Towers,4.4,,Retirement community,100 E Anderson St,,Closed · Opens 8 AM Tue,https://westminstercommunitiesfl.org/our-services/hud-rental/,https://www.google.com/maps/place/Magnolia+Towers/data=!4m7!3m6!1s0x88e77b02477a5201:0xc8f4db7dddf66ffe!8m2!3d28.536908!4d-81.3770112!16s%2Fg%2F1tfpqh_w!19sChIJAVJ6RwJ754gR_m_23X3b9Mg?authuser=0&hl=en&rclk=1
