name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Villa Anaheim Senior Apartments,3.1,,Retirement community,3305 W Lincoln Ave,,Open · Closes 5 PM,http://www.villaanaheimseniorapts.com/,https://www.google.com/maps/place/Villa+Anaheim+Senior+Apartments/data=!4m7!3m6!1s0x80dd295a60c043d3:0x735ee75f75772e3f!8m2!3d33.8323898!4d-118.0048217!16s%2Fg%2F1tftfmdm!19sChIJ00PAYFop3YARPy53dV_nXnM?authuser=0&hl=en&rclk=1
Hillcrest Village,3.2,,Apartment building,1730 N Community Dr,,,https://hillcrestvillage.mmpla.com/,https://www.google.com/maps/place/Hillcrest+Village/data=!4m7!3m6!1s0x80dcd6854cbfd0e9:0x394e43fd6c1de03a!8m2!3d33.8656361!4d-117.8661485!16s%2Fg%2F1tczw75f!19sChIJ6dC_TIXW3IAROuAdbP1DTjk?authuser=0&hl=en&rclk=1
New Horizon Village Senior Apartment Homes,4.4,,Apartment complex,835 S Brookhurst St,,Open · Closes 5 PM,http://www.newhorizonvillage.com/,https://www.google.com/maps/place/New+Horizon+Village+Senior+Apartment+Homes/data=!4m7!3m6!1s0x80dd29baa5bca769:0x7aa1f643fd8d5ee7!8m2!3d33.8203509!4d-117.9594306!16s%2Fg%2F1xcbpyc5!19sChIJaae8pbop3YAR516N_UP2oXo?authuser=0&hl=en&rclk=1
Sage Park Senior Apartment Homes,4.5,,Apartment complex,810 N Loara St,,Closed · Opens 8 AM Tue,https://www.sageparkapts.com/?utm_knock=gmb,https://www.google.com/maps/place/Sage+Park+Senior+Apartment+Homes/data=!4m7!3m6!1s0x80dd29e50988b593:0xb5965d59cc9c28b6!8m2!3d33.843149!4d-117.9370216!16s%2Fg%2F1jkywkgqm!19sChIJk7WICeUp3YARtiiczFldlrU?authuser=0&hl=en&rclk=1
Belage Manor Apartments,4.6,,Apartment rental agency,1660 W Broadway,,Open · Closes 5 PM,https://www.belagemanorapts.com/,https://www.google.com/maps/place/Belage+Manor+Apartments/data=!4m7!3m6!1s0x80dd29c4f341236d:0xb42e7e439b01e1fc!8m2!3d33.8276939!4d-117.9389114!16s%2Fg%2F1v29cb0y!19sChIJbSNB88Qp3YAR_OEBm0N-LrQ?authuser=0&hl=en&rclk=1
Heritage Park Senior Apartments,3.8,,Apartment complex,950 S Gilbert St,,Open · Closes 5 PM,https://www.heritageparkanaheimseniorapts.com/?utm_knock=gmb,https://www.google.com/maps/place/Heritage+Park+Senior+Apartments/data=!4m7!3m6!1s0x80dd29a61a3664cb:0x52296e245fd2b224!8m2!3d33.818745!4d-117.96741!16s%2Fg%2F1tr7jpp0!19sChIJy2Q2GqYp3YARJLLSXyRuKVI?authuser=0&hl=en&rclk=1
Meadowlark Gardens on Cornell,,,Assisted living facility,6112 Cornell Drive,,Open · Closes 8 PM,/aclk?sa=L&ai=DChsSEwjn9a3vmIqVAxX9akcBHeJWCiIYACICCAEQAhoCcXU&co=1&ase=2&gclid=EAIaIQobChMI5_Wt75iKlQMV_WpHAR3iVgoiEBAYASAAEgK-2vD_BwE&cid=CAASuwHkaG8UuIcCLEdAOTSDfjwpCEl4rHtunSBCKazAefdlJ5g5DToMg-UN-aOZSMX9TbqPfXOczK2FcMowpBc_rsI6dx9FaiS_e7_sjzydm9DvQOTR-5dKKgKXV92AFN4fesZGhUutDl0uD3QOpxVji9UtD9pldKHd7R4hqAr2dfp6nBar7nR3dhPrXlV-yzimVa4RJdPEAPb4KeI-AoXKjSEpF9LqD9BrpP-o05e6ZOSsiVYBI7s7it7rjPwP&cce=2&category=acrcp_v1_32&sig=AOD64_0wzKOwdx8ZAq-3xGvH0fO1cjlrnA&adurl&q&ctype=99&nis=6,https://www.google.com/maps/place/Meadowlark+Gardens+on+Cornell/data=!4m7!3m6!1s0x80dd25f08f38d4b3:0x868d56da93ffc633!8m2!3d33.740509!4d-118.022233!16s%2Fg%2F11vx52n9yq!19sChIJs9Q4j_Al3YARM8b_k9pWjYY?authuser=0&hl=en&rclk=1
Capriana Retirement Living & Assisted Living,4.1,,Retirement community,460 La Floresta Dr,,Open 24 hours,https://oakmontseniorliving.com/capriana,https://www.google.com/maps/place/Capriana+Retirement+Living+%26+Assisted+Living/data=!4m7!3m6!1s0x80dcd5fd5f67eac9:0x5e5a7e1229614cfe!8m2!3d33.9077072!4d-117.8471603!16s%2Fg%2F11h8zn35s5!19sChIJyepnX_3V3IAR_kxhKRJ-Wl4?authuser=0&hl=en&rclk=1
Solara Court Senior,3.3,,Apartment rental agency,3335 W Lincoln Ave,,Open · Closes 5 PM,http://www.solaracourtapartments.com/,https://www.google.com/maps/place/Solara+Court+Senior/data=!4m7!3m6!1s0x80dd2950a1c2a155:0xbfc1c08b284c97dc!8m2!3d33.8322266!4d-118.0073797!16s%2Fg%2F1tdmf5hb!19sChIJVaHCoVAp3YAR3JdMKIvAwb8?authuser=0&hl=en&rclk=1
Eastern Star Homes of California,4.2,,Foundation,16960 Bastanchury Rd suite c,,Open · Closes 5 PM,https://www.oescal.org/,https://www.google.com/maps/place/Eastern+Star+Homes+of+California/data=!4m7!3m6!1s0x80dcd40c9242a639:0xb730d798d5c900a2!8m2!3d33.8989515!4d-117.8382396!16s%2Fg%2F1thxwj6_!19sChIJOaZCkgzU3IARogDJ1ZjXMLc?authuser=0&hl=en&rclk=1
Miracle Terrace,3.8,,Apartment rental agency,225 S Western Ave,,Open · Closes 5 PM,https://www.miracleterraceapts.com/?rcstdid=Mg==-YRjTEizZPgM=&utm_source=GBP&utm_medium=organic,https://www.google.com/maps/place/Miracle+Terrace/data=!4m7!3m6!1s0x80dd294490d544dd:0xaeb0f5f968acce0b!8m2!3d33.828711!4d-118.0032!16s%2Fg%2F1xgrn797!19sChIJ3UTVkEQp3YARC86saPn1sK4?authuser=0&hl=en&rclk=1
Magnolia Acres Senior Apartments,4.0,,Apartment building,640 S Magnolia Ave,,,,https://www.google.com/maps/place/Magnolia+Acres+Senior+Apartments/data=!4m7!3m6!1s0x80dd290baf9bbb93:0x9b48a772e51ef66d!8m2!3d33.8232912!4d-117.9751255!16s%2Fg%2F1td0gtl7!19sChIJk7ubrwsp3YARbfYe5XKnSJs?authuser=0&hl=en&rclk=1
Village Center,,,Retirement home,200 Lincoln Ave,,Open · Closes 6 PM,https://www.liveatvillagecenterseniorapts.com/,https://www.google.com/maps/place/Village+Center/data=!4m7!3m6!1s0x80dcd63caab43897:0xe9840d806a43089e!8m2!3d33.8364348!4d-117.9126339!16s%2Fg%2F1vxdyk_0!19sChIJlzi0qjzW3IARnghDaoANhOk?authuser=0&hl=en&rclk=1
