name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Courtyard at Mount Tabor,4.4,,Assisted living facility,6125 SE Division St,,Open 24 hours,https://www.mbkseniorliving.com/senior-living/or/portland/courtyard-mt-tabor?utm_source=GBP&utm_medium=organic,https://www.google.com/maps/place/Courtyard+at+Mount+Tabor/data=!4m7!3m6!1s0x5495a05981933077:0x15afcd47652b2853!8m2!3d45.5056736!4d-122.600238!16s%2Fg%2F1tdbwgf8!19sChIJdzCTgVmglVQRUygrZUfNrxU?authuser=0&hl=en&rclk=1
Parkrose Chateau Gracious Retirement Living,4.4,,Retirement community,3141 NE 148th Ave,,Open · Closes 7 PM,https://seniorlivinginstyle.com/parkrose-chateau,https://www.google.com/maps/place/Parkrose+Chateau+Gracious+Retirement+Living/data=!4m7!3m6!1s0x5495a3b6c21c39d3:0x738b771f4c47691!8m2!3d45.5452823!4d-122.5113317!16s%2Fg%2F1wd3vs0c!19sChIJ0zkcwrajlVQRkXbE9HG3OAc?authuser=0&hl=en&rclk=1
Markham House,4.7,,Assisted living facility,10606 SW Capitol Hwy,,Open · Closes 7 PM,http://www.markhamsl.com/,https://www.google.com/maps/place/Markham+House/data=!4m7!3m6!1s0x54950ca02e038997:0x8c4e03441f3e8916!8m2!3d45.4488641!4d-122.7235985!16s%2Fg%2F1tnmrfhg!19sChIJl4kDLqAMlVQRFok-H0QDTow?authuser=0&hl=en&rclk=1
Hawthorne Gardens Senior Living Community,4.1,,Assisted living facility,2828 SE Taylor St,,Open · Closes 5:30 PM,https://hawthornegardenspdx.com/,https://www.google.com/maps/place/Hawthorne+Gardens+Senior+Living+Community/data=!4m7!3m6!1s0x5495a096d7eaa63b:0xffd930003fde558f!8m2!3d45.5147701!4d-122.6365511!16s%2Fg%2F1thw_4bf!19sChIJO6bq15aglVQRj1XePwAw2f8?authuser=0&hl=en&rclk=1
MorningStar Assisted Living & Memory Care at Laurelhurst,4.5,,Assisted living facility,3140 NE Sandy Blvd,,Open 24 hours,https://www.morningstarseniorliving.com/communities/assisted-living-portland-laurelhurst/,https://www.google.com/maps/place/MorningStar+Assisted+Living+%26+Memory+Care+at+Laurelhurst/data=!4m7!3m6!1s0x5495a1e7154d266f:0x8ee7d31cae39f8e9!8m2!3d45.5310698!4d-122.6315649!16s%2Fg%2F11sp9w86b7!19sChIJbyZNFeehlVQR6fg5rhzT544?authuser=0&hl=en&rclk=1
Calaroga Terrace,3.1,,Assisted living facility,1400 NE 2nd Ave,,Open · Closes 5 PM,https://calarogaterracepdx.com/,https://www.google.com/maps/place/Calaroga+Terrace/data=!4m7!3m6!1s0x5495a74d426ccdad:0x613ddfd1f0381a09!8m2!3d45.5332697!4d-122.6630662!16s%2Fg%2F1tf5dg64!19sChIJrc1sQk2nlVQRCRo48NHfPWE?authuser=0&hl=en&rclk=1
The Watermark at the Pearl,4.7,,Assisted living facility,1540 NW 13th Ave,,Open 24 hours,https://www.watermarkcommunities.com/our-communities/oregon/portland/the-watermark-at-the-pearl/?utm_source=gmb&utm_medium=organic&utm_campaign=general&utm_content=ppp-primary-website-link%2F,https://www.google.com/maps/place/The+Watermark+at+the+Pearl/data=!4m7!3m6!1s0x54950914eca96f55:0xb0f371b8011e9706!8m2!3d45.533988!4d-122.684049!16s%2Fg%2F11ts08clvn!19sChIJVW-p7BQJlVQRBpceAbhx87A?authuser=0&hl=en&rclk=1
Willamette View,4.6,,Retirement community,12705 SE River Rd,,Open · Closes 8 PM,http://www.willametteview.org/,https://www.google.com/maps/place/Willamette+View/data=!4m7!3m6!1s0x549574e8f8b93c61:0x7e363a754225bbb5!8m2!3d45.4301787!4d-122.6450623!16s%2Fg%2F1tdgpj_4!19sChIJYTy5-Oh0lVQRtbslQnU6Nn4?authuser=0&hl=en&rclk=1
Columbia Place Assisted Living & Memory Care,3.8,,Assisted living facility,15727 NE Russell St,,Open 24 hours,https://columbiaplaceal.com/,https://www.google.com/maps/place/Columbia+Place+Assisted+Living+%26+Memory+Care/data=!4m7!3m6!1s0x5495a24cceeb0e87:0x61ffb64d875bc128!8m2!3d45.541634!4d-122.500167!16s%2Fg%2F1x5qshd7!19sChIJhw7rzkyilVQRKMFbh022_2E?authuser=0&hl=en&rclk=1
Sellwood Senior Living,4.2,,Assisted living facility,8517 SE 17th Ave,,Open 24 hours,https://sellwoodseniorliving.com/,https://www.google.com/maps/place/Sellwood+Senior+Living/data=!4m7!3m6!1s0x54950ad035fecc83:0x1624604f5d6fb22d!8m2!3d45.4611582!4d-122.64779!16s%2Fg%2F1tdwk6c6!19sChIJg8z-NdAKlVQRLbJvXU9gJBY?authuser=0&hl=en&rclk=1
