name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Legato Living at Legacy,4.8,,Assisted living facility,2315 S 168th St,,Open 24 hours,https://legatoliving.com/our-homes/west-omaha-legacy/,https://www.google.com/maps/place/Legato+Living+at+Legacy/data=!4m7!3m6!1s0x8793f1a05ed26657:0x95e3d168290430b8!8m2!3d41.237366!4d-96.1763893!16s%2Fg%2F11b6_rzz4v!19sChIJV2bSXqDxk4cRuDAEKWjR45U?authuser=0&hl=en&rclk=1
St Joseph Tower Assisted Living,4.1,,Assisted living facility,2205 S 10th St,,Closes soon · Opens 8 AM Tue,https://www.stjosephtower.com/,https://www.google.com/maps/place/St+Joseph+Tower+Assisted+Living/data=!4m7!3m6!1s0x87938f0fe5fe0615:0xc127370a07a66a17!8m2!3d41.2389673!4d-95.9285593!16s%2Fg%2F1tx4pw3r!19sChIJFQb-5Q-Pk4cRF2qmBwo3J8E?authuser=0&hl=en&rclk=1
Echo Hills Assisted Living and Memory Care,3.3,,Assisted living facility,14509 Echo Hills Dr,,Open 24 hours,http://www.echohillsassisted.com/,https://www.google.com/maps/place/Echo+Hills+Assisted+Living+and+Memory+Care/data=!4m7!3m6!1s0x8793f5a32688b4b1:0xd23d09f66b86e59e!8m2!3d41.1859931!4d-96.1396484!16s%2Fg%2F11n123lwlw!19sChIJsbSIJqP1k4cRnuWGa_YJPdI?authuser=0&hl=en&rclk=1
Compassionate Memory Care,,,Nursing home,407 S 86th St,,,,https://www.google.com/maps/place/Compassionate+Memory+Care/data=!4m7!3m6!1s0x87938d167246b461:0xf84ffe0c307c0215!8m2!3d41.2572651!4d-96.0452113!16s%2Fg%2F1tg2l4x3!19sChIJYbRGchaNk4cRFQJ8MAz-T_g?authuser=0&hl=en&rclk=1
Cedarhurst Senior Living of La Vista,4.7,,Assisted living facility,8140 S 97th Plaza,,Open · Closes 7 PM,https://www.cedarhurstliving.com/cedarhurst-la-vista-ne,https://www.google.com/maps/place/Cedarhurst+Senior+Living+of+La+Vista/data=!4m7!3m6!1s0x87938b39a57a30e7:0xfef970702d6f453d!8m2!3d41.178998!4d-96.0638142!16s%2Fg%2F11f5v0zwkz!19sChIJ5zB6pTmLk4cRPUVvLXBw-f4?authuser=0&hl=en&rclk=1
Bickford of Omaha Blondo,4.3,,Assisted living facility,11308 Blondo Street,,Open 24 hours,/aclk?sa=L&ai=DChsSEwjRtuXmk4qVAxU8Y0cBHTnTNtYYACICCAEQABoCcXU&co=1&ase=2&gclid=EAIaIQobChMI0bbl5pOKlQMVPGNHAR050zbWEBAYAiAAEgJmb_D_BwE&cid=CAASuwHkaCQzFvN6N1XNvyGiRKeg4puy0hAzmZqKn_T9sSgrGJ1X-pdk_dOFzf11N9VvE3A59yMnrA93r5oEkcEtU7kT1ttHOBoxThi8qTHULzZiacDSUs4cLARQURfHKHmLEonfBthjSMDCH2_wNfFAfwHe7Rd7x9TvNzLQtnAv-X7_9PPMzRin3Ma5kvxQxrSQBxTXNArqBoPz2X0i6NdOpXdsad3mXz2bW_TBpSEFJ3CJ6Tvxl22rJIHzDLTn&cce=2&category=acrcp_v1_32&sig=AOD64_3PnC9SnVG4CYLce6VmAoNxE3jyFg&adurl&q&ctype=99&nis=6,https://www.google.com/maps/place/Bickford+of+Omaha+Blondo/data=!4m7!3m6!1s0x8793f2a02ddb5387:0x5116b0cd725a3984!8m2!3d41.27828!4d-96.088378!16s%2Fg%2F1thhk__t!19sChIJh1PbLaDyk4cRhDlacs2wFlE?authuser=0&hl=en&rclk=1
Immanuel Village,4.4,,Assisted living facility,6803 N 68th Plaza,,Closes soon · Opens 8 AM Tue,https://immanuel.com/communities/immanuel-village,https://www.google.com/maps/place/Immanuel+Village/data=!4m7!3m6!1s0x879392520e752913:0x6f9ed02910c6f8d6!8m2!3d41.3204847!4d-96.0156875!16s%2Fg%2F1tcx7hy8!19sChIJEyl1DlKSk4cR1vjGECnQnm8?authuser=0&hl=en&rclk=1
Life Care Center of Omaha,4.3,,Nursing home,6032 Ville De Sante Dr,,Open 24 hours,https://lcca.com/locations/ne/omaha/,https://www.google.com/maps/place/Life+Care+Center+of+Omaha/data=!4m7!3m6!1s0x87939247ac4bc74f:0x815bc5fa749c0bf8!8m2!3d41.3128166!4d-96.0068435!16s%2Fg%2F1tfn378l!19sChIJT8dLrEeSk4cR-AucdPrFW4E?authuser=0&hl=en&rclk=1
Hillcrest Mable Rose,4.5,,Assisted living facility,4609 Hilltop St,,Open 24 hours,https://www.hillcresthealth.com/locations/hillcrest-mable-rose/,https://www.google.com/maps/place/Hillcrest+Mable+Rose/data=!4m7!3m6!1s0x87938a1e03f7c89f:0x5b98ad9048f32957!8m2!3d41.141044!4d-95.984182!16s%2Fg%2F1wnbyj19!19sChIJn8j3Ax6Kk4cRVynzSJCtmFs?authuser=0&hl=en&rclk=1
St. Joseph Villa,3.5,,Nursing home,2305 S 10th St,,Open 24 hours,https://www.stjosephvillaomaha.com/,https://www.google.com/maps/place/St.+Joseph+Villa/data=!4m7!3m6!1s0x87938f103ea023c7:0x4a36cbec3cbc5a1f!8m2!3d41.2377601!4d-95.9287639!16s%2Fg%2F1tdl21mc!19sChIJxyOgPhCPk4cRH1q8POzLNko?authuser=0&hl=en&rclk=1
