name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Willow Ridge Memory Care,4.0,,Assisted living facility,2040 Milton Rd,,Open 24 hours,https://willowridgememorycare.com/,https://www.google.com/maps/place/Willow+Ridge+Memory+Care/data=!4m7!3m6!1s0x88541f105c8526ad:0x66e060a7aea40b1!8m2!3d35.2429812!4d-80.7527987!16s%2Fg%2F1tdvw00h!19sChIJrSaFXBAfVIgRsUDqegoGbgY?authuser=0&hl=en&rclk=1
Preston House,4.7,,Assisted living facility,4910 Harris Woods Blvd,,Open 24 hours,https://navionseniorsolutions.com/communities/preston-house/,https://www.google.com/maps/place/Preston+House/data=!4m7!3m6!1s0x8856a77cdb174bd7:0xa8be562b2086aa86!8m2!3d35.3372936!4d-80.8134627!16s%2Fg%2F1tjz4259!19sChIJ10sX23ynVogRhqqGICtWvqg?authuser=0&hl=en&rclk=1
Novant Health Memory Care - SouthPark,4.0,,Medical clinic,6324 Fairview Rd # 310,,Closes soon · Opens 8 AM Tue,https://www.novanthealth.org/locations/clinics/memory-care-southpark/?utm_source=maps.google.com&utm_medium=organic&utm_campaign=GBP&utm_content=MG-274,https://www.google.com/maps/place/Novant+Health+Memory+Care+-+SouthPark/data=!4m7!3m6!1s0x88569fc63b255643:0xa37bf271399b2d13!8m2!3d35.1487867!4d-80.8352704!16s%2Fg%2F11j7frc0tc!19sChIJQ1YlO8afVogREy2bOXHye6M?authuser=0&hl=en&rclk=1
Carmel Hills,4.4,,Retirement community,2801 Carmel Rd,,Closes soon · Opens 8 AM Tue,http://www.carmelhills.org/,https://www.google.com/maps/place/Carmel+Hills/data=!4m7!3m6!1s0x88569e0013adcda7:0x6ff628e1530e8049!8m2!3d35.13006!4d-80.811273!16s%2Fg%2F1tpn38cj!19sChIJp82tEwCeVogRSYAOU-Eo9m8?authuser=0&hl=en&rclk=1
Waltonwood Cotswold,4.6,,Assisted living facility,5215 Randolph Rd,,Closes soon · Opens 9 AM Tue,https://www.waltonwood.com/senior-living/nc/charlotte/waltonwood-cotswold/?utm_source=GBP&utm_medium=organic,https://www.google.com/maps/place/Waltonwood+Cotswold/data=!4m7!3m6!1s0x8854208c2263dcf3:0x18e5f946b2ff82b6!8m2!3d35.1654418!4d-80.793559!16s%2Fg%2F11b6dxchlv!19sChIJ89xjIowgVIgRtoL_skb55Rg?authuser=0&hl=en&rclk=1
Isaac Health,5.0,,Neurologist,3626 Latrobe Drive,,Open · Closes 6 PM,/aclk?sa=L&ai=DChsSEwjT35LdiIqVAxXfZUcBHZVEKmIYACICCAEQARoCcXU&co=1&ase=2&gclid=EAIaIQobChMI09-S3YiKlQMV32VHAR2VRCpiEBAYASAAEgJqcfD_BwE&cid=CAASuwHkaNjSs2vJr3dL1LVMWx3vMvg764bKyJlgcL7kUeIJ7beKari72iOgbCLy1B2f6qev3nFXomgU_ckfbfUBRfnu08sbhq5-0uQUTxFXTYHUMFpuCektyjy1zI5H5YaR1J-n5Q_E0DChNTp8uAEuhCQiewHWKJsjkNusfrNwVetTUY1XI_SEiY8b6yOXrRGTKLYcwFQ889DrhNX_7uxGSRv6aFcDAcq9YLMKxWIqO_dvNoItGapPmq98JU0i&cce=2&category=acrcp_v1_32&sig=AOD64_0FrIoEgXkKIaE_SO6mU9ugaQ0KIA&adurl&q&ctype=99&nis=6,https://www.google.com/maps/place/Isaac+Health/data=!4m7!3m6!1s0x8854211cc0fa1617:0x3ba33beeb2da825e!8m2!3d35.195781!4d-80.79811!16s%2Fg%2F11y4pq4r7m!19sChIJFxb6wBwhVIgRXoLasu47ozs?authuser=0&hl=en&rclk=1
Caring Hands Senior Home,4.9,,Assisted living facility,4720 Wilsham Ct,,Open 24 hours,http://caringhandsseniorhome.com/,https://www.google.com/maps/place/Caring+Hands+Senior+Home/data=!4m7!3m6!1s0x5495090fe83414e1:0x278f9d1c89f94a4e!8m2!3d35.0984266!4d-80.799697!16s%2Fg%2F11hbhjz44s!19sChIJ4RQ06A8JlVQRTkr5iRydjyc?authuser=0&hl=en&rclk=1
Ranson Ridge Assisted Living & Memory Care,4.6,,Assisted living facility,13910 Hunton Ln,,Open 24 hours,https://www.saberhealth.com/locations/ranson-ridge-assisted-living-and-memory-care,https://www.google.com/maps/place/Ranson+Ridge+Assisted+Living+%26+Memory+Care/data=!4m7!3m6!1s0x8856a8ed0c66ae61:0xdbcad87fa866fbd1!8m2!3d35.4196211!4d-80.8674379!16s%2Fg%2F11ckr7x2ny!19sChIJYa5mDO2oVogR0ftmqH_Yyts?authuser=0&hl=en&rclk=1
Memory & Movement Charlotte,4.4,,Senior citizen center,411 Billingsley Rd STE 103,,Closes soon · Opens 8:30 AM Tue,http://www.mmclt.org/,https://www.google.com/maps/place/Memory+%26+Movement+Charlotte/data=!4m7!3m6!1s0x88542075c8a14e6f:0xe9f6aea88eff131a!8m2!3d35.1910265!4d-80.805329!16s%2Fg%2F11c2pxcbj8!19sChIJb06hyHUgVIgRGhP_jqiu9uk?authuser=0&hl=en&rclk=1
Providence Meadows Gracious Retirement Living,4.7,,Retirement community,4123 Kuykendall Rd,,Open · Closes 7 PM,https://seniorlivinginstyle.com/providence-meadows/,https://www.google.com/maps/place/Providence+Meadows+Gracious+Retirement+Living/data=!4m7!3m6!1s0x885427abd6ff860f:0x4df2a66a8611d0a8!8m2!3d35.0797573!4d-80.7709782!16s%2Fg%2F11cn2h4hxg!19sChIJD4b_1qsnVIgRqNARhmqm8k0?authuser=0&hl=en&rclk=1
Somerby Baxter Village,4.4,,Assisted living facility,522 6th Baxter Crossing,,Open 24 hours,http://somerbybaxtervillage.com/,https://www.google.com/maps/place/Somerby+Baxter+Village/data=!4m7!3m6!1s0x885685787bf47775:0xa431115d1f2013e5!8m2!3d35.0212974!4d-80.9762268!16s%2Fg%2F11ghs5jvf6!19sChIJdXf0e3iFVogR5RMgH10RMaQ?authuser=0&hl=en&rclk=1
Joyful Senior Living,5.0,,Assisted living facility,16627 Ranger Trail,,Open · Closes 7 PM,http://joyfulseniorliving.org/,https://www.google.com/maps/place/Joyful+Senior+Living/data=!4m7!3m6!1s0x8856a915eb7b073b:0x453874525594005e!8m2!3d35.4414016!4d-80.859015!16s%2Fg%2F11jb4r9mw8!19sChIJOwd76xWpVogRXgCUVVJ0OEU?authuser=0&hl=en&rclk=1
The Stewart Health Center,4.0,,Nursing home,6920 Marching Duck Dr,,Open 24 hours,https://thestewarthealthcenter.com/,https://www.google.com/maps/place/The+Stewart+Health+Center/data=!4m7!3m6!1s0x88569e7e8c9bb4b5:0x638d1964d3147f65!8m2!3d35.1374179!4d-80.851786!16s%2Fg%2F1tgnxy9z!19sChIJtbSbjH6eVogRZX8U02QZjWM?authuser=0&hl=en&rclk=1
