name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Orchard at Brookhaven,4.7,,Assisted living facility,3523 Buford Hwy NE,,Open 24 hours,http://orchardseniorliving.com/,https://www.google.com/maps/place/Orchard+at+Brookhaven/data=!4m7!3m6!1s0x88f5099014bd74bd:0xec19e07e06d05e2d!8m2!3d33.847811!4d-84.322482!16s%2Fg%2F11g1nm7_3h!19sChIJvXS9FJAJ9YgRLV7QBn7gGew?authuser=0&hl=en&rclk=1
PruittPlace - Buckhead,4.7,,Assisted living facility,3088 Lenox Rd NE,,Open 24 hours,https://www.pruitthealth.com/locator/locations/PruittPlace-Buckhead,https://www.google.com/maps/place/PruittPlace+-+Buckhead/data=!4m7!3m6!1s0x88f505fc0e609453:0x376fbd6e27277b9d!8m2!3d33.8400959!4d-84.3588445!16s%2Fg%2F1tdh98mz!19sChIJU5RgDvwF9YgRnXsnJ269bzc?authuser=0&hl=en&rclk=1
Renaissance on Peachtree,4.6,,Assisted living facility,3755 Peachtree Rd NE,,Open 24 hours,https://www.seniorlifestyle.com/property/georgia/renaissance-on-peachtree/?utm_source=GMB&utm_medium=organic&utm_campaign=620&utm_content=renaissance-peachtree,https://www.google.com/maps/place/Renaissance+on+Peachtree/data=!4m7!3m6!1s0x88f508ade2375d73:0xb5e65bf5af61d581!8m2!3d33.8555179!4d-84.3486233!16s%2Fg%2F1wk6_m0_!19sChIJc1034q0I9YgRgdVhr_Vb5rU?authuser=0&hl=en&rclk=1
Corso Atlanta,4.5,,Assisted living facility,3200 Howell Mill Rd NW,,Open 24 hours,https://www.corsoresidences.com/atlanta/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&y_source=1_Mjg3NjE3MDQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.google.com/maps/place/Corso+Atlanta/data=!4m7!3m6!1s0x88f5053426c96d45:0x7a2f57a214f9fdcf!8m2!3d33.842193!4d-84.428664!16s%2Fg%2F11fmmmrd3n!19sChIJRW3JJjQF9YgRz_35FKJXL3o?authuser=0&hl=en&rclk=1
Summerset Assisted Living,3.9,,Assisted living facility,3711 Benjamin E Mays Dr SW,,Open 24 hours,https://www.summersetalc.com/?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite,https://www.google.com/maps/place/Summerset+Assisted+Living/data=!4m7!3m6!1s0x88f51c3d9d663215:0x20b390972ae8d1d4!8m2!3d33.7406202!4d-84.5087384!16s%2Fg%2F1td2_928!19sChIJFTJmnT0c9YgR1NHoKpeQsyA?authuser=0&hl=en&rclk=1
Peachtree Creek Memory Care: Assisted Living Facility In Georgia,4.8,,Assisted living facility,4375 Beech Haven Trail,,Open 24 hours,https://www.peachtreememorycare.com/,https://www.google.com/maps/place/Peachtree+Creek+Memory+Care:+Assisted+Living+Facility+In+Georgia/data=!4m7!3m6!1s0x88f51a7e641fb3e3:0x3e8edda8413a9e32!8m2!3d33.8472904!4d-84.4825399!16s%2Fg%2F12q4r0j43!19sChIJ47MfZH4a9YgRMp46Qajdjj4?authuser=0&hl=en&rclk=1
Heartis Buckhead Senior Living,4.8,,Assisted living facility,2051 Peachtree Rd NE,,Open 24 hours,https://heartisbuckheadseniorliving.com/,https://www.google.com/maps/place/Heartis+Buckhead+Senior+Living/data=!4m7!3m6!1s0x88f5059a219e35b9:0xcee7721cf5dd63d4!8m2!3d33.8108018!4d-84.3922553!16s%2Fg%2F11q7gg9mwr!19sChIJuTWeIZoF9YgR1GPd9Rxy584?authuser=0&hl=en&rclk=1
Orchard Senior Living,5.0,,Assisted living facility,3523 Buford Hwy NE,,Closed · Opens 9 AM Tue,http://www.orchardseniorliving.com/,https://www.google.com/maps/place/Orchard+Senior+Living/data=!4m7!3m6!1s0x88f507c69bcc94c5:0x5ee525be56f7dda7!8m2!3d33.847811!4d-84.322482!16s%2Fg%2F11gl47q56l!19sChIJxZTMm8YH9YgRp933Vr4l5V4?authuser=0&hl=en&rclk=1
The Retreat at Cascade,4.5,,Retirement community,1001 Research Center Drive Atlanta SW,,Closed · Opens 9 AM Tue,https://www.phoenixsrliving.com/communities/the-retreat-at-cascade/,https://www.google.com/maps/place/The+Retreat+at+Cascade/data=!4m7!3m6!1s0x88f51c3779738f2f:0xc1424a70131318cd!8m2!3d33.7258038!4d-84.5041455!16s%2Fg%2F1tdzmd8m!19sChIJL49zeTcc9YgRzRgTE3BKQsE?authuser=0&hl=en&rclk=1
Belmont Village Senior Living Buckhead,4.1,,Retirement community,5455 Glenridge Dr,,Open 24 hours,https://www.belmontvillage.com/locations/buckhead-atlanta-georgia/?utm_source=gmb&utm_medium=organic&utm_content=gmb-website,https://www.google.com/maps/place/Belmont+Village+Senior+Living+Buckhead/data=!4m7!3m6!1s0x88f50edd5a7a2a41:0xa8479d4b89eca230!8m2!3d33.9019139!4d-84.3748577!16s%2Fg%2F113gsgdcp!19sChIJQSp6Wt0O9YgRMKLsiUudR6g?authuser=0&hl=en&rclk=1
