name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Riverstone Retirement Community,4.6,,Retirement community,9000 N Congress Ave,,Open 24 hours,https://rlcommunities.com/communities/missouri/riverstone-retirement/,https://www.google.com/maps/place/Riverstone+Retirement+Community/data=!4m7!3m6!1s0x87c05f1766c8624b:0xf29b70aaee1a7af7!8m2!3d39.2581492!4d-94.6694213!16s%2Fg%2F1tdbfysq!19sChIJS2LIZhdfwIcR93oa7qpwm_I?authuser=0&hl=en&rclk=1
Liberty at Shoal Creek,4.8,,Retirement community,8800 NE 82nd St,,Closes soon · Opens 8 AM Tue,https://www.libertyatshoalcreek.com/,https://www.google.com/maps/place/Liberty+at+Shoal+Creek/data=!4m7!3m6!1s0x87c055fb71828cfd:0x749b1969593b374!8m2!3d39.2414327!4d-94.4728054!16s%2Fg%2F11cj_1mwby!19sChIJ_YyCcftVwIcRdLOTlZaxSQc?authuser=0&hl=en&rclk=1
Elliott Place Senior Living,4.3,,Retirement community,9540 E 75th St,,Closes soon · Opens 8 AM Tue,https://www.titansenquest.com/elliott-place/,https://www.google.com/maps/place/Elliott+Place+Senior+Living/data=!4m7!3m6!1s0x87c0e3fd11380189:0x7e2b4c56ef68ec19!8m2!3d38.9877426!4d-94.4695533!16s%2Fg%2F1v9gkjch!19sChIJiQE4Ef3jwIcRGexo71ZMK34?authuser=0&hl=en&rclk=1
The Wellington Senior Living,4.7,,Retirement community,1051 Kent St,,Open · Closes 7 PM,https://wellingtonseniorliving.com/?utm_campaign=gmb&utm_medium=organic&utm_source=local,https://www.google.com/maps/place/The+Wellington+Senior+Living/data=!4m7!3m6!1s0x87c0ffc685f3705f:0xa452b24fbcf00726!8m2!3d39.2324028!4d-94.4356765!16s%2Fg%2F11jdx8l09w!19sChIJX3Dzhcb_wIcRJgfwvE-yUqQ?authuser=0&hl=en&rclk=1
The Groves,3.6,,Assisted living facility,1415 W White Oak St,,Open 24 hours,https://thegroves.com/,https://www.google.com/maps/place/The+Groves/data=!4m7!3m6!1s0x87c0fd1eb14a618f:0xf699b85dfeac03a0!8m2!3d39.0954971!4d-94.433423!16s%2Fg%2F1pv03jgg5!19sChIJj2FKsR79wIcRoAOs_l24mfY?authuser=0&hl=en&rclk=1
Gardens at Jackson Creek - Senior Living,4.5,,Apartment complex,19401 E 40th St Ct S,,Open · Closes 6 PM,https://www.gardensjacksoncreek.com/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D&utm_source=googlemybusiness&utm_medium=organic&utm_campaign=gmblisting,https://www.google.com/maps/place/Gardens+at+Jackson+Creek+-+Senior+Living/data=!4m7!3m6!1s0x87c11ce353094d71:0xabaed8987bab224a!8m2!3d39.0416821!4d-94.3507928!16s%2Fg%2F12mkvmq6m!19sChIJcU0JU-McwYcRSiKre5jYrqs?authuser=0&hl=en&rclk=1
The Isaac Active Adult Apartments,4.8,,Apartment complex,7200 West 127th Street,,Open · Closes 5:30 PM,/aclk?sa=L&ai=DChsSEwiw24CDk4qVAxVGaEcBHShDL8gYACICCAEQAxoCcXU&co=1&ase=2&gclid=EAIaIQobChMIsNuAg5OKlQMVRmhHAR0oQy_IEBAYASAAEgKHVPD_BwE&cid=CAASuwHkaFUOeHHB3FvK60-G9osProaKrjmV9iQ6r5iED6ncC5gm1UyxgmFJfxyxb_gUAKMuazIxXPjHxbDH6_GTrk6HtH4rmUSAGtSTxvx7zY5fSaqLDdCr8PTOpCHpZUNRJt5l1Jkr9f65Xt7za2yRgnd2-A6IQjE23RmOwAzTEyUDbHOLxt3nshhmi9IfbSRyKQbffaXsw2Js_Jbu4AQn2nBn0FG0sGFycuBPutkAYLOhLt0tzKfjiCiVzIDI&cce=2&category=acrcp_v1_32&sig=AOD64_3szz3HiBNW7Wx3_uQLhLy0XPKmIQ&adurl&q&ctype=99&nis=6,https://www.google.com/maps/place/The+Isaac+Active+Adult+Apartments/data=!4m7!3m6!1s0x44c758b82a09b00d:0x732efbdae76e241a!8m2!3d38.899092!4d-94.670876!16s%2Fg%2F11tj62yb21!19sChIJDbAJKrhYx0QRGiRu59r7LnM?authuser=0&hl=en&rclk=1
Tremont Place Senior Housing,3.9,,Apartments,6161 N Chatham Ave,,,,https://www.google.com/maps/place/Tremont+Place+Senior+Housing/data=!4m7!3m6!1s0x87c0f674ce10cb95:0x7982fa91582ed374!8m2!3d39.207254!4d-94.64176!16s%2Fg%2F1tct977g!19sChIJlcsQznT2wIcRdNMuWJH6gnk?authuser=0&hl=en&rclk=1
"TGR Living, Assisted Living",4.1,,Assisted living facility,2900 NE Kendallwood Pkwy Building B,,Open 24 hours,https://tgrliving.com/assisted-living/,"https://www.google.com/maps/place/TGR+Living,+Assisted+Living/data=!4m7!3m6!1s0x87c0f953e25ae291:0x4acc4df6e0d8191c!8m2!3d39.2022146!4d-94.5454675!16s%2Fg%2F11nrt_8xsf!19sChIJkeJa4lP5wIcRHBnY4PZNzEo?authuser=0&hl=en&rclk=1"
Martin Luther King Village,4.8,,Apartment building,2525 Euclid Ave,,Closed · Opens 9 AM Tue,https://www.seldin.com/MartinLutherKingVillage,https://www.google.com/maps/place/Martin+Luther+King+Village/data=!4m7!3m6!1s0x87c0faa6c0280d29:0x69193c0283277d40!8m2!3d39.0803152!4d-94.5588206!16s%2Fg%2F1tfh557t!19sChIJKQ0owKb6wIcRQH0ngwI8GWk?authuser=0&hl=en&rclk=1
