name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Westwood Ridge 1 by Vivie,4.2,,Assisted living facility,1 Thompson Ave W,,Open 24 hours,https://vivie.org/westwood-ridge?utm_source=google-business-profile&utm_medium=local-listing&utm_campaign=westwood-ridge,https://www.google.com/maps/place/Westwood+Ridge+1+by+Vivie/data=!4m7!3m6!1s0x87f7d4b863d10893:0x491acf70fb97aa44!8m2!3d44.9010393!4d-93.0849446!16s%2Fg%2F1tdzm3ht!19sChIJkwjRY7jU94cRRKqX-3DPGkk?authuser=0&hl=en&rclk=1
Gable Pines,4.6,,Assisted living facility,1260 County Rd E E,,Open 24 hours,http://www.gablepines.com/,https://www.google.com/maps/place/Gable+Pines/data=!4m7!3m6!1s0x52b2d6958fde6b1f:0x9fbcd539420fdd12!8m2!3d45.0496755!4d-93.0472321!16s%2Fg%2F11cktgqls7!19sChIJH2vej5XWslIREt0PQjnVvJ8?authuser=0&hl=en&rclk=1
White Pine Advanced Assisted Living and Memory Care - Mendota Heights,4.2,,Assisted living facility,745 S Plaza Dr,,Open 24 hours,https://www.wpseniorliving.com/mendota-heights-assisted-living-memory-care?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_content=white-pine-mendota-heights,https://www.google.com/maps/place/White+Pine+Advanced+Assisted+Living+and+Memory+Care+-+Mendota+Heights/data=!4m7!3m6!1s0x87f62c9dd3c6cd17:0x25e02e7fc2928ac7!8m2!3d44.8812174!4d-93.1233187!16s%2Fg%2F12qh7pnrl!19sChIJF83G050s9ocRx4qSwn8u4CU?authuser=0&hl=en&rclk=1
Rakhma Joy Home,5.0,,Assisted living facility,123 S Wheeler St,,,http://www.rakhma.org/,https://www.google.com/maps/place/Rakhma+Joy+Home/data=!4m7!3m6!1s0x87f62a1f792a14a3:0xdad3f059af619880!8m2!3d44.9376114!4d-93.175318!16s%2Fg%2F1tcty354!19sChIJoxQqeR8q9ocRgJhhr1nw09o?authuser=0&hl=en&rclk=1
Boden Maplewood,4.4,,Assisted living facility,1700 Beam Ave,,Open · Closes 6 PM,http://bodenmaplewood.com/,https://www.google.com/maps/place/Boden+Maplewood/data=!4m7!3m6!1s0x52b2d40683ee7afd:0x9ad0400a5b6be147!8m2!3d45.0274636!4d-93.0282224!16s%2Fg%2F11f3nbf15z!19sChIJ_XrugwbUslIRR-FrWwpA0Jo?authuser=0&hl=en&rclk=1
"Heart to Home, Inc.",4.7,,Assisted living facility,659 Mulberry Ln,,Open 24 hours,http://www.hearttohomeinc.com/,"https://www.google.com/maps/place/Heart+to+Home,+Inc./data=!4m7!3m6!1s0x87f62b5e33b8fc93:0x9d9b376674601be0!8m2!3d44.8854624!4d-93.1169395!16s%2Fg%2F11xbn0hz_!19sChIJk_y4M14r9ocR4BtgdGY3m50?authuser=0&hl=en&rclk=1"
Maplewood Assisted Living,3.8,,Assisted living facility,1890 Sherren Ave E,,Closed · Opens 8 AM Tue,https://monarchmn.com/maplewood-rehabilitation-center-and-assisted-living,https://www.google.com/maps/place/Maplewood+Assisted+Living/data=!4m7!3m6!1s0x52b2d38996eb3e6b:0x33e6d3d0f7e582e1!8m2!3d45.0106198!4d-93.0207407!16s%2Fg%2F1tptq7tf!19sChIJaz7rlonTslIR4YLl99DT5jM?authuser=0&hl=en&rclk=1
Ecumen Lakeview Commons,4.5,,Assisted living facility,1200 Lakewood Dr N,,Open 24 hours,http://ecumenlakeviewcommons.org/?y_source=1_OTI1OTY0NzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.google.com/maps/place/Ecumen+Lakeview+Commons/data=!4m7!3m6!1s0x52b2d33f783d0bb7:0x9c853f1d470b6197!8m2!3d44.976931!4d-92.9986006!16s%2Fg%2F1tfdd2y6!19sChIJtws9eD_TslIRl2ELRx0_hZw?authuser=0&hl=en&rclk=1
New Perspective Rosedale,4.5,,Assisted living facility,2555 Snelling Ave N,,Open 24 hours,https://npseniorliving.com/communities/rosedale/?utm_campaign=rosedale&utm_source=googlemybusiness&utm_medium=organic,https://www.google.com/maps/place/New+Perspective+Rosedale/data=!4m7!3m6!1s0x52b32be91209750d:0xfc9b671780306305!8m2!3d45.0180645!4d-93.1680017!16s%2Fg%2F1w96gd02!19sChIJDXUJEukrs1IRBWMwgBdnm_w?authuser=0&hl=en&rclk=1
Harmony Gardens Senior Living,4.6,,Assisted living facility,1438 County Rd C E,,Closes soon · Opens 9 AM Tue,https://www.harmonygardenssenior.org/,https://www.google.com/maps/place/Harmony+Gardens+Senior+Living/data=!4m7!3m6!1s0x52b2d580338725ef:0x5a467597717e3ec1!8m2!3d45.0201308!4d-93.0390699!16s%2Fg%2F11t7m401t6!19sChIJ7yWHM4DVslIRwT5-cZd1Rlo?authuser=0&hl=en&rclk=1
