name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Cedar Creek of Fort Wayne,5.0,,Assisted living facility,2116 Butler Rd,,Closes soon · Opens 7 AM Tue,http://cedarcreekfortwayne.com/,https://www.google.com/maps/place/Cedar+Creek+of+Fort+Wayne/data=!4m7!3m6!1s0x8815e3e0a8826cab:0x5bee6f1f08bbdd8d!8m2!3d41.107126!4d-85.1703852!16s%2Fg%2F11v3t3wwf9!19sChIJq2yCqODjFYgRjd27CB9v7ls?authuser=0&hl=en&rclk=1
Coventry Meadows Assisted Living,4.7,,Assisted living facility,7833 W Jefferson Blvd,,Open 24 hours,https://asccare.com/community/coventry-meadows-assisted-living/,https://www.google.com/maps/place/Coventry+Meadows+Assisted+Living/data=!4m7!3m6!1s0x8815e7c3f07934d1:0xaa2f0a002224fea2!8m2!3d41.0369557!4d-85.240344!16s%2Fg%2F1td20wb6!19sChIJ0TR58MPnFYgRov4kIgAKL6o?authuser=0&hl=en&rclk=1
The Crossings at Covington Commons,4.6,,Assisted living facility,2601 Covington Commons Dr,,Open 24 hours,https://tutera.com/location/the-crossings-at-covington-commons-senior-living/,https://www.google.com/maps/place/The+Crossings+at+Covington+Commons/data=!4m7!3m6!1s0x8815e6567454687f:0x871e53137a09ac53!8m2!3d41.0608362!4d-85.226149!16s%2Fg%2F1v3gshw0!19sChIJf2hUdFbmFYgRU6wJehNTHoc?authuser=0&hl=en&rclk=1
Park Place Senior Living,4.5,,Assisted living facility,4411 Park Place Drive,,Open 24 hours,http://www.parkplacelife.com/,https://www.google.com/maps/place/Park+Place+Senior+Living/data=!4m7!3m6!1s0x881607933c7dee43:0x3ff3ed8b8b674f3a!8m2!3d41.1887947!4d-85.0903513!16s%2Fg%2F1w6_pf38!19sChIJQ-59PJMHFogROk9ni4vt8z8?authuser=0&hl=en&rclk=1
Silver Birch of Fort Wayne,4.6,,Assisted living facility,7125 S Hanna St,,Open 24 hours,https://silverbirchliving.com/location/silver-birch-fort-wayne/?utm_source=gbp&utm_medium=organic&utm_campaign=website,https://www.google.com/maps/place/Silver+Birch+of+Fort+Wayne/data=!4m7!3m6!1s0x8815e5e0b4e4e365:0x174ea22d88a53b5b!8m2!3d41.0196584!4d-85.1258548!16s%2Fg%2F11h4vzr4cv!19sChIJZePktODlFYgRWzuliC2iThc?authuser=0&hl=en&rclk=1
The Terrace at Ft Wayne,3.7,,Assisted living facility,4730 E State Blvd,,Open 24 hours,https://terracesl.com/?utm_source=gbp&utm_medium=organic&utm_campaign=profile,https://www.google.com/maps/place/The+Terrace+at+Ft+Wayne/data=!4m7!3m6!1s0x8815fc9ddbd0ba3f:0x320315a5e4e8a08c!8m2!3d41.0973839!4d-85.0801494!16s%2Fg%2F1tscpmbs!19sChIJP7rQ2538FYgRjKDo5KUVAzI?authuser=0&hl=en&rclk=1
Georgetowne Place,4.4,,Assisted living facility,1717 Maplecrest Rd,,Open 24 hours,https://www.sonidaseniorliving.com/community/georgetowne-place/,https://www.google.com/maps/place/Georgetowne+Place/data=!4m7!3m6!1s0x8815fb80dc26269f:0xf76de4ed38978339!8m2!3d41.092654!4d-85.060717!16s%2Fg%2F1vppt3qb!19sChIJnyYm3ID7FYgROYOXOO3kbfc?authuser=0&hl=en&rclk=1
Cedarhurst Senior Living of Fort Wayne,4.5,,Assisted living facility,9210 Maysville Rd,,Closes soon · Opens 7 AM Tue,https://www.cedarhurstliving.com/cedarhurst-ft-wayne-in/,https://www.google.com/maps/place/Cedarhurst+Senior+Living+of+Fort+Wayne/data=!4m7!3m6!1s0x8815fd383776a537:0xb952a9e81fe95a25!8m2!3d41.1136741!4d-85.0220794!16s%2Fg%2F11j6c4n3k7!19sChIJN6V2Nzj9FYgRJVrpH-ipUrk?authuser=0&hl=en&rclk=1
Evergreen Village at Fort Wayne,4.1,,Assisted living facility,12523 Auburn Rd,,Closed · Opens 9 AM Tue,https://www.gardant.com/evergreenvillagefortwayne/,https://www.google.com/maps/place/Evergreen+Village+at+Fort+Wayne/data=!4m7!3m6!1s0x881609588bc3762d:0x57b7452f7c3eac2d!8m2!3d41.1997058!4d-85.1147629!16s%2Fg%2F11fwtrbsvw!19sChIJLXbDi1gJFogRLaw-fC9Ft1c?authuser=0&hl=en&rclk=1
Heritage Park Assisted Living and Garden Homes,4.6,,Assisted living facility,2002 Heritage Park Dr,,Open 24 hours,https://www.asccare.com/community/heritage-park-assisted-living/,https://www.google.com/maps/place/Heritage+Park+Assisted+Living+and+Garden+Homes/data=!4m7!3m6!1s0x8815fbdc4cd1db87:0x9ff79f85a32d700f!8m2!3d41.0947826!4d-85.1000267!16s%2Fg%2F11r_m79d4_!19sChIJh9vRTNz7FYgRD3Ato4Wf958?authuser=0&hl=en&rclk=1
