name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Belmont Village Senior Living Memphis,4.6,,Assisted living facility,6605 N Quail Hollow Rd,,Open 24 hours,https://www.belmontvillage.com/locations/memphis/?utm_source=gmb&utm_medium=organic&utm_content=gmb-website,https://www.google.com/maps/place/Belmont+Village+Senior+Living+Memphis/data=!4m7!3m6!1s0x887f9b37db18a1eb:0xc3b6aa70ecb4c03!8m2!3d35.1041741!4d-89.8431149!16s%2Fg%2F1wf22m6v!19sChIJ66EY2zebf4gRA0zLDqdqOww?authuser=0&hl=en&rclk=1
Opus East Memphis,4.9,,Assisted living facility,1029 Cherry Rd,,Open 24 hours,https://www.arborcompany.com/locations/tennessee/opus-east-memphis?utm_campaign=gmb&utm_medium=organic&utm_source=google_business_profile,https://www.google.com/maps/place/Opus+East+Memphis/data=!4m7!3m6!1s0x887f853a5c3d8eb7:0xb1bfca0654c442af!8m2!3d35.1032452!4d-89.9173846!16s%2Fg%2F11n_lv56dd!19sChIJt449XDqFf4gRr0LEVAbKv7E?authuser=0&hl=en&rclk=1
South Breeze Senior Living,4.9,,Assisted living facility,3168 Hacks Cross Rd,,Open 24 hours,https://americareusa.net/senior-living/south-breeze-memphis-tn/?utm_source=SEO&utm_medium=Website&utm_campaign=GBP&utm_term=fy25&utm_content=South%20Breeze,https://www.google.com/maps/place/South+Breeze+Senior+Living/data=!4m7!3m6!1s0x887f9a3f0b3d206f:0xb5eb0cd79b69938!8m2!3d35.0622951!4d-89.7921686!16s%2Fg%2F11bccd0mpy!19sChIJbyA9Cz-af4gROJm2ec2wXgs?authuser=0&hl=en&rclk=1
StoryPoint Germantown,4.7,,Assisted living facility,6300 Briarcrest Ave,,Open 24 hours,https://www.storypoint.com/community/memphis-tn/?utm_source=gmb&utm_medium=organic,https://www.google.com/maps/place/StoryPoint+Germantown/data=!4m7!3m6!1s0x887f8502e368bd1f:0xf0aa1f9ff9f74f8!8m2!3d35.1026611!4d-89.8542633!16s%2Fg%2F11gyz0lcg1!19sChIJH71o4wKFf4gR-HSf__mhCg8?authuser=0&hl=en&rclk=1
The Summit of Germantown,4.6,,Assisted living facility,6420 Quince Rd,,Open · Closes 5 PM,https://www.thesummitofgermantown.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=profile,https://www.google.com/maps/place/The+Summit+of+Germantown/data=!4m7!3m6!1s0x887f9b624c98cc49:0x6c33d40c6790027c!8m2!3d35.0740599!4d-89.8485628!16s%2Fg%2F11s5k4qfq0!19sChIJScyYTGKbf4gRfAKQZwzUM2w?authuser=0&hl=en&rclk=1
Town Village Audubon Park,4.7,,Assisted living facility,950 Cherry Rd,,Open 24 hours,https://www.townvillageaudubonpark.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=profile,https://www.google.com/maps/place/Town+Village+Audubon+Park/data=!4m7!3m6!1s0x887f84178b8f3a8d:0xd79f727b075f2516!8m2!3d35.1056295!4d-89.9134457!16s%2Fg%2F11b5z4m4ym!19sChIJjTqPixeEf4gRFiVfB3tyn9c?authuser=0&hl=en&rclk=1
Royal Retreat Independent Living,3.2,,Assisted living facility,6539 Knight Arnold Rd,,Open 24 hours,http://www.royalretreatmemphis.com/,https://www.google.com/maps/place/Royal+Retreat+Independent+Living/data=!4m7!3m6!1s0x887f9bfbc771ec6d:0xb5dfa962d6986b66!8m2!3d35.0595833!4d-89.8471!16s%2Fg%2F11q8x7h897!19sChIJbexxx_ubf4gRZmuY1mKp37U?authuser=0&hl=en&rclk=1
The Pointe at Kirby Gate Assisted Living and Memory Care,3.6,,Assisted living facility,6480 Quince Rd,,Open 24 hours,https://www.kirbygateliving.com/,https://www.google.com/maps/place/The+Pointe+at+Kirby+Gate+Assisted+Living+and+Memory+Care/data=!4m7!3m6!1s0x887f9acd8cc73e43:0x40217fb964f2bf13!8m2!3d35.0712308!4d-89.8469815!16s%2Fg%2F1vysx8w4!19sChIJQz7HjM2af4gRE7_yZLl_IUA?authuser=0&hl=en&rclk=1
The Avaline at River Oaks,4.5,,Assisted living facility,1645 W Massey Rd,,Open 24 hours,https://theavaline.com/river-oaks/,https://www.google.com/maps/place/The+Avaline+at+River+Oaks/data=!4m7!3m6!1s0x887f8560c8c5296b:0xecc7b3abc02cb1a5!8m2!3d35.1032139!4d-89.8525768!16s%2Fg%2F11l6qqm1h2!19sChIJaynFyGCFf4gRpbEswKuzx-w?authuser=0&hl=en&rclk=1
Trezevant,4.2,,Retirement community,177 N Highland St,,Open 24 hours,https://trezevantmanor.org/?utm_medium=organic&utm_source=google&utm_campaign=business-listing,https://www.google.com/maps/place/Trezevant/data=!4m7!3m6!1s0x887f8134c22d3127:0x2d0aab081ec713b3!8m2!3d35.1369936!4d-89.9460499!16s%2Fg%2F1ptx_ht0t!19sChIJJzEtwjSBf4gRsxPHHgirCi0?authuser=0&hl=en&rclk=1
