name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Campus Commons Senior Living,4.8,,Retirement community,22 Cadillac Dr,,Open · Closes 5 PM,https://www.raystoneseniors.com/apartments/ca/sacramento/campus-commons0/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D&utm_source=GMB&utm_medium=organic,https://www.google.com/maps/place/Campus+Commons+Senior+Living/data=!4m7!3m6!1s0x809ada5c3c00dfe3:0xe0d1ddb455031cb6!8m2!3d38.5749499!4d-121.4190057!16s%2Fg%2F1tfc6w2f!19sChIJ498APFzamoARthwDVbTd0eA?authuser=0&hl=en&rclk=1
The Landing at Carmichael,4.6,,Retirement community,7125 Fair Oaks Blvd,,Open 24 hours,https://thelandingsl.com/?utm_campaign=gmb,https://www.google.com/maps/place/The+Landing+at+Carmichael/data=!4m7!3m6!1s0x809adc219df50f0d:0x42d2bb002b3a8e2c!8m2!3d38.6305606!4d-121.3296184!16s%2Fg%2F1w04kc1y!19sChIJDQ_1nSHcmoARLI46KwC70kI?authuser=0&hl=en&rclk=1
Eskaton Natomas Manor,4.3,,Low income housing program,2400 Northview Dr,,Open · Closes 5 PM,https://www.eskaton.org/community/eskaton-natomas-manor,https://www.google.com/maps/place/Eskaton+Natomas+Manor/data=!4m7!3m6!1s0x809ad717bc92c257:0xb409882b36a26d4a!8m2!3d38.6101961!4d-121.4782343!16s%2Fg%2F1vtqwbvx!19sChIJV8KSvBfXmoARSm2iNiuICbQ?authuser=0&hl=en&rclk=1
Eskaton Jefferson Manor,5.0,,Low income housing program,5959 66th Ave,,Open · Closes 4 PM,https://www.eskaton.org/community/eskaton-jefferson-manor,https://www.google.com/maps/place/Eskaton+Jefferson+Manor/data=!4m7!3m6!1s0x809ac57987736015:0x686c1c8394ace05d!8m2!3d38.4928897!4d-121.4367458!16s%2Fg%2F12609p6_2!19sChIJFWBzh3nFmoARXeCslIMcbGg?authuser=0&hl=en&rclk=1
The Riverview,3.3,,Apartment building,415 P St,,Open 24 hours,https://www.riverviewsacramento.com/,https://www.google.com/maps/place/The+Riverview/data=!4m7!3m6!1s0x809ad12e2d444d61:0x6f6266de383951b4!8m2!3d38.5759149!4d-121.5036894!16s%2Fg%2F1tjwh_hf!19sChIJYU1ELS7RmoARtFE5ON5mYm8?authuser=0&hl=en&rclk=1
Leisure Manor Apartments,3.2,,Retirement community,2901 El Camino Ave,,Open 24 hours,https://www.sacleisuremanor.com/,https://www.google.com/maps/place/Leisure+Manor+Apartments/data=!4m7!3m6!1s0x809adbd439f2b82d:0x3be9a9313eb64b9!8m2!3d38.6111426!4d-121.3953446!16s%2Fg%2F1wc486nf!19sChIJLbjyOdTbmoARuWTrE5OavgM?authuser=0&hl=en&rclk=1
Varenna Senior Apartments,4.1,,Retirement community,2351 Wyda Way,,Open · Closes 4 PM,http://www.varennaapts.com/property_home_page/home?page_name=contact,https://www.google.com/maps/place/Varenna+Senior+Apartments/data=!4m7!3m6!1s0x809ada31d6cb942f:0xb548f6dfc7cfb!8m2!3d38.5999848!4d-121.4082226!16s%2Fg%2F1wnby7_z!19sChIJL5TL1jHamoAR-3z8bY9UCwA?authuser=0&hl=en&rclk=1
Ray Stone Inc,,,Retirement community,550 Howe Ave Suite 100,,,https://www.raystoneseniors.com/,https://www.google.com/maps/place/Ray+Stone+Inc/data=!4m7!3m6!1s0x809ad127863aaaab:0xca492fd7025bf606!8m2!3d38.5743537!4d-121.4915413!16s%2Fg%2F11ghr0rkb2!19sChIJq6o6hifRmoARBvZbAtcvSco?authuser=0&hl=en&rclk=1
Riverview Plaza,3.9,,Housing complex,600 I St,,Open · Closes 6 PM,,https://www.google.com/maps/place/Riverview+Plaza/data=!4m7!3m6!1s0x809ad12cbd912331:0xf620ca5db76ec657!8m2!3d38.5824559!4d-121.4979912!16s%2Fg%2F11bz_0z2bb!19sChIJMSORvSzRmoARV8Zut13KIPY?authuser=0&hl=en&rclk=1
The Com Stock,3.4,,,1725 K St,,,,https://www.google.com/maps/place/The+Com+Stock/data=!4m7!3m6!1s0x809ad0da521e1d3d:0xa4c2da3adf47da63!8m2!3d38.5765346!4d-121.4834241!16s%2Fg%2F11bz_1j5b2!19sChIJPR0eUtrQmoARY9pH3zrawqQ?authuser=0&hl=en&rclk=1
Woodbine Independent Living,5.0,,Housing society,6640 27th St,,Open · Closes 5 PM,https://form.jotform.com/203466743544156,https://www.google.com/maps/place/Woodbine+Independent+Living/data=!4m7!3m6!1s0x809acf0d134514a7:0xfb82ab154c5fda52!8m2!3d38.5050385!4d-121.476618!16s%2Fg%2F11lgdyhz14!19sChIJpxRFEw3PmoARUtpfTBWrgvs?authuser=0&hl=en&rclk=1
The Park at Laguna Springs Independent Living Community,4.9,,Retirement community,9670 Laguna Springs Dr,,Open 24 hours,https://koelschseniorcommunities.com/senior-living/ca/elk-grove/independent-living/the-park-at-laguna-springs/?utm_campaign=gmb&utm_medium=organic&utm_source=local,https://www.google.com/maps/place/The+Park+at+Laguna+Springs+Independent+Living+Community/data=!4m7!3m6!1s0x809ac7acf8bce011:0x5dc8e998cf3e740c!8m2!3d38.4058487!4d-121.3963136!16s%2Fg%2F11q231lr4x!19sChIJEeC8-KzHmoARDHQ-z5jpyF0?authuser=0&hl=en&rclk=1
Wholesome Elderly On T,,,Assisted living facility,5332 T St,,Open · Closes 5 PM,https://wholesomeelderly.com/,https://www.google.com/maps/place/Wholesome+Elderly+On+T/data=!4m7!3m6!1s0x809adb5eb8aae553:0x2e66336fd5e386f7!8m2!3d38.5537778!4d-121.4422873!16s%2Fg%2F11yx4lhx0l!19sChIJU-WquF7bmoAR94bj1W8zZi4?authuser=0&hl=en&rclk=1
