name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Whitetail Springs Alzheimer's Special Care Center,4.5,,Nursing home,3401 Provost Rd,,Open 24 hours,https://www.jeaseniorliving.com/,https://www.google.com/maps/place/Whitetail+Springs+Alzheimer%27s+Special+Care+Center/data=!4m7!3m6!1s0x8834f1dfdf27684d:0xc01262ec5e0ecb23!8m2!3d40.3674219!4d-79.9933302!16s%2Fg%2F11flfmrf3c!19sChIJTWgn39_xNIgRI8sOXuxiEsA?authuser=0&hl=en&rclk=1
Asbury Heights,4.0,,Retirement community,700 Bower Hill Rd,,Open 24 hours,http://www.asburyheights.org/,https://www.google.com/maps/place/Asbury+Heights/data=!4m7!3m6!1s0x8834f79ebd03f3bf:0xb18039e56a09642!8m2!3d40.3849345!4d-80.0579817!16s%2Fg%2F1tj85hkt!19sChIJv_MDvZ73NIgRQpagVp4DGAs?authuser=0&hl=en&rclk=1
Tapestry Senior Living Moon Township,4.0,,Assisted living facility,550 Cherrington Pkwy,,Open 24 hours,https://www.tapestrysenior.com/moon/?utm_campaign=gmb,https://www.google.com/maps/place/Tapestry+Senior+Living+Moon+Township/data=!4m7!3m6!1s0x88345de106b768d1:0x92be3721f1fbb886!8m2!3d40.4948235!4d-80.2042656!16s%2Fg%2F11fhtl8f92!19sChIJ0Wi3BuFdNIgRhrj78SE3vpI?authuser=0&hl=en&rclk=1
Celebration Villa of Lakemont Farms,4.3,,Assisted living facility,3275 Washington Pike,,Open · Closes 5 AM Tue,http://celebrationvillaoflakemontfarms.com/,https://www.google.com/maps/place/Celebration+Villa+of+Lakemont+Farms/data=!4m7!3m6!1s0x8834576afa89b4d5:0x399f7b4707870855!8m2!3d40.3395225!4d-80.1204819!16s%2Fg%2F11hf6rkbdx!19sChIJ1bSJ-mpXNIgRVQiHB0d7nzk?authuser=0&hl=en&rclk=1
Anathan Adult Day Memory Care Services,5.0,,Adult day care center,200 JHF Dr,,Closed · Opens 8 AM Tue,https://www.jaapgh.org/anathan-adult-day-memory-care/,https://www.google.com/maps/place/Anathan+Adult+Day+Memory+Care+Services/data=!4m7!3m6!1s0x8834f201be470917:0x79edfc0cbd58fda!8m2!3d40.4137475!4d-79.9198823!16s%2Fg%2F12615x8zd!19sChIJFwlHvgHyNIgR2o_Vy8Dfngc?authuser=0&hl=en&rclk=1
Arden Courts (Jefferson Hills),4.6,,Assisted living facility,380 Wray Large Rd,,Open 24 hours,https://www.arden-courts.com/communities/jefferson-hills?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/place/Arden+Courts+%28Jefferson+Hills%29/data=!4m7!3m6!1s0x8834fb311f7629bd:0xeb7878d2763b3ae8!8m2!3d40.3029516!4d-79.9274994!16s%2Fg%2F1tzzw4t3!19sChIJvSl2HzH7NIgR6Do7dtJ4eOs?authuser=0&hl=en&rclk=1
The Grand Residence at Upper St. Clair,4.3,,Assisted living facility,45 McMurray Rd,,Open 24 hours,http://www.thegrandresidence.com/,https://www.google.com/maps/place/The+Grand+Residence+at+Upper+St.+Clair/data=!4m7!3m6!1s0x8834f8588c259a03:0x14c9c0f27dc8af4!8m2!3d40.3302625!4d-80.067715!16s%2Fg%2F1td9r59q!19sChIJA5oljFj4NIgR9IrcJw-cTAE?authuser=0&hl=en&rclk=1
Allegheny Place,4.2,,Assisted living facility,10960 Frankstown Rd,,Open 24 hours,https://alleghenyplace.seniorlivingnearme.com/,https://www.google.com/maps/place/Allegheny+Place/data=!4m7!3m6!1s0x8834ec7c7e268285:0x1522b2a4ee2de8c8!8m2!3d40.4656899!4d-79.8383948!16s%2Fg%2F1q6j5c8ts!19sChIJhYImfnzsNIgRyOgt7qSyIhU?authuser=0&hl=en&rclk=1
Grace Manor at North Park,4.2,,Assisted living facility,9565 Babcock Blvd,,Open 24 hours,http://www.gracemanornorthpark.com/,https://www.google.com/maps/place/Grace+Manor+at+North+Park/data=!4m7!3m6!1s0x88348c766dbb4f73:0x24335bbfc9fe7e87!8m2!3d40.5801691!4d-80.0069582!16s%2Fg%2F1vlqqw68!19sChIJc0-7bXaMNIgRh37-yb9bMyQ?authuser=0&hl=en&rclk=1
The Villages of Harmar,4.1,,Assisted living facility,715 Freeport Rd,,Open 24 hours,https://saberhealth.com/locations/the-villages-of-harmar,https://www.google.com/maps/place/The+Villages+of+Harmar/data=!4m7!3m6!1s0x8834959f823ab465:0xe697888a8c9d1464!8m2!3d40.5424943!4d-79.818405!16s%2Fg%2F11v5sf4zcq!19sChIJZbQ6gp-VNIgRZBSdjIqIl-Y?authuser=0&hl=en&rclk=1
