name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Symphony Manor,4.7,,Assisted living facility,4301 Roland Ave,,Open 24 hours,https://elegance-living.com/senior-living/md/baltimore/symphony-manor/,https://www.google.com/maps/place/Symphony+Manor/data=!4m7!3m6!1s0x89c8053194c5bcd1:0x4aa9e6a50033e514!8m2!3d39.3425693!4d-76.6343107!16s%2Fg%2F1w0p6lp5!19sChIJ0bzFlDEFyIkRFOUzAKXmqUo?authuser=0&hl=en&rclk=1
Roland Park Place,4.5,,Retirement community,830 W 40th St,,Closes soon · Opens 9 AM Tue,https://rolandparkplace.org/,https://www.google.com/maps/place/Roland+Park+Place/data=!4m7!3m6!1s0x89c8052f0eda4a61:0xd2e0ebcc72f92ff4!8m2!3d39.3381441!4d-76.6321308!16s%2Fg%2F1tkkvvl3!19sChIJYUraDi8FyIkR9C_5cszr4NI?authuser=0&hl=en&rclk=1
Springwell Senior Living Community,4.3,,Assisted living facility,2211 W Rogers Ave,,Closes soon · Opens 8:30 AM Tue,http://www.springwellseniorliving.com/,https://www.google.com/maps/place/Springwell+Senior+Living+Community/data=!4m7!3m6!1s0x89c81abe5987aa45:0xd1074d9d87be4339!8m2!3d39.3582041!4d-76.6621964!16s%2Fg%2F1v3h_yxq!19sChIJRaqHWb4ayIkROUO-h51NB9E?authuser=0&hl=en&rclk=1
K and R’s Assisted Living LLC,4.8,,Assisted living facility,1660 Roundhill Rd,,Closes soon · Opens 9 AM Tue,,https://www.google.com/maps/place/K+and+R%E2%80%99s+Assisted+Living+LLC/data=!4m7!3m6!1s0x89c805a5d71f0a79:0xab9e8fb7235adf1a!8m2!3d39.3379885!4d-76.5889612!16s%2Fg%2F11f3y5qbsm!19sChIJeQof16UFyIkRGt9aI7ePnqs?authuser=0&hl=en&rclk=1
"Holley's Haven Assisted Living Facility, LLC",4.3,,Assisted living facility,821 W Cross St,,Open 24 hours,,"https://www.google.com/maps/place/Holley%27s+Haven+Assisted+Living+Facility,+LLC/data=!4m7!3m6!1s0x89c803e665fc0787:0x83ef614df5921024!8m2!3d39.2801862!4d-76.6292337!16s%2Fg%2F11qn6b57_v!19sChIJhwf8ZeYDyIkRJBCS9U1h74M?authuser=0&hl=en&rclk=1"
Resorts of Augsburg,3.7,,Assisted living facility,6825 Campfield Rd,,Open 24 hours,https://augsburgseniorliving.org/,https://www.google.com/maps/place/Resorts+of+Augsburg/data=!4m7!3m6!1s0x89c81a2e38da61f5:0x7f60c6b5a456207c!8m2!3d39.3498458!4d-76.7266349!16s%2Fg%2F1ywqfrfk0!19sChIJ9WHaOC4ayIkRfCBWpLXGYH8?authuser=0&hl=en&rclk=1
Blue Nightingale Assisted Living LLC,5.0,,Assisted living facility,2309 Annapolis Rd,,Closes soon · Opens 11 AM Tue,https://bluenightingaleassistedliving.com/,https://www.google.com/maps/place/Blue+Nightingale+Assisted+Living+LLC/data=!4m7!3m6!1s0x89c803d27b7ed471:0xe585daacfb5536ea!8m2!3d39.262716!4d-76.6338847!16s%2Fg%2F11z2zkww_m!19sChIJcdR-e9IDyIkR6jZV-6zaheU?authuser=0&hl=en&rclk=1
Caring Angels Assisted Living Home LLC,5.0,,Assisted living facility,800 N Bentalou St,,Closes soon · Opens 9:30 AM Tue,https://caringangelsal.com/,https://www.google.com/maps/place/Caring+Angels+Assisted+Living+Home+LLC/data=!4m7!3m6!1s0x89c81b8b9f95a8eb:0x604103d18a925e!8m2!3d39.297429!4d-76.6536721!16s%2Fg%2F11zbs1h_r5!19sChIJ66iVn4sbyIkRXpKK0QNBYAA?authuser=0&hl=en&rclk=1
The Angel Network of Baltimore Assisted Living facility,5.0,,Assisted living facility,7 N Bernice Ave,,Open 24 hours,http://angelnetworkassistedliving.com/,https://www.google.com/maps/place/The+Angel+Network+of+Baltimore+Assisted+Living+facility/data=!4m7!3m6!1s0x89c81d4e15a79f91:0x73b72bc2f2bfb70e!8m2!3d39.2862065!4d-76.6695291!16s%2Fg%2F11t4dqp6k3!19sChIJkZ-nFU4dyIkRDre_8sIrt3M?authuser=0&hl=en&rclk=1
R and H Assisted Living,5.0,,Assisted living facility,1631 Montpelier St,,Open 24 hours,,https://www.google.com/maps/place/R+and+H+Assisted+Living/data=!4m7!3m6!1s0x89c805a01a8a3db3:0xa1b8249dde1fa601!8m2!3d39.3200657!4d-76.5960432!16s%2Fg%2F11q26dhg9k!19sChIJsz2KGqAFyIkRAaYf3p0kuKE?authuser=0&hl=en&rclk=1
Autumns house LLC,5.0,,Assisted living facility,326 N Carrollton Ave,,Open 24 hours,,https://www.google.com/maps/place/Autumns+house+LLC/data=!4m7!3m6!1s0x89c8056102d86e4d:0xfb3a223d3abe31e8!8m2!3d39.2929323!4d-76.6371709!16s%2Fg%2F11n9y95c53!19sChIJTW7YAmEFyIkR6DG-Oj0iOvs?authuser=0&hl=en&rclk=1
Morningside House of Satyr Hill,4.7,,Assisted living facility,8800 Old Harford Rd,,Open 24 hours,https://mhseniorliving.com/satyr-hill/,https://www.google.com/maps/place/Morningside+House+of+Satyr+Hill/data=!4m7!3m6!1s0x89c808d6c6705b27:0x93aa8aeaa6345068!8m2!3d39.3967889!4d-76.5410563!16s%2Fg%2F1th29c83!19sChIJJ1twxtYIyIkRaFA0puqKqpM?authuser=0&hl=en&rclk=1
Charter Senior Living of Towson,4.6,,Assisted living facility,6451 N Charles St,,Open 24 hours,https://www.chartertowson.com/?utm_source=local_listing&utm_medium=organic&utm_id=GBP,https://www.google.com/maps/place/Charter+Senior+Living+of+Towson/data=!4m7!3m6!1s0x89c80feeeb7debcd:0x1b840b9b07ea1fdd!8m2!3d39.3848761!4d-76.6250588!16s%2Fg%2F1wtbvvq6!19sChIJzet96-4PyIkR3R_qB5sLhBs?authuser=0&hl=en&rclk=1
With Love Assisted Living and Adult Care,5.0,,Assisted living facility,4810 Frederick Ave,,Open · Closes 8 PM,https://www.withlovehealthcareservices.com/,https://www.google.com/maps/place/With+Love+Assisted+Living+and+Adult+Care/data=!4m7!3m6!1s0x89c81d20cb983f13:0x8bc9440dd03bf950!8m2!3d39.281666!4d-76.6953926!16s%2Fg%2F11v454sm23!19sChIJEz-YyyAdyIkRUPk70A1EyYs?authuser=0&hl=en&rclk=1
Cottages of Perry Hall,4.6,,Assisted living facility,9900 Walther Blvd,,Open 24 hours,https://www.cottagesofperryhall.com/?utm_source=local_listing&utm_medium=organic&utm_id=GBP,https://www.google.com/maps/place/Cottages+of+Perry+Hall/data=!4m7!3m6!1s0x89c809a5267f189d:0x2be9a23d9ac4c390!8m2!3d39.4081727!4d-76.4919232!16s%2Fg%2F1262_r6sp!19sChIJnRh_JqUJyIkRkMPEmj2i6Ss?authuser=0&hl=en&rclk=1
Caritas House Assisted Living,3.3,,Assisted living facility,3308 Benson Ave,,Closed · Opens 9 AM Tue,https://www.catholiccharities-md.org/services/caritas-house-assisted-living,https://www.google.com/maps/place/Caritas+House+Assisted+Living/data=!4m7!3m6!1s0x89c81ceeb18930d1:0x9e9970efab1893a6!8m2!3d39.2700424!4d-76.6707245!16s%2Fg%2F1th7z9n1!19sChIJ0TCJse4cyIkRppMYq-9wmZ4?authuser=0&hl=en&rclk=1
Peaceful Serenity Assisted Living,4.0,,Assisted living facility,4962 Edgemere Ave,,Open 24 hours,https://www.psalbaltimore.com/,https://www.google.com/maps/place/Peaceful+Serenity+Assisted+Living/data=!4m7!3m6!1s0x89c81b97f171bfe7:0xfdf90090407af533!8m2!3d39.3450742!4d-76.6750198!16s%2Fg%2F11jy_6hgyd!19sChIJ579x8ZcbyIkRM_V6QJAA-f0?authuser=0&hl=en&rclk=1
Charlestown Senior Living Community,3.4,,Assisted living facility,715 Maiden Choice Ln,,Closes soon · Opens 9 AM Tue,https://www.ericksonseniorliving.com/charlestown?utm_source=google_local&utm_medium=organic&utm_campaign=IL-CCI-Google-Local,https://www.google.com/maps/place/Charlestown+Senior+Living+Community/data=!4m7!3m6!1s0x89c81c45937d87eb:0x9e0f6dda135e1c28!8m2!3d39.2688408!4d-76.7009153!16s%2Fg%2F1tfnzknm!19sChIJ64d9k0UcyIkRKBxeE9ptD54?authuser=0&hl=en&rclk=1
Aventura at the Heights,4.6,,Assisted living facility,7218 Park Heights Ave,,Open 24 hours,https://www.aventuraattheheights.com/,https://www.google.com/maps/place/Aventura+at+the+Heights/data=!4m7!3m6!1s0x89c81a6d111fdf2b:0xf78702721608f8c3!8m2!3d39.368311!4d-76.7089656!16s%2Fg%2F1thpxt26!19sChIJK98fEW0ayIkRw_gIFnICh_c?authuser=0&hl=en&rclk=1
