name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Madison Estates - Sky Active Living,4.3,,Retirement community,8645 Fredericksburg Rd,,Open · Closes 7:30 PM,https://madisonestatesseniorliving.com/,https://www.google.com/maps/place/Madison+Estates+-+Sky+Active+Living/data=!4m7!3m6!1s0x865c67527cdea131:0x4941e40f70771ac0!8m2!3d29.5228906!4d-98.5746374!16s%2Fg%2F1v3khycb!19sChIJMaHefFJnXIYRwBp3cA_kQUk?authuser=0&hl=en&rclk=1
Morningside at The Meadows Independent Living,4.7,,Retirement community,730 Babcock Rd,,Open · Closes 5 PM,https://www.mmliving.org/communities/the-meadows/?utm_source=google&utm_medium=gmb&utm_campaign=meadows&utm_content=independent,https://www.google.com/maps/place/Morningside+at+The+Meadows+Independent+Living/data=!4m7!3m6!1s0x865c5e67eeaf83b5:0xf3d2f04e17ec2e28!8m2!3d29.4779897!4d-98.5508794!16s%2Fg%2F1tgp16s4!19sChIJtYOv7mdeXIYRKC7sF07w0vM?authuser=0&hl=en&rclk=1
The Waterford at Thousand Oaks,4.7,,Retirement community,4243 Thousand Oaks Dr,,Open 24 hours,https://www.sonidaseniorliving.com/community/the-waterford-at-thousand-oaks/,https://www.google.com/maps/place/The+Waterford+at+Thousand+Oaks/data=!4m7!3m6!1s0x865c8b6f1cb30f03:0x5cf38278b65c1423!8m2!3d29.553418!4d-98.4101386!16s%2Fg%2F1tfzh5mg!19sChIJAw-zHG-LXIYRIxRctniC81w?authuser=0&hl=en&rclk=1
The Waterford on Huebner,4.4,,Retirement community,8551 Huebner Rd,,Open 24 hours,https://www.sonidaseniorliving.com/community/the-waterford-on-huebner/,https://www.google.com/maps/place/The+Waterford+on+Huebner/data=!4m7!3m6!1s0x865c677b10e006c5:0x9b4521d70344014f!8m2!3d29.5177286!4d-98.6069271!16s%2Fg%2F1tksnsrk!19sChIJxQbgEHtnXIYRTwFEA9chRZs?authuser=0&hl=en&rclk=1
Independence Village,4.6,,Retirement community,20550 Huebner Rd,,Open · Closes 5 PM,http://www.independencehill.com/,https://www.google.com/maps/place/Independence+Village/data=!4m7!3m6!1s0x865c620f29025b49:0x3bdfbcf28b6050c3!8m2!3d29.6242775!4d-98.4892351!16s%2Fg%2F11b7v8lqfd!19sChIJSVsCKQ9iXIYRw1Bgi_K83zs?authuser=0&hl=en&rclk=1
Timberhill Villa,4.2,,Retirement community,5050 Timberhill Dr,,Open · Closes 6 PM,https://www.timberhillvilla.com/,https://www.google.com/maps/place/Timberhill+Villa/data=!4m7!3m6!1s0x865c5d120a103079:0xde5e3a7b5eceb651!8m2!3d29.480988!4d-98.627109!16s%2Fg%2F1tplqr8_!19sChIJeTAQChJdXIYRUbbOXns6Xt4?authuser=0&hl=en&rclk=1
Affinity at Monterrey Village,4.6,,Retirement community,9003 Vista W Dr,,Open · Closes 5:30 PM,https://www.affinityforliving.com/monterrey-village?utm_campaign=gmb&utm_medium=organic&utm_source=local,https://www.google.com/maps/place/Affinity+at+Monterrey+Village/data=!4m7!3m6!1s0x865c5cb6942c585f:0x777213e88481c9fc!8m2!3d29.4378924!4d-98.6625981!16s%2Fg%2F11bw3dsm1x!19sChIJX1gslLZcXIYR_MmBhOgTcnc?authuser=0&hl=en&rclk=1
Everly Estates | Empire Homes,4.5,,Home builder,5008 Everly Terrace;,,Open · Closes 6 PM,/aclk?sa=L&ai=DChsSEwjNrcbzhIqVAxWG_0wCHRfTOTEYACICCAEQARoCdG0&co=1&ase=2&gclid=EAIaIQobChMIza3G84SKlQMVhv9MAh0X0zkxEBAYASAAEgIzBfD_BwE&cid=CAASuwHkaIO3Omsi9BC0ckq5Ca2H-NlIy2zqkhYkCJNDQoTAW1J-ztQKATQOGwpoK61k5jH-O_vVINipeUlDnxv_Oq158rW3QcBtvjOSIpLxfDeTKUW3ZGM-wEh0HMm8jrbhBA-tzdidhf8GKgEoAGmaFRQx-aWiYnKiRnQa3eC4iJkGa2BezPjZz8jMVljgA6gCfPfHVMeRrKDaASFiJ0U1dy9NX6tXilT5Xz509v6VjtD7iNEpXTk3RnkI897u&cce=2&category=acrcp_v1_32&sig=AOD64_1_Gr1yvcZdpVmuV0-xgLgXY3ULrg&adurl&q&ctype=99&nis=6,https://www.google.com/maps/place/Everly+Estates+%7C+Empire+Homes/data=!4m7!3m6!1s0x865cefe0927693df:0x5591f88546a1f112!8m2!3d29.375237!4d-98.303852!16s%2Fg%2F11tfdblrn4!19sChIJ35N2kuDvXIYREvGhRoX4kVU?authuser=0&hl=en&rclk=1
San Antonio Independent Living,4.4,,Social services organization,11306 Sir Winston St Bldg F,,Open · Closes 5 PM,http://www.sailstx.org/,https://www.google.com/maps/place/San+Antonio+Independent+Living/data=!4m7!3m6!1s0x865c58a5f29c1f8d:0x23e1b0d6c432c7a2!8m2!3d29.5517135!4d-98.5108754!16s%2Fg%2F1tht1wgp!19sChIJjR-c8qVYXIYRoscyxNaw4SM?authuser=0&hl=en&rclk=1
The Inn at Westover Hills 55+ Senior Apartment Community,4.4,,Apartment complex,9015 Ingram Rd,,Open · Closes 5 PM,https://www.innatwestoverhills.com/,https://www.google.com/maps/place/The+Inn+at+Westover+Hills+55%2B+Senior+Apartment+Community/data=!4m7!3m6!1s0x865c5d24280e1d77:0x9e20884c9c6c6565!8m2!3d29.4418572!4d-98.6575307!16s%2Fg%2F11j5snxyh8!19sChIJdx0OKCRdXIYRZWVsnEyIIJ4?authuser=0&hl=en&rclk=1
