name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Artis Senior Living of Huntingdon Valley,4.8,,Assisted living facility,2085 Lieberman Dr,,Open 24 hours,https://artisseniorliving.com/memory-care-huntingdon-valley/,https://www.google.com/maps/place/Artis+Senior+Living+of+Huntingdon+Valley/data=!4m7!3m6!1s0x89c6b19080762ab5:0x47f3f34f1f630bed!8m2!3d40.1184309!4d-75.0758027!16s%2Fg%2F11c206g5rp!19sChIJtSp2gJCxxokR7QtjH0_z80c?authuser=0&hl=en&rclk=1
Orth Home Care,1.0,,Assisted living facility,6941 Old York Rd,,,https://www.seniorly.com/assisted-living/pennsylvania/philadelphia/orth-home,https://www.google.com/maps/place/Orth+Home+Care/data=!4m7!3m6!1s0x89c6b7424a7d5709:0x271d32c8e300df09!8m2!3d40.0590127!4d-75.1379317!16s%2Fg%2F1thlp0hk!19sChIJCVd9SkK3xokRCd8A48gyHSc?authuser=0&hl=en&rclk=1
Roxborough Home for Women,4.2,,Assisted living facility,601 Leverington Ave,,Open 24 hours,https://roxboroughhomeforwomen.com/,https://www.google.com/maps/place/Roxborough+Home+for+Women/data=!4m7!3m6!1s0x89c6b8e5435ea0c5:0xc3f603c1e97311bf!8m2!3d40.0371628!4d-75.2133851!16s%2Fg%2F1vgx1qbx!19sChIJxaBeQ-W4xokRvxFz6cED9sM?authuser=0&hl=en&rclk=1
Alzheimer's Care,5.0,,Home health care service,6044 Castor Ave,,,https://rightaidhomecareagency.com/about-us,https://www.google.com/maps/place/Alzheimer%27s+Care/data=!4m7!3m6!1s0x89c6b68c58a40001:0xc9b6690ef04c18e7!8m2!3d40.035492!4d-75.0815329!16s%2Fg%2F11rjyxfl8q!19sChIJAQCkWIy2xokR5xhM8A5ptsk?authuser=0&hl=en&rclk=1
Saunders House,4.2,,Assisted living facility,100 Lancaster Ave,,Open 24 hours,https://saundersnursing.com/,https://www.google.com/maps/place/Saunders+House/data=!4m7!3m6!1s0x89c6c0c66644507d:0x560f02255295668!8m2!3d39.9886178!4d-75.2573548!16s%2Fg%2F1tj1ngsj!19sChIJfVBEZsbAxokRaFYpVSLwYAU?authuser=0&hl=en&rclk=1
St. John Neumann Center for Rehabilitation & Healthcare,3.8,,Nursing home,10400 Roosevelt Blvd,,Open 24 hours,https://stjnrehab.org/,https://www.google.com/maps/place/St.+John+Neumann+Center+for+Rehabilitation+%26+Healthcare/data=!4m7!3m6!1s0x89c6b3005f76a8bd:0x5e14e694e1bd76d6!8m2!3d40.0976834!4d-75.0133782!16s%2Fg%2F1t_tl7kj!19sChIJvah2XwCzxokR1na94ZTmFF4?authuser=0&hl=en&rclk=1
Impressions Memory Care at Bryn Mawr,5.0,,Assisted living facility,773 E Haverford Rd,,Open 24 hours,https://brynmawr-village.com/memory-care/,https://www.google.com/maps/place/Impressions+Memory+Care+at+Bryn+Mawr/data=!4m7!3m6!1s0x89c6c07383c21b8b:0x117efb5efec491d!8m2!3d40.0136623!4d-75.3147197!16s%2Fg%2F11cmbwh96n!19sChIJixvCg3PAxokRHUns77XvFwE?authuser=0&hl=en&rclk=1
Spring Mill Pointe,4.4,,Assisted living facility,2002 Joshua Rd,,Open 24 hours,https://www.humangood.org/spring-mill-pointe?utm_campaign=42454437-google_business_profile&utm_source=google&utm_medium=organic,https://www.google.com/maps/place/Spring+Mill+Pointe/data=!4m7!3m6!1s0x89c6be923bfa8199:0x26acf93bee93da51!8m2!3d40.0784891!4d-75.2804896!16s%2Fg%2F1txfq33n!19sChIJmYH6O5K-xokRUdqT7jv5rCY?authuser=0&hl=en&rclk=1
AristaCare at East Falls,4.5,,Nursing home,3300 Henry Ave Ste 700,,Open 24 hours,https://www.acateastfalls.com/,https://www.google.com/maps/place/AristaCare+at+East+Falls/data=!4m7!3m6!1s0x89c6b933471b87c3:0x9620a57b2f068600!8m2!3d40.0117458!4d-75.1845325!16s%2Fg%2F11vxq0bw74!19sChIJw4cbRzO5xokRAIYGL3ulIJY?authuser=0&hl=en&rclk=1
The Quadrangle,4.1,,Assisted living facility,3300 Darby Rd,,Open 24 hours,https://www.sunriseseniorliving.com/communities/pa/the-quadrangle?utm_source=directory_listings&utm_medium=clicks&utm_campaign=google,https://www.google.com/maps/place/The+Quadrangle/data=!4m7!3m6!1s0x89c6c0225eeabd11:0x26d6289ee06aa3ad!8m2!3d39.9994165!4d-75.3336525!16s%2Fg%2F1tdrg9wb!19sChIJEb3qXiLAxokRraNq4J4o1iY?authuser=0&hl=en&rclk=1
Penn Memory Center,4.1,,Mental health service,"South Pavilion, 3400 Civic Center Blvd 2nd Floor",,Open · Closes 5 PM,https://www.pennmedicine.org/practices/memory-center?utm_source=location-management&utm_medium=referral&utm_campaign=penn-medicine&utm_term=memory-center&y_source=1_NDE5ODMyOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.google.com/maps/place/Penn+Memory+Center/data=!4m7!3m6!1s0x89c6c65c7ec2c5c1:0x58887a08b6591a41!8m2!3d39.9481769!4d-75.1926849!16s%2Fg%2F11b66cwy8m!19sChIJwcXCflzGxokRQRpZtgh6iFg?authuser=0&hl=en&rclk=1
Brandywine Haverford Estates by Monarch,4.7,,Assisted living facility,731 Old Buck Ln,,Open 24 hours,https://www.brandycare.com/community/haverford-estates?utm_source=gmb&utm_medium=organic&utm_content=gmb-website,https://www.google.com/maps/place/Brandywine+Haverford+Estates+by+Monarch/data=!4m7!3m6!1s0x89c6c07692acee5d:0x8f999c7037d81ba2!8m2!3d40.0155962!4d-75.3104424!16s%2Fg%2F1tdblz1k!19sChIJXe6sknbAxokRohvYN3CcmY8?authuser=0&hl=en&rclk=1
