name,rating,reviews,category,address_lane1,phone,status,website,maps_url
The Pillars of Prospect Park,4.8,,Assisted living facility,22 Malcolm Ave SE,,Open 24 hours,https://www.pillarsseniorliving.com/senior-living/mn/minneapolis/pillars-of-prospect-park/?utm_source=GBP&utm_medium=organic&utm_campaign=website_button_click,https://www.google.com/maps/place/The+Pillars+of+Prospect+Park/data=!4m7!3m6!1s0x52b32d16d0725563:0x249c689b5231d5a0!8m2!3d44.9703369!4d-93.2128987!16s%2Fg%2F11h0j9gt5r!19sChIJY1Vy0BYts1IRoNUxUptonCQ?authuser=0&hl=en&rclk=1
Minnehaha Senior Living,4.8,,Assisted living facility,3733 23rd Ave S,,Open 24 hours,https://minnehahaseniorliving.com/,https://www.google.com/maps/place/Minnehaha+Senior+Living/data=!4m7!3m6!1s0x87f6286aa0e75e4f:0xe7312ef1bbdf7ee2!8m2!3d44.9345058!4d-93.2383688!16s%2Fg%2F1td18djy!19sChIJT17noGoo9ocR4n7fu_EuMec?authuser=0&hl=en&rclk=1
The Waters on 50th,4.7,,Assisted living facility,3500 W 50th St,,Open · Closes 7 PM,https://www.thewaters.com/locations/the-waters-50th-minneapolis-mn,https://www.google.com/maps/place/The+Waters+on+50th/data=!4m7!3m6!1s0x87f626d8c42dec3d:0x922de8caef632f89!8m2!3d44.9130526!4d-93.3246158!16s%2Fg%2F1hd_44pvb!19sChIJPewtxNgm9ocRiS9j78roLZI?authuser=0&hl=en&rclk=1
Abiitan Mill City,5.0,,Assisted living facility,428 S 2nd St,,Open 24 hours,http://abiitan.org/?y_source=1_OTI1OTY0NTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.google.com/maps/place/Abiitan+Mill+City/data=!4m7!3m6!1s0x52b3329d4782df17:0xa71b4cf08862526f!8m2!3d44.9804657!4d-93.2610228!16s%2Fg%2F11cs65csr1!19sChIJF9-CR50ys1IRb1JiiPBMG6c?authuser=0&hl=en&rclk=1
The Kenwood,4.9,,Assisted living facility,825 Summit Ave,,Closes soon · Opens 7 AM Tue,http://www.thekenwood.net/,https://www.google.com/maps/place/The+Kenwood/data=!4m7!3m6!1s0x52b332db34dbff3d:0xc58cee6e9e0702a7!8m2!3d44.9650956!4d-93.2899998!16s%2Fg%2F11b6d43v1d!19sChIJPf_bNNsys1IRpwIHnm7ujMU?authuser=0&hl=en&rclk=1
Jones-Harrison Senior Living,3.5,,Assisted living facility,3700 Cedar Lake Ave,,Open · Closes 7 PM,https://www.jones-harrison.org/,https://www.google.com/maps/place/Jones-Harrison+Senior+Living/data=!4m7!3m6!1s0x52b3334dabd6602d:0xb3570e7edf6c86dd!8m2!3d44.9541168!4d-93.3264747!16s%2Fg%2F1tf079l1!19sChIJLWDWq00zs1IR3YZs334OV7M?authuser=0&hl=en&rclk=1
Millers Landing Senior Living,2.7,,Assisted living facility,155 5th Ave S,,Closes soon · Opens 8:30 AM Tue,https://www.millerslandingseniorliving.com/,https://www.google.com/maps/place/Millers+Landing+Senior+Living/data=!4m7!3m6!1s0x52b32d6005f17977:0xa4703a3a280ad038!8m2!3d44.9798736!4d-93.2598114!16s%2Fg%2F11gpm8xcqy!19sChIJd3nxBWAts1IRONAKKDo6cKQ?authuser=0&hl=en&rclk=1
Walker Place by Vivie,4.5,,Assisted living facility,3701 Bryant Ave S,,Open 24 hours,https://vivie.org/walker-place?utm_source=google-business-profile&utm_medium=local-listing&utm_campaign=walker-place,https://www.google.com/maps/place/Walker+Place+by+Vivie/data=!4m7!3m6!1s0x87f6279844014edb:0xbe92a8e7ffd5aff9!8m2!3d44.935559!4d-93.290136!16s%2Fg%2F1tflm_9r!19sChIJ204BRJgn9ocR-a_V_-eokr4?authuser=0&hl=en&rclk=1
Runnstone Senior Living,3.6,,Assisted living facility,1509 10th Ave S,,Closes soon · Opens 8 AM Tue,https://runnstone.com/,https://www.google.com/maps/place/Runnstone+Senior+Living/data=!4m7!3m6!1s0x52b32d58caca5bf9:0xa6f1d160f727117f!8m2!3d44.967553!4d-93.2592079!16s%2Fg%2F11cm094xwh!19sChIJ-VvKylgts1IRfxEn92DR8aY?authuser=0&hl=en&rclk=1
Global Pointe Senior Living,4.4,,Assisted living facility,5200 Wayzata Blvd,,Open · Closes 7 PM,https://www.globalpointeseniorliving.com/,https://www.google.com/maps/place/Global+Pointe+Senior+Living/data=!4m7!3m6!1s0x52b3359f6314810b:0xc4d1275107a4e6c0!8m2!3d44.9715006!4d-93.346814!16s%2Fg%2F11f792spqf!19sChIJC4EUY581s1IRwOakB1En0cQ?authuser=0&hl=en&rclk=1
