name,rating,reviews,category,address_lane1,phone,status,website,maps_url
The Commons on Meridian,4.6,,Assisted living facility,8549 N Meridian St,,Open 24 hours,https://www.asccare.com/community/the-commons-on-meridian/,https://www.google.com/maps/place/The+Commons+on+Meridian/data=!4m7!3m6!1s0x886b5349a1167c4f:0xbad58440cef2226e!8m2!3d39.9115708!4d-86.1569734!16s%2Fg%2F11c6y_wclf!19sChIJT3wWoUlTa4gRbiLyzkCE1bo?authuser=0&hl=en&rclk=1
Grand Brook Memory Care of Zionsville,4.6,,Assisted living facility,11870 Sandy Dr,,Open 24 hours,https://grandbrook.com/communities/zionsville/,https://www.google.com/maps/place/Grand+Brook+Memory+Care+of+Zionsville/data=!4m7!3m6!1s0x8814ab324c56e0bf:0x7353a555a656e7be!8m2!3d39.9577611!4d-86.2438485!16s%2Fg%2F11fcv7zqd3!19sChIJv-BWTDKrFIgRvudWplWlU3M?authuser=0&hl=en&rclk=1
Hickory Hall Memory Care,5.0,,Assisted living facility,5292 Snowbell Ln,,Open 24 hours,http://www.hoosiervillage.com/,https://www.google.com/maps/place/Hickory+Hall+Memory+Care/data=!4m7!3m6!1s0x8814aaa509bd3ba1:0xd52f9a4444e64c2b!8m2!3d39.9326943!4d-86.248779!16s%2Fg%2F11g697955d!19sChIJoTu9CaWqFIgRK0zmRESaL9U?authuser=0&hl=en&rclk=1
Grand Brook Memory Care of Greenwood,4.9,,Assisted living facility,2444 S State Rd 135,,Open 24 hours,https://grandbrook.com/communities/greenwood/,https://www.google.com/maps/place/Grand+Brook+Memory+Care+of+Greenwood/data=!4m7!3m6!1s0x886b67933ae7d6fd:0x6e839cae52ac71f7!8m2!3d39.579956!4d-86.1599502!16s%2Fg%2F11gsbfl45d!19sChIJ_dbnOpNna4gR93GsUq6cg24?authuser=0&hl=en&rclk=1
Story Cottage Living,4.9,,Assisted living facility,13633 Carey Rd,,Open 24 hours,https://storycottageliving.com/,https://www.google.com/maps/place/Story+Cottage+Living/data=!4m7!3m6!1s0x8814adc652d1d207:0x615cbfa1af61ec5e!8m2!3d39.986686!4d-86.1080983!16s%2Fg%2F11jz17j6cz!19sChIJB9LRUsatFIgRXuxhr6G_XGE?authuser=0&hl=en&rclk=1
Sunspring Apartments,4.8,,Apartment complex,11517 East 38th Street,,Open · Closes 6 PM,/aclk?sa=L&ai=DChsSEwjd_oadiYqVAxWIaEcBHacCJ8YYACICCAEQBhoCcXU&co=1&ase=2&gclid=EAIaIQobChMI3f6GnYmKlQMViGhHAR2nAifGEBAYAiAAEgLz1fD_BwE&cid=CAASuwHkaBe_EKaMwrpX_72aXkSudy3ML7Hrb7IPFKmQ-OzZ4AjJS9nUcbXOQvStLEQKJxImS5klFcGtOezH64nbs-f72sB9djzX3TBAat672tf7czK3q7qUgjcWTN-D-bod5iCoaTwuAdLvpKTl5lZAS93VURf4Nn3s4Ba6Yq9SgG9Z81FWRdTR_d9dEnaH_6Zg33gHG8hg5Sa6seVvsmVyM1tsUZBvkdIAJNDvirWG_LtX-BwSvnKM2sR_VIjD&cce=2&category=acrcp_v1_33&sig=AOD64_1nWB98F3u15xX9j9N9IM9CeeBj7g&adurl&q&ctype=99&nis=6,https://www.google.com/maps/place/Sunspring+Apartments/data=!4m7!3m6!1s0x886b49c49c43bc6b:0x7fb400db9edb6336!8m2!3d39.824427!4d-85.960665!16s%2Fg%2F11ydgc1qqf!19sChIJa7xDnMRJa4gRNmPbntsAtH8?authuser=0&hl=en&rclk=1
Bethany Village Nursing Home,4.3,,Assisted living facility,3530 Shelby St,,Open 24 hours,https://asccare.com/community/bethany-village-assisted-living/,https://www.google.com/maps/place/Bethany+Village+Nursing+Home/data=!4m7!3m6!1s0x886b5a53a00ce107:0x944b81c98d96a48c!8m2!3d39.714808!4d-86.1405643!16s%2Fg%2F1tk_q055!19sChIJB-EMoFNaa4gRjKSWjcmBS5Q?authuser=0&hl=en&rclk=1
Woodland Terrace Carmel,4.4,,Assisted living facility,689 Pro-Med Ln,,Open · Closes 8 PM,https://npseniorliving.com/communities/carmel/?utm_campaign=carmel&utm_source=googlemybusiness&utm_medium=organic,https://www.google.com/maps/place/Woodland+Terrace+Carmel/data=!4m7!3m6!1s0x8814adb7d5702e07:0xee0c4163fb8a49cc!8m2!3d39.984539!4d-86.1377716!16s%2Fg%2F11bttlm_sj!19sChIJBy5w1betFIgRzEmK-2NBDO4?authuser=0&hl=en&rclk=1
Aspen Trace Family-first Senior Living,4.5,,Assisted living facility,3154 S State Rd 135,,Open 24 hours,https://cardon.us/communities/aspen-trace/,https://www.google.com/maps/place/Aspen+Trace+Family-first+Senior+Living/data=!4m7!3m6!1s0x886b673ec31dadaf:0x7e67c024983e8180!8m2!3d39.5712567!4d-86.160156!16s%2Fg%2F11b75kgxg2!19sChIJr60dwz5na4gRgIE-mCTAZ34?authuser=0&hl=en&rclk=1
Hellenic Senior Living of Indianapolis,3.1,,Assisted living facility,8601 Shelby St,,Closes soon · Opens 9 AM Tue,https://indianapolis.ahepaseniorliving.org/,https://www.google.com/maps/place/Hellenic+Senior+Living+of+Indianapolis/data=!4m7!3m6!1s0x886b5c599a0ad023:0xdb8c1fc38ef11f35!8m2!3d39.6413781!4d-86.1387446!16s%2Fg%2F11hbk4cvzw!19sChIJI9AKmllca4gRNR_xjsMfjNs?authuser=0&hl=en&rclk=1
Grand Brook Memory Care of Fishers,4.4,,Assisted living facility,9796 E 131st St,,Open 24 hours,https://grandbrook.com/communities/fishers/,https://www.google.com/maps/place/Grand+Brook+Memory+Care+of+Fishers/data=!4m7!3m6!1s0x8814b4169039940f:0x9b23e301e96efdac!8m2!3d39.9797026!4d-85.9951154!16s%2Fg%2F11f360xbrb!19sChIJD5Q5kBa0FIgRrP1u6QHjI5s?authuser=0&hl=en&rclk=1
Independence Village of Fishers South,4.4,,Assisted living facility,9745 Olympia Dr,,Open 24 hours,https://storypoint.com/community/fishers-south-in/?utm_medium=organic&utm_source=gmb,https://www.google.com/maps/place/Independence+Village+of+Fishers+South/data=!4m7!3m6!1s0x8814b4c3254ffebb:0x613239b218fcb5ea!8m2!3d39.9292256!4d-85.9823087!16s%2Fg%2F1tfv14m2!19sChIJu_5PJcO0FIgR6rX8GLI5MmE?authuser=0&hl=en&rclk=1
Bickford of Carmel,4.0,,Assisted living facility,5829 E 116th St,,Open 24 hours,https://www.bickfordseniorliving.com/carmel,https://www.google.com/maps/place/Bickford+of+Carmel/data=!4m7!3m6!1s0x8814b25f6f1ecc2d:0xd8e08ca7ce1a5f9a!8m2!3d39.955955!4d-86.0698204!16s%2Fg%2F1pv07bvt8!19sChIJLcweb1-yFIgRml8azqeM4Ng?authuser=0&hl=en&rclk=1
Story Cottage Living,5.0,,Assisted living facility,7126 Spring Mill Rd,,Open 24 hours,https://meridianhills.storycottageliving.com/,https://www.google.com/maps/place/Story+Cottage+Living/data=!4m7!3m6!1s0x886b53d4edd8868f:0x73645c4cdc7c416c!8m2!3d39.8850258!4d-86.1655191!16s%2Fg%2F11vj492jmk!19sChIJj4bY7dRTa4gRbEF83ExcZHM?authuser=0&hl=en&rclk=1
Washington Healthcare Center,3.9,,Assisted living facility,8201 W Washington St,,Open 24 hours,https://asccare.com/community/washington-healthcare-center/,https://www.google.com/maps/place/Washington+Healthcare+Center/data=!4m7!3m6!1s0x886ca648f76367f9:0xaec7a9b7f1852c51!8m2!3d39.735048!4d-86.30554!16s%2Fg%2F1tj6vkv7!19sChIJ-Wdj90imbIgRUSyF8bepx64?authuser=0&hl=en&rclk=1
Rosegate Village,3.6,,Assisted living facility,7510 Rosegate Dr,,Open 24 hours,https://asccare.com/community/rosegate/,https://www.google.com/maps/place/Rosegate+Village/data=!4m7!3m6!1s0x886b435b2aadc127:0xa00716895edb3b2f!8m2!3d39.6593389!4d-86.0814359!16s%2Fg%2F1hc50wvdh!19sChIJJ8GtKltDa4gRLzvbXokWB6A?authuser=0&hl=en&rclk=1
Evergreen Crossing & The Lofts,3.5,,Assisted living facility,5404 Georgetown Rd,,Open 24 hours,https://communicarehealth.com/location/evergreen-crossing-loft/?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_term=CC96,https://www.google.com/maps/place/Evergreen+Crossing+%26+The+Lofts/data=!4m7!3m6!1s0x886b5596d47b483f:0x6c1c0f5074d0ac9f!8m2!3d39.8501809!4d-86.242368!16s%2Fg%2F11h2lbjf38!19sChIJP0h71JZVa4gRn6zQdFAPHGw?authuser=0&hl=en&rclk=1
The Barrington of Carmel,4.4,,Retirement community,1335 S Guilford Rd,,Open 24 hours,https://tboc.org/,https://www.google.com/maps/place/The+Barrington+of+Carmel/data=!4m7!3m6!1s0x8814ac51336d9e37:0x8438536030ee6fba!8m2!3d39.9592043!4d-86.1402114!16s%2Fg%2F1w0j4sx7!19sChIJN55tM1GsFIgRum_uMGBTOIQ?authuser=0&hl=en&rclk=1
Fairway Village,4.4,,Nursing home,2630 S Keystone Ave,,Open 24 hours,https://asccare.com/community/fairway-village/,https://www.google.com/maps/place/Fairway+Village/data=!4m7!3m6!1s0x886b5aece5a9a019:0x1190ba4d6661be22!8m2!3d39.7298193!4d-86.121228!16s%2Fg%2F11b5qzjkx0!19sChIJGaCp5exaa4gRIr5hZk26kBE?authuser=0&hl=en&rclk=1
Wellbrooke of Avon,4.1,,Assisted living facility,10307 E County Rd 100 N,,Open 24 hours,https://wellbrookeofavon.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,https://www.google.com/maps/place/Wellbrooke+of+Avon/data=!4m7!3m6!1s0x886caf4a5a35a1e7:0x51c40dd4e1c37376!8m2!3d39.7771748!4d-86.339977!16s%2Fg%2F11b7766qpb!19sChIJ56E1WkqvbIgRdnPD4dQNxFE?authuser=0&hl=en&rclk=1
Wellbrooke of Carmel - Memory Care,5.0,,Aged care,12315 N Pennsylvania St,,Open 24 hours,https://trilogyhs.com/senior-living/in/carmel/wellbrooke-of-carmel/care-options/memory-care/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_id=memory,https://www.google.com/maps/place/Wellbrooke+of+Carmel+-+Memory+Care/data=!4m7!3m6!1s0x8814adf6dfaae87f:0x7797acc64dc607ed!8m2!3d39.9669426!4d-86.1542703!16s%2Fg%2F11y43zpcvt!19sChIJf-iq3_atFIgR7QfGTcasl3c?authuser=0&hl=en&rclk=1
