name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Garden Plaza of Aurora,4.5,,Assisted living facility,14221 E Evans Ave,,Open 24 hours,https://www.centurypa.com/senior-living/garden-plaza-aurora/,https://www.google.com/maps/place/Garden+Plaza+of+Aurora/data=!4m7!3m6!1s0x876c882075508015:0x33325bc5224a93d1!8m2!3d39.679265!4d-104.821318!16s%2Fg%2F1td4f10z!19sChIJFYBQdSCIbIcR0ZNKIsVbMjM?authuser=0&hl=en&rclk=1
Bickford of Aurora,4.7,,Assisted living facility,7 S Orchard Rd,,Open 24 hours,https://www.bickfordseniorliving.com/aurora,https://www.google.com/maps/place/Bickford+of+Aurora/data=!4m7!3m6!1s0x880ee596b5afbc5d:0xf56b8c1a006445f1!8m2!3d41.7646039!4d-88.3768639!16s%2Fg%2F11c55t_2zy!19sChIJXbyvtZblDogR8UVkABqMa_U?authuser=0&hl=en&rclk=1
Frontier Valley Independent and Assisted Living,3.8,,Retirement community,11265 E Mississippi Ave #144,,,https://frontiervalleyliving.com/,https://www.google.com/maps/place/Frontier+Valley+Independent+and+Assisted+Living/data=!4m7!3m6!1s0x876c7d5d499d900f:0xc7b5e2f30380040f!8m2!3d39.6978339!4d-104.857979!16s%2Fg%2F11k2ys0gf5!19sChIJD5CdSV19bIcRDwSAA_Pitcc?authuser=0&hl=en&rclk=1
Gardens Care Senior Living - Saddle Rock Memory Care,4.1,,Assisted living facility,7475 S Shawnee St,,Open 24 hours,https://gardenscare.com/our-communities/saddle-rock-memory-care-aurora-co/?utm_source=google&utm_medium=organic&utm_campaign=GBP-website,https://www.google.com/maps/place/Gardens+Care+Senior+Living+-+Saddle+Rock+Memory+Care/data=!4m7!3m6!1s0x876c8c3818f4c2ad:0x619718e9346a49ae!8m2!3d39.5809489!4d-104.730775!16s%2Fg%2F11c1q5drqf!19sChIJrcL0GDiMbIcRrklqNOkYl2E?authuser=0&hl=en&rclk=1
Living Fox Knoll Village,4.6,,Assisted living facility,421 N Lake St,,Closes soon · Opens 8 AM Tue,,https://www.google.com/maps/place/Living+Fox+Knoll+Village/data=!4m7!3m6!1s0x880efab9e8768d17:0x191f90b1892d2814!8m2!3d41.764521!4d-88.3134146!16s%2Fg%2F1tggv333!19sChIJF4126Ln6DogRFCgtibGQHxk?authuser=0&hl=en&rclk=1
Heather Gardens,4.4,,Senior citizen center,2888 S Heather Gardens Way,,Open · Closes 9 PM,http://www.heathergardens.org/,https://www.google.com/maps/place/Heather+Gardens/data=!4m7!3m6!1s0x876c8811580c5b6f:0x29833bc1be0f7342!8m2!3d39.6634312!4d-104.8307731!16s%2Fg%2F1tfgpwzz!19sChIJb1sMWBGIbIcRQnMPvsE7gyk?authuser=0&hl=en&rclk=1
Aurora Homes,4.7,,Retirement community,10675 E Colfax Ave,,Open · Closes 5 PM,https://www.monroegroup.com/property/aurora-homes/,https://www.google.com/maps/place/Aurora+Homes/data=!4m7!3m6!1s0x876c7cbc68bbf0f5:0xeddd93a65f76b7cb!8m2!3d39.7410145!4d-104.8641355!16s%2Fg%2F11fx8l02wn!19sChIJ9fC7aLx8bIcRy7d2X6aT3e0?authuser=0&hl=en&rclk=1
Parkside Village Retirement Resort,4.1,,Retirement community,14501 E Crestline Dr,,Open 24 hours,https://rlcommunities.com/communities/colorado/parkside-village-retirement/,https://www.google.com/maps/place/Parkside+Village+Retirement+Resort/data=!4m7!3m6!1s0x876c88ea606f1125:0x2c5b1538deab3cbf!8m2!3d39.6212844!4d-104.8192138!16s%2Fg%2F11fy4w23jz!19sChIJJRFvYOqIbIcRvzyr3jgVWyw?authuser=0&hl=en&rclk=1
Bardwell Residences,4.9,,Assisted living facility,301 Weston Ave,,Closes soon · Opens 9 AM Tue,https://bardwellresidences.com/,https://www.google.com/maps/place/Bardwell+Residences/data=!4m7!3m6!1s0x880ef1c958814675:0xf11d21deae902ba0!8m2!3d41.7467833!4d-88.3181629!16s%2Fg%2F11p11j6vfl!19sChIJdUaBWMnxDogRoCuQrt4hHfE?authuser=0&hl=en&rclk=1
Shalom Park,4.3,,Nursing home,14800 E Belleview Dr,,Open 24 hours,https://shalompark.org/,https://www.google.com/maps/place/Shalom+Park/data=!4m7!3m6!1s0x876c88e9833a4301:0x393498203bb6ee8b!8m2!3d39.6220809!4d-104.8161233!16s%2Fg%2F1tf2sqd_!19sChIJAUM6g-mIbIcRi-62OyCYNDk?authuser=0&hl=en&rclk=1
St Andrews Village Assisted Living,5.0,,Housing complex,2670 S Abilene St E,,,,https://www.google.com/maps/place/St+Andrews+Village+Assisted+Living/data=!4m7!3m6!1s0x876c89003e338595:0xd0f5380a9ec8002e!8m2!3d39.6688097!4d-104.8267618!16s%2Fg%2F11mlx0jp6n!19sChIJlYUzPgCJbIcRLgDIngo49dA?authuser=0&hl=en&rclk=1
Independence Village of Aurora,4.6,,Assisted living facility,505 S Chillicothe Rd,,Open 24 hours,https://storypoint.com/community/aurora-oh/?utm_source=gmb&utm_medium=organic,https://www.google.com/maps/place/Independence+Village+of+Aurora/data=!4m7!3m6!1s0x883118242af06fc5:0xd6fc903c904db3d6!8m2!3d41.3041194!4d-81.3443821!16s%2Fg%2F1td4_hqm!19sChIJxW_wKiQYMYgR1rNNkDyQ_NY?authuser=0&hl=en&rclk=1
The Atrium of Aurora,4.7,,Assisted living facility,800 N Aurora Rd,,Closed · Opens 8:30 AM Tue,https://www.atriumliving.com/,https://www.google.com/maps/place/The+Atrium+of+Aurora/data=!4m7!3m6!1s0x4067b764c7116dcb:0xf5fbbc172cd48ed2!8m2!3d41.3395707!4d-81.3662567!16s%2Fg%2F11b76n1hrw!19sChIJy20Rx2S3Z0AR0o7ULBe8-_U?authuser=0&hl=en&rclk=1
Alden Gardens of Waterford,4.6,,Assisted living facility,1955 Randi Dr,,Open · Closes 8 PM,https://www.aldengardensofwaterford.com/,https://www.google.com/maps/place/Alden+Gardens+of+Waterford/data=!4m7!3m6!1s0x880ef090ac43a59f:0xccfc3024a1c53b9!8m2!3d41.737316!4d-88.270703!16s%2Fg%2F1tff85tq!19sChIJn6VDrJDwDogRuVMcSgLDzww?authuser=0&hl=en&rclk=1
St. Anna's Assisted Living Facility,5.0,,Assisted living facility,13901 E Quincy Ave,,Open 24 hours,,https://www.google.com/maps/place/St.+Anna%27s+Assisted+Living+Facility/data=!4m7!3m6!1s0x876c886033acfbf3:0x9c8f55af0b7a31b7!8m2!3d39.6388137!4d-104.8256568!16s%2Fg%2F1260q04jx!19sChIJ8_usM2CIbIcRtzF6C69Vj5w?authuser=0&hl=en&rclk=1
The Pearl of Orchard Valley,3.4,,Nursing home,2330 W Galena Blvd,,Open 24 hours,http://pearlorchardvalley.com/,https://www.google.com/maps/place/The+Pearl+of+Orchard+Valley/data=!4m7!3m6!1s0x880ee51d01001ae5:0xd8598baee0042b35!8m2!3d41.7643515!4d-88.3739391!16s%2Fg%2F11sz5ld8nq!19sChIJ5RoAAR3lDogRNSsE4K6LWdg?authuser=0&hl=en&rclk=1
