name,rating,reviews,category,address_lane1,phone,status,website,maps_url
The Preserve at Cedarwood,5.0,,Nursing home,925 S Lincoln Ave,,Open 24 hours,,https://www.google.com/maps/place/The+Preserve+at+Cedarwood/data=!4m7!3m6!1s0x89cbf5fc7e1cf773:0xfffa5b514c4ba0c4!8m2!3d40.6705295!4d-78.2437209!16s%2Fg%2F11stngwgwx!19sChIJc_ccfvz1y4kRxKBLTFFb-v8?authuser=0&hl=en&rclk=1
Trillium Place by Tandem Living,4.3,,Assisted living facility,1520 Harrisburg Pike,,Open 24 hours,https://tandemlivingpa.org/,https://www.google.com/maps/place/Trillium+Place+by+Tandem+Living/data=!4m7!3m6!1s0x89c6240a327c10f5:0x5128b3f1baf6f7e0!8m2!3d40.0642399!4d-76.3462859!16s%2Fg%2F113dlf0_4!19sChIJ9RB8MgokxokR4Pf2uvGzKFE?authuser=0&hl=en&rclk=1
Legend of Lititz,4.0,,Retirement community,80 W Millport Rd,,Open 24 hours,https://legendseniorliving.com/find-a-community/pennsylvania/legend-of-lititz/?utm_source=google&utm_medium=organic&utm_campaign=GoogleMyBusiness,https://www.google.com/maps/place/Legend+of+Lititz/data=!4m7!3m6!1s0x89c62289e63bf1c7:0xa20e57d94fa90562!8m2!3d40.1286668!4d-76.3155711!16s%2Fg%2F11cl_fc9q4!19sChIJx_E75okixokRYgWpT9lXDqI?authuser=0&hl=en&rclk=1
Edenbrook of Yeadon,4.4,,Nursing home,14 Lincoln Ave,,Open 24 hours,https://www.edenbrookyeadon.com/,https://www.google.com/maps/place/Edenbrook+of+Yeadon/data=!4m7!3m6!1s0x89c6c3f26a1acc83:0xe6aee6b617f21a32!8m2!3d39.9313896!4d-75.2685342!16s%2Fg%2F11ww9fjtmj!19sChIJg8waavLDxokRMhryF7bmruY?authuser=0&hl=en&rclk=1
CountryHouse Residence,5.0,,Assisted living facility,15 Cumberland St,,Open 24 hours,http://www.countryhouse.net/,https://www.google.com/maps/place/CountryHouse+Residence/data=!4m7!3m6!1s0x89ca8ec355ca2f53:0xb03a0fce8b0a3d78!8m2!3d39.651644!4d-78.7649206!16s%2Fg%2F1tr18jz5!19sChIJUy_KVcOOyokReD0Ki84POrA?authuser=0&hl=en&rclk=1
Berkshire Commons,4.8,,Assisted living facility,5485 Perkiomen Ave,,Open 24 hours,http://www.berkshirecommonspa.com/,https://www.google.com/maps/place/Berkshire+Commons/data=!4m7!3m6!1s0x89c67bb05a4263e7:0xa19e5f765565b9f6!8m2!3d40.2993711!4d-75.8436064!16s%2Fg%2F1tdjs2k9!19sChIJ52NCWrB7xokR9rllVXZfnqE?authuser=0&hl=en&rclk=1
The Long Community at Highland,5.0,,Assisted living facility,600 E Roseville Rd,,Closed · Opens 8 AM Tue,https://www.presbyterianseniorliving.org/the-long-community-at-highland,https://www.google.com/maps/place/The+Long+Community+at+Highland/data=!4m7!3m6!1s0x89c62371f26f7383:0x64878405e7ff9b21!8m2!3d40.07325!4d-76.2962158!16s%2Fg%2F12ml2wzg6!19sChIJg3Nv8nEjxokRIZv_5wWEh2Q?authuser=0&hl=en&rclk=1
Sunrise of Chevy Chase,4.6,,Assisted living facility,2201 Colston Dr,,Open 24 hours,https://www.sunriseseniorliving.com/communities/md/sunrise-of-chevy-chase?utm_source=directory_listings&utm_medium=clicks&utm_campaign=google,https://www.google.com/maps/place/Sunrise+of+Chevy+Chase/data=!4m7!3m6!1s0x89b7c8dc9e1fb869:0xa544d9b3ac38e843!8m2!3d38.9946974!4d-77.0466868!16s%2Fg%2F11cn952lhv!19sChIJabgfntzIt4kRQ-g4rLPZRKU?authuser=0&hl=en&rclk=1
"Nurse Next Door Home Care Services - Lincoln, NE",5.0,,Home health care service,8300 Old Cheney Road,,Open 24 hours,/aclk?sa=L&ai=DChsSEwio5sTbn4qVAxXDaEcBHcPaB2QYACICCAEQARoCcXU&co=1&ase=2&gclid=EAIaIQobChMIqObE25-KlQMVw2hHAR3D2gdkEBAYASAAEgJzO_D_BwE&cid=CAASuwHkaG8D6r7rjXa302kV-dH-m5NSPz3N4sGy1DdaXcMoAP5fal7NaU-KcT7-nVqzZYG9omKR7jHMJZolPmrUNmRvrTEEt_7_fDLsGm4-j_WNiOF092OqGYpPEaNF0nFtRwoQZ9cBR3nmSfAStRiN4xnrE55Snqp1cgiutJPp2pGM2nDcC8k9xtNay2fl1973hN_Cy4uxd9g5Nerr_hkVbk4E3Sb99j8YlHMZ9M6JyphsK4gYW9-0XJODgVjt&cce=2&category=acrcp_v1_32&sig=AOD64_3i8mzLOVS4KVy02HKiWyZbijlBmA&adurl&q&ctype=99&nis=6,"https://www.google.com/maps/place/Nurse+Next+Door+Home+Care+Services+-+Lincoln,+NE/data=!4m7!3m6!1s0x879697e8ffe34863:0x32c12385893e3dc4!8m2!3d40.755729!4d-96.606659!16s%2Fg%2F11vqt9g8xp!19sChIJY0jj_-iXlocRxD0-iYUjwTI?authuser=0&hl=en&rclk=1"
Waterford Williamsburg Assisted Living,5.0,,Assisted living facility,3940 Pine Lake Rd,,Open 24 hours,http://www.thewaterford.net/,https://www.google.com/maps/place/Waterford+Williamsburg+Assisted+Living/data=!4m7!3m6!1s0x879695d8ab4baa73:0xdc0e7016fea2c02d!8m2!3d40.7410794!4d-96.6637995!16s%2Fg%2F1tflyd2_!19sChIJc6pLq9iVlocRLcCi_hZwDtw?authuser=0&hl=en&rclk=1
