name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Bienvivir All-Inclusive Senior Health,4.5,,Senior citizen center,2300 McKinley Ave,,Open · Closes 5 PM,http://www.bienvivir.org/,https://www.google.com/maps/place/Bienvivir+All-Inclusive+Senior+Health/data=!4m7!3m6!1s0x86e759deabafa29d:0xf126c9515dd9a403!8m2!3d31.8090305!4d-106.4698867!16s%2Fg%2F11f62fp_qj!19sChIJnaKvq95Z54YRA6TZXVHJJvE?authuser=0&hl=en&rclk=1
Casa Bienvivir,4.5,,Assisted living facility,950 N Carolina Dr #2721,,,http://www.bienvivir.org/,https://www.google.com/maps/place/Casa+Bienvivir/data=!4m7!3m6!1s0x86e75b55ee4f2833:0x139d8d2cfba9e10c!8m2!3d31.739606!4d-106.3496509!16s%2Fg%2F1tdm453d!19sChIJMyhP7lVb54YRDOGp-yyNnRM?authuser=0&hl=en&rclk=1
Western Carolina,3.8,,Retirement community,900 N Carolina Dr,,Open · Closes 5 PM,https://www.westerncarolinatx.com/,https://www.google.com/maps/place/Western+Carolina/data=!4m7!3m6!1s0x86e75b55f9851037:0xd2ed705e8e842b05!8m2!3d31.7410906!4d-106.3512507!16s%2Fg%2F1tdxl9vc!19sChIJNxCF-VVb54YRBSuEjl5w7dI?authuser=0&hl=en&rclk=1
El Paso Towers II,3.0,,Apartment building,7740 Lilac Way,,Open · Closes 4:30 PM,https://ccinvest.com/properties/el-paso-towers-2-apartments-copy-copy/,https://www.google.com/maps/place/El+Paso+Towers+II/data=!4m7!3m6!1s0x86e75d8ea7a93bd1:0x4c9885422e1762de!8m2!3d31.7398348!4d-106.3516667!16s%2Fg%2F11fm59nrgl!19sChIJ0Tupp45d54YR3mIXLkKFmEw?authuser=0&hl=en&rclk=1
Hilos De Plata Senior Center,4.5,,Senior citizen center,4451 Delta Dr,,Open · Closes 4 PM,https://www.elpasotexas.gov/parks/,https://www.google.com/maps/place/Hilos+De+Plata+Senior+Center/data=!4m7!3m6!1s0x86e75bd7ce241e27:0x633d194769f021d8!8m2!3d31.7634445!4d-106.4381922!16s%2Fg%2F1trsyg5g!19sChIJJx4kztdb54YR2CHwaUcZPWM?authuser=0&hl=en&rclk=1
Ark,3.7,,Home health care service,2830 Fillmore Ave,,,,https://www.google.com/maps/place/Ark/data=!4m7!3m6!1s0x86e7575fac59f743:0xc8ee41be496f4027!8m2!3d31.8171945!4d-106.4617344!16s%2Fg%2F1tfzh6c3!19sChIJQ_dZrF9X54YRJ0BvSb5B7sg?authuser=0&hl=en&rclk=1
Paisano Green Community,3.8,,Apartment complex,4000 E Paisano Dr,,Open · Closes 5 PM,https://www.paisanogreen.com/,https://www.google.com/maps/place/Paisano+Green+Community/data=!4m7!3m6!1s0x86e7597c3caad2ed:0x31bcc7c2bcabcdb7!8m2!3d31.7663438!4d-106.4444656!16s%2Fg%2F11hy9p3kkg!19sChIJ7dKqPHxZ54YRt82rvMLHvDE?authuser=0&hl=en&rclk=1
Sunset Vista Seniors,,,Apartment building,1333 Pullman Dr,,,https://www.sunsetvistaapts.com/,https://www.google.com/maps/place/Sunset+Vista+Seniors/data=!4m7!3m6!1s0x86e743d5d9b0ed3d:0xd7cfd2c10236adba!8m2!3d31.7277908!4d-106.2966563!16s%2Fg%2F11wp6sfkbt!19sChIJPe2w2dVD54YRuq02AsHSz9c?authuser=0&hl=en&rclk=1
Luxe Life Senior Living and Memory Care El Paso,,,Assisted living facility,3421 Joe Battle Blvd,,Open 24 hours,https://www.luxelifeseniorliving.com/,https://www.google.com/maps/place/Luxe+Life+Senior+Living+and+Memory+Care+El+Paso/data=!4m7!3m6!1s0x86e7451645fbf64f:0x30735272def2e86d!8m2!3d31.794231!4d-106.269164!16s%2Fg%2F11wwfptqn1!19sChIJT_b7RRZF54YRbejy3nJSczA?authuser=0&hl=en&rclk=1
Sun Plaza,4.1,,Apartment complex,1221 E San Antonio Ave,,Open · Closes 5 PM,https://www.sunplazatx.com/,https://www.google.com/maps/place/Sun+Plaza/data=!4m7!3m6!1s0x86e75905fabde48b:0xac25e675f0110d73!8m2!3d31.7619164!4d-106.4760412!16s%2Fg%2F1vnrr1cz!19sChIJi-S9-gVZ54YRcw0R8HXmJaw?authuser=0&hl=en&rclk=1
the eternal youth home,3.7,,Assisted living facility,2218 Mermaid Dr,,Open 24 hours,,https://www.google.com/maps/place/the+eternal+youth+home/data=!4m7!3m6!1s0x86e74533eb122fa1:0xdd351b016aeaad42!8m2!3d31.7749439!4d-106.3116369!16s%2Fg%2F11gmcfvwwg!19sChIJoS8S6zNF54YRQq3qagEbNd0?authuser=0&hl=en&rclk=1
Fred Hervey Apartment Complex,4.0,,Apartment building,4949 Alps Dr,,Open · Closes 5 PM,https://www.herveyapartments.com/,https://www.google.com/maps/place/Fred+Hervey+Apartment+Complex/data=!4m7!3m6!1s0x86e75127a3cd28a1:0x21a98e31a7d041e2!8m2!3d31.8657765!4d-106.4249448!16s%2Fg%2F1tf6xszc!19sChIJoSjNoydR54YR4kHQpzGOqSE?authuser=0&hl=en&rclk=1
ResCare Community Living,3.4,,Disability services and support organization,1605 George Dieter Dr #405,,Open · Closes 5 PM,https://rescarecommunityliving.com/location/el-paso-satellite-office/,https://www.google.com/maps/place/ResCare+Community+Living/data=!4m7!3m6!1s0x86e744ae852ec3eb:0xd2a6fd4318d27d82!8m2!3d31.7525852!4d-106.3027275!16s%2Fg%2F1v7pyy4y!19sChIJ68Muha5E54YRgn3SGEP9ptI?authuser=0&hl=en&rclk=1
