name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Marydale Retirement Village,4.5,,Community center,135 Jeandell Dr,,,https://www.ccwilm.org/marydale-retirement-village/,https://www.google.com/maps/place/Marydale+Retirement+Village/data=!4m7!3m6!1s0x89c7074cf5ee5199:0xb4046ce225dc75a5!8m2!3d39.6621468!4d-75.6981966!16s%2Fg%2F1tj8bcw9!19sChIJmVHu9UwHx4kRpXXcJeJsBLQ?authuser=0&hl=en&rclk=1
St Mary's Villa,3.3,,Apartment building,425 Sanford Ave,,Closed · Opens 9 AM Tue,https://st-residential.com/st-marys-villa/,https://www.google.com/maps/place/St+Mary%27s+Villa/data=!4m7!3m6!1s0x89c3aca65c9c02ad:0xc74c51a74c69a7fd!8m2!3d40.7473965!4d-74.2327002!16s%2Fg%2F1tdk63bm!19sChIJrQKcXKasw4kR_adpTKdRTMc?authuser=0&hl=en&rclk=1
LaFayette Senior Living Center,4.3,,Apartment building,463 Pacific Ave,,Closed · Opens 9 AM Tue,http://www.liveatlafayette.com/,https://www.google.com/maps/place/LaFayette+Senior+Living+Center/data=!4m7!3m6!1s0x89c250c63f4bd9ed:0xd555517974e9de40!8m2!3d40.715814!4d-74.0573469!16s%2Fg%2F1ts1t3_y!19sChIJ7dlLP8ZQwokRQN7pdHlRVdU?authuser=0&hl=en&rclk=1
Northtowne Senior Living,4.8,,Apartment complex,1821 Calash Ct,,Closed · Opens 7 AM Tue,https://capitalhealthcarenetwork.com/senior-living/independent-living/northtowne-senior-living,https://www.google.com/maps/place/Northtowne+Senior+Living/data=!4m7!3m6!1s0x88383d00d7d72ea3:0xda66fbec66420812!8m2!3d40.0978762!4d-82.4290782!16s%2Fg%2F1tcxdw7t!19sChIJoy7X1wA9OIgREghCZuz7Zto?authuser=0&hl=en&rclk=1
Nevada Street Apartments,1.2,,Apartment building,2 Nevada St,,Closed · Opens 8 AM Tue,,https://www.google.com/maps/place/Nevada+Street+Apartments/data=!4m7!3m6!1s0x89c2537140b1f07b:0xea8b0b4bdb3a2f34!8m2!3d40.7303305!4d-74.1771158!16s%2Fg%2F1vcq8hnr!19sChIJe_CxQHFTwokRNC8620sLi-o?authuser=0&hl=en&rclk=1
Lincoln Park Towers,3.0,,Apartment complex,33 Lincoln Park,,Closed · Opens 8 AM Tue,https://www.edgewoodmgmt.com/apartments/nj/newark/lincoln-park-towers//?utm_source=GMB&utm_medium=organic,https://www.google.com/maps/place/Lincoln+Park+Towers/data=!4m7!3m6!1s0x89c25373bed61d43:0x654c813cac8591e1!8m2!3d40.7272456!4d-74.1787798!16s%2Fm%2F0wfjzm3!19sChIJQx3WvnNTwokR4ZGFrDyBTGU?authuser=0&hl=en&rclk=1
Pilgrim Baptist Village Inc,3.8,,Apartment complex,436 Bergen St D,,Open 24 hours,,https://www.google.com/maps/place/Pilgrim+Baptist+Village+Inc/data=!4m7!3m6!1s0x89c25341a381ac99:0xd1f828989eaeebfe!8m2!3d40.7290983!4d-74.1960328!16s%2Fg%2F1ts_7j4b!19sChIJmayBo0FTwokR_uuunpgo-NE?authuser=0&hl=en&rclk=1
Main Towers,3.9,,Apartment building,330 E Main St,,Closed · Opens 9 AM Tue,https://arbormanagement.com/property/main-towers,https://www.google.com/maps/place/Main+Towers/data=!4m7!3m6!1s0x89c7aa3e7ebdcc8d:0x301152392f723f65!8m2!3d39.6853645!4d-75.7397866!16s%2Fg%2F1tdpbl01!19sChIJjcy9fj6qx4kRZT9yLzlSETA?authuser=0&hl=en&rclk=1
Lincoln Towers,4.5,,Apartment complex,69 Lincoln St,,,http://www.liveatlincolntowers.com/,https://www.google.com/maps/place/Lincoln+Towers/data=!4m7!3m6!1s0x89c2536fdddbea39:0x7c5b20376cff00fc!8m2!3d40.7326598!4d-74.1831365!16s%2Fg%2F11g22z_6yl!19sChIJOerb3W9TwokR_AD_bDcgW3w?authuser=0&hl=en&rclk=1
Alvita Home Care,4.7,,Home health care service,(973) 284-7284,,Open 24 hours,/aclk?sa=L&ai=DChsSEwiji7mYnoqVAxUSakcBHbSYKGgYACICCAEQBBoCcXU&co=1&ase=2&gclid=EAIaIQobChMIo4u5mJ6KlQMVEmpHAR20mChoEBAYASAAEgL5VfD_BwE&cid=CAASuwHkaIx4B7j0kHdNEAMWHxYIld4RAhZwPfzWadilxyi5hPEnPotEN8LE49_meGURnTgbxR92zOvWucl5-Ukgw-2YB71PIG3Y7fp8TCCIkRxnvCDW-H00aVszwAaZLBdLUArEJRrPcrgPDc48VO-rxLan2qgehcPw2R-mXkIHIdRxSAaovcmBkCEgMNp8C5FdboePh8DJStGZWrpiYZ0x5PgvJ9Bc0n_Vu0BT36gqsgW6ylrpVmmw8FM-Ju4H&cce=2&category=acrcp_v1_32&sig=AOD64_3Pgx3tQo4b4GtheJOrAY_-SQ_zVg&adurl&q&ctype=99&nis=6,https://www.google.com/maps/place/Alvita+Home+Care/data=!4m7!3m6!1s0x89c253a8f926c063:0x853644b27886f037!8m2!3d40.734466!4d-74.165695!16s%2Fg%2F11h_15830y!19sChIJY8Am-ahTwokRN_CGeLJENoU?authuser=0&hl=en&rclk=1
