name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Hawthorne Estates of Brandon (Independent Living),4.3,,Retirement community,861 W Lumsden Rd,,Open 24 hours,http://hawthorneresidence.com/brandonil,https://www.google.com/maps/place/Hawthorne+Estates+of+Brandon+%28Independent+Living%29/data=!4m7!3m6!1s0x88c2cddfd0471c4b:0x6b668f67b58f402e!8m2!3d27.9210842!4d-82.2996285!16s%2Fg%2F1tflstb8!19sChIJSxxH0N_NwogRLkCPtWePZms?authuser=0&hl=en&rclk=1
Tampa Baptist Manor Inc,4.2,,Non-profit organization,215 W Grand Central Ave #1010,,,,https://www.google.com/maps/place/Tampa+Baptist+Manor+Inc/data=!4m7!3m6!1s0x88c2c48f0442c18f:0x52b1e42f579b6c97!8m2!3d27.9444592!4d-82.4621764!16s%2Fg%2F1v9t_ps8!19sChIJj8FCBI_EwogRl2ybVy_ksVI?authuser=0&hl=en&rclk=1
Independent Living Inc,4.5,,Pediatric clinic,6508 Gunn Hwy,,Closes soon · Opens 8 AM Tue,http://www.independentlivinginc.com/,https://www.google.com/maps/place/Independent+Living+Inc/data=!4m7!3m6!1s0x88c2c0265031c76d:0x2866a9f7c2cd552a!8m2!3d28.064947!4d-82.558625!16s%2Fg%2F1tkp5s0c!19sChIJbccxUCbAwogRKlXNwvepZig?authuser=0&hl=en&rclk=1
Osprey Heights Gracious Retirement Living,4.7,,Retirement community,2808 Lithia Pinecrest Rd,,Open · Closes 7 PM,https://seniorlivinginstyle.com/osprey-heights/,https://www.google.com/maps/place/Osprey+Heights+Gracious+Retirement+Living/data=!4m7!3m6!1s0x88c2cdd729c118c3:0xcd312e47bf934f46!8m2!3d27.9040394!4d-82.25347!16s%2Fg%2F11jh8pksw0!19sChIJwxjBKdfNwogRRk-Tv0cuMc0?authuser=0&hl=en&rclk=1
King's Manor,4.2,,Retirement home,2946 W Columbus Dr,,,,https://www.google.com/maps/place/King%27s+Manor/data=!4m7!3m6!1s0x88c2c39a0cc51e83:0xb9661df446ce6158!8m2!3d27.9654543!4d-82.4901399!16s%2Fg%2F1tfjrh7k!19sChIJgx7FDJrDwogRWGHORvQdZrk?authuser=0&hl=en&rclk=1
Florida Gulf Coast Apartments,4.3,,Retirement community,816 W Linebaugh Ave,,Closed · Opens 8 AM Tue,,https://www.google.com/maps/place/Florida+Gulf+Coast+Apartments/data=!4m7!3m6!1s0x88c2c6d0d247be85:0x46083f5bf9084314!8m2!3d28.0391189!4d-82.4661369!16s%2Fg%2F1tm0clk0!19sChIJhb5H0tDGwogRFEMI-Vs_CEY?authuser=0&hl=en&rclk=1
Anand Vihar,4.5,,Retirement community,1115 Narmada Way,,Closed · Opens 10 AM Tue,http://www.anandvihartampa.org/,https://www.google.com/maps/place/Anand+Vihar/data=!4m7!3m6!1s0x88c2b6b5d37470fb:0xa6badfec2736bf2a!8m2!3d28.1731955!4d-82.3211883!16s%2Fg%2F11cjt9tq_c!19sChIJ-3B007W2wogRKr82J-zfuqY?authuser=0&hl=en&rclk=1
Tampa Napfe Towers,4.1,,,11113 N Nebraska Ave,,,,https://www.google.com/maps/place/Tampa+Napfe+Towers/data=!4m7!3m6!1s0x88c2c71e94b61a47:0x1ca44039cfc4f578!8m2!3d28.0492014!4d-82.4495377!16s%2Fg%2F1260b3b68!19sChIJRxq2lB7HwogRePXEzzlApBw?authuser=0&hl=en&rclk=1
Presbyterian Villas of Tampa,4.9,,Apartment complex,4011 S Manhattan Ave,,Closed · Opens 8 AM Tue,http://www.phhf.com/,https://www.google.com/maps/place/Presbyterian+Villas+of+Tampa/data=!4m7!3m6!1s0x88c2dd2a7a8be28d:0x9a01ad52155f0a66!8m2!3d27.9055762!4d-82.5192796!16s%2Fg%2F1tdy57pv!19sChIJjeKLeirdwogRZgpfFVKtAZo?authuser=0&hl=en&rclk=1
The Crossings at Riverview,4.4,,Assisted living facility,8451 US-301,,Open · Closes 5 AM Tue,https://www.thecrossingsatriverview.com/,https://www.google.com/maps/place/The+Crossings+at+Riverview/data=!4m7!3m6!1s0x88c2d1bc511f8139:0x2e2bfaa4d2fbdb01!8m2!3d27.866433!4d-82.3281374!16s%2Fg%2F11bbwm5x50!19sChIJOYEfUbzRwogRAdv70qT6Ky4?authuser=0&hl=en&rclk=1
Grand Villa of Clearwater,4.8,,Assisted living facility,2750 Drew St,,Open 24 hours,https://www.grandvillaclearwater.com/?utm_source=GBP&utm_medium=organic,https://www.google.com/maps/place/Grand+Villa+of+Clearwater/data=!4m7!3m6!1s0x88c2eff42ee82283:0x9f7fcc2752139ea2!8m2!3d27.9691948!4d-82.7235434!16s%2Fg%2F11hdyb4bf1!19sChIJgyLoLvTvwogRop4TUifMf58?authuser=0&hl=en&rclk=1
Discovery Village Trinity,4.7,,Retirement community,1900 Blue Fox Way,,Open 24 hours,https://discoveryvillagetrinity.seniorlivingnearme.com/,https://www.google.com/maps/place/Discovery+Village+Trinity/data=!4m7!3m6!1s0x88c2941ae3c11401:0xb6a52f7f72ec1355!8m2!3d28.185941!4d-82.6339366!16s%2Fg%2F11bwn4rqq3!19sChIJARTB4xqUwogRVRPscn8vpbY?authuser=0&hl=en&rclk=1
