name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Unbridled Living of St. Peters,4.8,,Retirement community,363 Jungermann Rd,,Open 24 hours,https://unbridledliv.com/communities/st-peters/,https://www.google.com/maps/place/Unbridled+Living+of+St.+Peters/data=!4m7!3m6!1s0x87df284e7a3a4dab:0x6f88d6803dcd0893!8m2!3d38.7834393!4d-90.5755595!16s%2Fg%2F11g_yr5q4!19sChIJq006ek4o34cRkwjNPYDWiG8?authuser=0&hl=en&rclk=1
House at Westminster,4.2,,Apartment complex,3915 Olive St,,Closed · Opens 8 AM Tue,https://broadmanagementgroup.com/property/st-louis-mo/house-at-westminster-senior-apartments/,https://www.google.com/maps/place/House+at+Westminster/data=!4m7!3m6!1s0x87d8b4b9c299df31:0x254f1c4dc4e8e234!8m2!3d38.6416157!4d-90.2396669!16s%2Fg%2F1tkmn2pw!19sChIJMd-Zwrm02IcRNOLoxE0cTyU?authuser=0&hl=en&rclk=1
St. Catherine Retirement Community,4.9,,Apartment complex,3350 St Catherine St,,Closes soon · Opens 8:30 AM Tue,https://www.stcatherineretirement.org/,https://www.google.com/maps/place/St.+Catherine+Retirement+Community/data=!4m7!3m6!1s0x87df482f1563f35b:0x4265a77ff7209c4d!8m2!3d38.7878572!4d-90.2943862!16s%2Fg%2F1vwlpp9r!19sChIJW_NjFS9I34cRTZwg93-nZUI?authuser=0&hl=en&rclk=1
Fairwinds - Rivers Edge,4.4,,Retirement community,600 Rivers Edge Dr,,Open 24 hours,https://www.leisurecare.com/our-communities/fairwinds-rivers-edge/,https://www.google.com/maps/place/Fairwinds+-+Rivers+Edge/data=!4m7!3m6!1s0x87df2ec895f7e90d:0x346cae05f5a05cee!8m2!3d38.7601092!4d-90.5166396!16s%2Fg%2F1jkvq2_d0!19sChIJDen3lcgu34cR7lyg9QWubDQ?authuser=0&hl=en&rclk=1
Provision Living Senior Communities,5.0,,Corporate office,9450 Manchester Rd Suite 207,,Closes soon · Opens 9 AM Tue,http://www.provisionliving.com/?utm_source=gmb&utm_medium=organic&utm_campaign=plsc,https://www.google.com/maps/place/Provision+Living+Senior+Communities/data=!4m7!3m6!1s0x87d8d27f25b083f9:0xb499fa4342dfdbf1!8m2!3d38.6088331!4d-90.363065!16s%2Fg%2F11csc8v2vw!19sChIJ-YOwJX_S2IcR8dvfQkP6mbQ?authuser=0&hl=en&rclk=1
EverTrue,4.2,,Retirement community,1150 Hanley Industrial Ct,,Open 24 hours,https://www.evertrueliving.org/?utm_source=google&utm_medium=Yext,https://www.google.com/maps/place/EverTrue/data=!4m7!3m6!1s0x87d8cb1dba5bd143:0x74a32efc9e370923!8m2!3d38.6244605!4d-90.3390741!16s%2Fg%2F1vd3wbdw!19sChIJQ9Fbuh3L2IcRIwk3nvwuo3Q?authuser=0&hl=en&rclk=1
Friendly Village,4.7,,Apartment building,5545 Wells Ave,,Closed · Opens 8 AM Tue,http://www.standrewshud.com/communities/friendly-village/,https://www.google.com/maps/place/Friendly+Village/data=!4m7!3m6!1s0x87df4ac4772ffb07:0x7d4330afa5e06f70!8m2!3d38.6680989!4d-90.2744224!16s%2Fg%2F1tc_96l9!19sChIJB_svd8RK34cRcG_gpa8wQ30?authuser=0&hl=en&rclk=1
Holiday Briarcrest Estates,4.3,,Retirement community,14525 Clayton Rd,,Open · Closes 8 PM,https://www.holidayseniorliving.com/retirement-communities/holiday-briarcrest-estates-ballwin-mo/?utm_source=GMB&utm_medium=Birdeye,https://www.google.com/maps/place/Holiday+Briarcrest+Estates/data=!4m7!3m6!1s0x87d8d49cd74001e1:0x4bc7aacdb20435fa!8m2!3d38.6209047!4d-90.5282193!16s%2Fg%2F1v8gcl3j!19sChIJ4QFA15zU2IcR-jUEss2qx0s?authuser=0&hl=en&rclk=1
The Oaks at Bethesda,5.0,,Retirement community,9645 Big Bend Rd,,Closed · Opens 8:30 AM Tue,https://bethesdahealth.org/living-options/independent-living/the-oaks-at-bethesda/,https://www.google.com/maps/place/The+Oaks+at+Bethesda/data=!4m7!3m6!1s0x87d8cc047e5bb18b:0xc07e89da86d869e!8m2!3d38.5738919!4d-90.3817779!16s%2Fg%2F11dxlfzy_t!19sChIJi7FbfgTM2IcRnoZtqJ3oBww?authuser=0&hl=en&rclk=1
EverTrue - The Willows at Brooking Park,3.7,,Retirement community,211 S Woods Mill Rd,,Open 24 hours,https://www.evertrueliving.org/brooking-park/the-willows-independent-living/,https://www.google.com/maps/place/EverTrue+-+The+Willows+at+Brooking+Park/data=!4m7!3m6!1s0x87df2cca098c14f1:0x5de674b21b33fa51!8m2!3d38.6523933!4d-90.5095443!16s%2Fg%2F1tgw5kw7!19sChIJ8RSMCcos34cRUfozG7J05l0?authuser=0&hl=en&rclk=1
Longevity Living of Granite City,4.6,,Assisted living facility,3450 Village Ln,,Open · Closes 7 PM,https://longevitylivingofgranitecity.com/,https://www.google.com/maps/place/Longevity+Living+of+Granite+City/data=!4m7!3m6!1s0x87df53c4a616ff05:0xcf9a8e1fe18bbc2a!8m2!3d38.7272083!4d-90.097237!16s%2Fg%2F1tjdgrg0!19sChIJBf8WpsRT34cRKryL4R-Oms8?authuser=0&hl=en&rclk=1
Friendship Village Chesterfield,3.9,,Retirement community,15201 Olive Blvd,,Open 24 hours,https://friendshipvillagestl.com/,https://www.google.com/maps/place/Friendship+Village+Chesterfield/data=!4m7!3m6!1s0x87df2b38666a14b1:0x853f9c69a282ee09!8m2!3d38.6639882!4d-90.5450032!16s%2Fg%2F1tslk83z!19sChIJsRRqZjgr34cRCe6CommcP4U?authuser=0&hl=en&rclk=1
Solstice Senior Living at Fenton,4.2,,Retirement community,1393 Bowles Ave,,Open · Closes 6 PM,https://solsticeseniorlivingfenton.com/,https://www.google.com/maps/place/Solstice+Senior+Living+at+Fenton/data=!4m7!3m6!1s0x87d8d1b3e23fd243:0x3a1dc540ab8dffea!8m2!3d38.5312993!4d-90.4748508!16s%2Fg%2F1tglzjfj!19sChIJQ9I_4rPR2IcR6v-Nq0DFHTo?authuser=0&hl=en&rclk=1
Clarendale of St. Peters,4.8,,Retirement community,10 Dubray Dr,,Open 24 hours,https://clarendaleofstpeters.com/?utm_campaign=gmb&utm_content=business_profile_link&utm_id=dir_gbp_organic&utm_medium=directory&utm_source=gbp,https://www.google.com/maps/place/Clarendale+of+St.+Peters/data=!4m7!3m6!1s0x87ded79a9e3f5f53:0x7017871559c7df1d!8m2!3d38.7872252!4d-90.6208736!16s%2Fg%2F11h7d3sqzp!19sChIJU18_nprX3ocRHd_HWRWHF3A?authuser=0&hl=en&rclk=1
St Louis Booth Manor Inc,4.5,,Apartment complex,3131 Iowa Ave Suite 100,,Closes soon · Opens 9 AM Tue,https://centralusa.salvationarmy.org/midland/booth-manor/,https://www.google.com/maps/place/St+Louis+Booth+Manor+Inc/data=!4m7!3m6!1s0x87d8b4773e7822db:0xf7a837cd310428d2!8m2!3d38.5986599!4d-90.2281964!16s%2Fg%2F1262v7289!19sChIJ2yJ4Pne02IcR0igEMc03qPc?authuser=0&hl=en&rclk=1
Chesterfield Villas,4.8,,Assisted living facility,14901 N Outer 40 Rd,,Open 24 hours,https://www.delmargardens.com/,https://www.google.com/maps/place/Chesterfield+Villas/data=!4m7!3m6!1s0x87d8d4cb39b7374b:0xc1b04e064b6f289!8m2!3d38.6511425!4d-90.5478654!16s%2Fg%2F1tp2_xyz!19sChIJSze3OcvU2IcRifK2ZOAEGww?authuser=0&hl=en&rclk=1
Lake St. Charles Retirement Community,4.8,,Retirement community,45 Honey Locust Ln,,Closes soon · Opens 8 AM Tue,https://www.lakestcharlesretirement.com/,https://www.google.com/maps/place/Lake+St.+Charles+Retirement+Community/data=!4m7!3m6!1s0x87df2ecaf3f61a0b:0x71ce2dc7fd7212f!8m2!3d38.7584084!4d-90.5238658!16s%2Fg%2F1tfpkc41!19sChIJCxr288ou34cRLyHXf9ziHAc?authuser=0&hl=en&rclk=1
