name,rating,reviews,category,address_lane1,phone,status,website,maps_url
"The Cottages at Town Center, a 55+ Townhome Community",5.0,,Apartment complex,4373 Bonney Rd,,Closed · Opens 8:30 AM Tue,http://thecottagesattowncenter.com/?utm_source=google&utm_medium=organic&utm_campaign=googlebusinesslink,"https://www.google.com/maps/place/The+Cottages+at+Town+Center,+a+55%2B+Townhome+Community/data=!4m7!3m6!1s0x89ba95718440192d:0xcbf402a12d1ebfb8!8m2!3d36.8363162!4d-76.1240801!16s%2Fg%2F11hbfhmdww!19sChIJLRlAhHGVuokRuL8eLaEC9Ms?authuser=0&hl=en&rclk=1"
The Talbot on Granby,5.0,,Retirement community,6311 Granby St,,Closes soon · Opens 8 AM Tue,https://sinceriseniorliving.com/the-talbot-on-granby/,https://www.google.com/maps/place/The+Talbot+on+Granby/data=!4m7!3m6!1s0x89ba99dc5a292227:0x6cac51972fc02273!8m2!3d36.9008503!4d-76.2811813!16s%2Fg%2F1tj340p0!19sChIJJyIpWtyZuokRcyLAL5dRrGw?authuser=0&hl=en&rclk=1
Old Donation Apartments,4.7,,Apartment building,4441 E Honeygrove Rd,,Closed · Opens 9 AM Tue,https://www.olddonationapartments.com/,https://www.google.com/maps/place/Old+Donation+Apartments/data=!4m7!3m6!1s0x89ba94f8f37024d1:0x47d9eee614f237ab!8m2!3d36.8716257!4d-76.1303707!16s%2Fg%2F1tl_026n!19sChIJ0SRw8_iUuokRqzfyFObu2Uc?authuser=0&hl=en&rclk=1
Haygood Halls Apartments,4.7,,Apartment building,1101 Ferry Plantation Rd,,Closed · Opens 9 AM Tue,https://www.haygoodhallsapartments.com/,https://www.google.com/maps/place/Haygood+Halls+Apartments/data=!4m7!3m6!1s0x89ba945056c6bdc9:0xff8d16fa028b29cf!8m2!3d36.873828!4d-76.140992!16s%2Fg%2F1tcv2bp1!19sChIJyb3GVlCUuokRzymLAvoWjf8?authuser=0&hl=en&rclk=1
Harbor’s Edge,4.1,,Retirement community,One Colley Ave,,Open 24 hours,https://www.harborsedgenorfolk.com/,https://www.google.com/maps/place/Harbor%E2%80%99s+Edge/data=!4m7!3m6!1s0x89ba986f685b072b:0x88e0699534cf63e!8m2!3d36.8566535!4d-76.3044347!16s%2Fg%2F1tczlcnb!19sChIJKwdbaG-YuokRPvZMU5kGjgg?authuser=0&hl=en&rclk=1
Victoria Place Apartments,4.8,,Apartment building,4629 Shore Dr,,,http://victoriaplaceapartment.com/,https://www.google.com/maps/place/Victoria+Place+Apartments/data=!4m7!3m6!1s0x89ba947e28eddf89:0xc8517b899ff0a61d!8m2!3d36.9022431!4d-76.1312481!16s%2Fg%2F1vg_drt3!19sChIJid_tKH6UuokRHabwn4l7Ucg?authuser=0&hl=en&rclk=1
Commonwealth Senior Living at Cedar Manor,4.7,,Retirement community,1324 Cedar Rd,,Open 24 hours,https://www.commonwealthsl.com/commonwealth-senior-living-at-cedar-manor?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,https://www.google.com/maps/place/Commonwealth+Senior+Living+at+Cedar+Manor/data=!4m7!3m6!1s0x89baa4db791fae7d:0x125f58ead76345a8!8m2!3d36.7214797!4d-76.2876442!16s%2Fg%2F1tf36vzr!19sChIJfa4fedukuokRqEVj1-pYXxI?authuser=0&hl=en&rclk=1
Starling Village - A 55+ Community,3.3,,Apartment complex,1921 Robert Hall Blvd,,Closes soon · Opens 9 AM Tue,http://www.starlingvillageapts.com/?utm_knock=g,https://www.google.com/maps/place/Starling+Village+-+A+55%2B+Community/data=!4m7!3m6!1s0x89babcda8be15eeb:0xc2cd4945ea413e62!8m2!3d36.789442!4d-76.2535233!16s%2Fg%2F1tcv2bql!19sChIJ617hi9q8uokRYj5B6kVJzcI?authuser=0&hl=en&rclk=1
Parsons Residential Care Center,4.4,,Assisted living facility,1005 Deep Creek Blvd,,Open 24 hours,http://parsonsseniors.com/,https://www.google.com/maps/place/Parsons+Residential+Care+Center/data=!4m7!3m6!1s0x89baa3eb61a668b1:0x8b6c39b1b88340a!8m2!3d36.7783526!4d-76.3422541!16s%2Fg%2F1tgpc54y!19sChIJsWimYeujuokRCjSIG5vDtgg?authuser=0&hl=en&rclk=1
Lighthouse Pointe by Barclay House,4.7,,Retirement community,933 Cedar Rd,,Open 24 hours,https://www.qslmseniorliving.com/senior-living/va/chesapeake/cedar-rd/?utm_source=GBP&utm_medium=organic,https://www.google.com/maps/place/Lighthouse+Pointe+by+Barclay+House/data=!4m7!3m6!1s0x89baa52afa1ff545:0x313f150cfb080cc1!8m2!3d36.7099111!4d-76.2737499!16s%2Fg%2F1tdcsfg2!19sChIJRfUf-iqluokRwQwI-wwVPzE?authuser=0&hl=en&rclk=1
