name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Berry Gardens,4.3,,Apartment complex,199 Ocean Ave,,,,https://www.google.com/maps/place/Berry+Gardens/data=!4m7!3m6!1s0x89c2510918ab0e7d:0xbcbc6151448a9a5!8m2!3d40.6951234!4d-74.0920707!16s%2Fg%2F11fy22cyz5!19sChIJfQ6rGAlRwokRpalIFBXGyws?authuser=0&hl=en&rclk=1
Jones Hall Associates,5.0,,Retirement home,591 Montgomery St Ste 2,,Open 24 hours,,https://www.google.com/maps/place/Jones+Hall+Associates/data=!4m7!3m6!1s0x89c250cc3620f447:0xbdbf64c336f528d1!8m2!3d40.7228732!4d-74.0621867!16s%2Fg%2F1tdwfvdd!19sChIJR_QgNsxQwokR0Sj1NsNkv70?authuser=0&hl=en&rclk=1
Assisted Living Locators New York City,5.0,,Assisted living facility,(212) 653-0152,,Closes soon · Opens 7 AM Tue,https://assistedlivinglocators.com/nyc,https://www.google.com/maps/place/Assisted+Living+Locators+New+York+City/data=!4m7!3m6!1s0x4388e501c7db60dd:0x1b70a14773b1a8d4!8m2!3d40.6971415!4d-73.9796294!16s%2Fg%2F11ybdgm3lz!19sChIJ3WDbxwHliEMR1Kixc0ehcBs?authuser=0&hl=en&rclk=1
The Willows at Gloria Robinson,4.3,,Apartment complex,348 Duncan Ave,,Open · Closes 5 AM Tue,https://livewillows.com/communities/the-willows-at-gloria-robinson/,https://www.google.com/maps/place/The+Willows+at+Gloria+Robinson/data=!4m7!3m6!1s0x89c256d34a099bbb:0xfffa1ce336a5022b!8m2!3d40.7302319!4d-74.0840965!16s%2Fg%2F1tfc2yf8!19sChIJu5sJStNWwokRKwKlNuMc-v8?authuser=0&hl=en&rclk=1
Family Senior Health LLC,,,Nursing home,675 Garfield Ave,,Open 24 hours,,https://www.google.com/maps/place/Family+Senior+Health+LLC/data=!4m7!3m6!1s0x89c250e21200d147:0x3b346b1df1052348!8m2!3d40.7030485!4d-74.0764841!16s%2Fg%2F1xg5tlj0!19sChIJR9EAEuJQwokRSCMF8R1rNDs?authuser=0&hl=en&rclk=1
HIP Heightened Independence,4.1,,Social services organization,35 Journal Square Plaza #912,,,https://www.hipcil.org/,https://www.google.com/maps/place/HIP+Heightened+Independence/data=!4m7!3m6!1s0x89c2573214becae7:0xbd9dfbc6af729a1!8m2!3d40.7305129!4d-74.0649666!16s%2Fg%2F1thx9jn_!19sChIJ58q-FDJXwokRoSn3arzf2Qs?authuser=0&hl=en&rclk=1
Woodward Terrace,,,Apartment building,148 Bramhall Ave,,Closed · Opens 9 AM Tue,https://www.liveatwoodward.com/,https://www.google.com/maps/place/Woodward+Terrace/data=!4m7!3m6!1s0x4061ccc538e5034d:0xe345a673057c262d!8m2!3d40.7098173!4d-74.0647105!16s%2Fg%2F11ny2lc1fz!19sChIJTQPlOMXMYUARLSZ8BXOmReM?authuser=0&hl=en&rclk=1
Montgomery Gateway Apartments,3.8,,Apartment building,361 Montgomery St,,Closed · Opens 9 AM Tue,,https://www.google.com/maps/place/Montgomery+Gateway+Apartments/data=!4m7!3m6!1s0x89c250b67aaf35f1:0x603fa1084cfcc03!8m2!3d40.7195528!4d-74.0512697!16s%2Fg%2F1txy37kf!19sChIJ8TWverZQwokRA8zPhBD6AwY?authuser=0&hl=en&rclk=1
100 House,4.2,,Condominium complex,100 Hoboken Ave,,Closed · Opens 10 AM Tue,https://www.100housejc.com/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D&utm_source=GMB&utm_medium=organic,https://www.google.com/maps/place/100+House/data=!4m7!3m6!1s0x89c2577388685d53:0x75278f6e04f0b7ef!8m2!3d40.7359618!4d-74.0467279!16s%2Fg%2F11k6z62_gv!19sChIJU11oiHNXwokR77fwBG6PJ3U?authuser=0&hl=en&rclk=1
Marian Towers,3.7,,Apartment complex,400 1st St,,Closed · Opens 9 AM Tue,http://mariantowers.com/,https://www.google.com/maps/place/Marian+Towers/data=!4m7!3m6!1s0x89c2575c04f9a64b:0xdb1d53adc12954a2!8m2!3d40.7386658!4d-74.0366888!16s%2Fg%2F1tjdxtjw!19sChIJS6b5BFxXwokRolQpwa1THds?authuser=0&hl=en&rclk=1
Lafayette Village,3.6,,Apartment complex,579 Grand St,,Closed · Opens 9 AM Tue,http://www.lafayettevillagenj.com/,https://www.google.com/maps/place/Lafayette+Village/data=!4m7!3m6!1s0x89c250cf5cea1087:0xf89e966d504864dd!8m2!3d40.7171546!4d-74.0604503!16s%2Fg%2F1tgcbf0b!19sChIJhxDqXM9QwokR3WRIUG2Wnvg?authuser=0&hl=en&rclk=1
Windsor at Liberty House Apartments,4.4,,Apartment complex,115 Morris St,,Closed · Opens 9 AM Tue,https://www.windsorcommunities.com/properties/windsor-at-liberty-house/?utm_campaign=GoogleMyBusiness,https://www.google.com/maps/place/Windsor+at+Liberty+House+Apartments/data=!4m7!3m6!1s0x89c250af78c58425:0x744c51e90b8c084f!8m2!3d40.7136202!4d-74.0389173!16s%2Fg%2F1tj_644z!19sChIJJYTFeK9QwokRTwiMC-lRTHQ?authuser=0&hl=en&rclk=1
