name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Arden Courts (Anderson Twp.),4.3,,Assisted living facility,6870 Clough Pike,,Open 24 hours,https://www.arden-courts.com/communities/anderson-township?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/place/Arden+Courts+%28Anderson+Twp.%29/data=!4m7!3m6!1s0x8841aea5d0303a0f:0x3cdd5fffa82c0abe!8m2!3d39.0957268!4d-84.3669241!16s%2Fg%2F1thd2h0n!19sChIJDzow0KWuQYgRvgosqP9f3Tw?authuser=0&hl=en&rclk=1
Gardens of Oakley,3.6,,Aged care,4001 Rosslyn Dr,,Open 24 hours,https://trousdalelc.org/gardensofoakley/,https://www.google.com/maps/place/Gardens+of+Oakley/data=!4m7!3m6!1s0x8841ad0ee4dc6103:0x67e83e799141a73b!8m2!3d39.1525927!4d-84.4097328!16s%2Fg%2F1tcx7ptc!19sChIJA2Hc5A6tQYgRO6dBkXk-6Gc?authuser=0&hl=en&rclk=1
Alois Alzheimer's Center,3.3,,Nursing home,70 Damon Rd,,Open 24 hours,https://www.aloiscc.com/,https://www.google.com/maps/place/Alois+Alzheimer%27s+Center/data=!4m7!3m6!1s0x88404bfa3756920f:0x5b3990a86e4bdbc1!8m2!3d39.2667568!4d-84.5281682!16s%2Fg%2F1ptzydctq!19sChIJD5JWN_pLQIgRwdtLbqiQOVs?authuser=0&hl=en&rclk=1
Meadow Falls of Finneytown,3.8,,Assisted living facility,9101 Winton Rd,,Open 24 hours,https://meadowfallsseniorliving.com/finneytown/,https://www.google.com/maps/place/Meadow+Falls+of+Finneytown/data=!4m7!3m6!1s0x88404c88134cafef:0x205a901ef4a147e6!8m2!3d39.2312476!4d-84.5107935!16s%2Fg%2F1tcx_hx5!19sChIJ769ME4hMQIgR5keh9B6QWiA?authuser=0&hl=en&rclk=1
The Glen,4.2,,Assisted living facility,4300 Glen Este-Withamsville Rd,,Open 24 hours,https://theglensl.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,https://www.google.com/maps/place/The+Glen/data=!4m7!3m6!1s0x8841a9e2abb4af5f:0x7556cf0de9b0f08c!8m2!3d39.0865889!4d-84.2695245!16s%2Fg%2F11g6xqybc3!19sChIJX6-0q-KpQYgRjPCw6Q3PVnU?authuser=0&hl=en&rclk=1
The Mariemont Care Center,3.6,,Assisted living facility,7010 Rowan Hill Dr,,Open 24 hours,https://www.mariemontcarecenter.org/,https://www.google.com/maps/place/The+Mariemont+Care+Center/data=!4m7!3m6!1s0x8841ac8eaf45d039:0x6565aee4b9916cbe!8m2!3d39.1492916!4d-84.3691775!16s%2Fg%2F1tfvtmgp!19sChIJOdBFr46sQYgRvmyRueSuZWU?authuser=0&hl=en&rclk=1
The Alois Alzheimer Foundation,3.0,,Assisted living facility,70 Damon Rd,,Open · Closes 12 AM,https://aloisalzheimerfoundation.org/,https://www.google.com/maps/place/The+Alois+Alzheimer+Foundation/data=!4m7!3m6!1s0x88404bfa3756920f:0x14a58a012ec78109!8m2!3d39.2669144!4d-84.5284778!16s%2Fg%2F1vxcx2lg!19sChIJD5JWN_pLQIgRCYHHLgGKpRQ?authuser=0&hl=en&rclk=1
Burlington House Healthcare Center,3.4,,Nursing home,2222 Springdale Rd,,Open 24 hours,https://communicarehealth.com/location/burlington-house-healthcare-center/?utm_source=google&utm_medium=organic&utm_campaign=gbp-burlington-house,https://www.google.com/maps/place/Burlington+House+Healthcare+Center/data=!4m7!3m6!1s0x88404a34a7fbe701:0x538b00212ae8cdf8!8m2!3d39.2599885!4d-84.565128!16s%2Fg%2F1tdq1tfk!19sChIJAef7pzRKQIgR-M3oKiEAi1M?authuser=0&hl=en&rclk=1
Meadowbrook Care Center,4.1,,Nursing home,8211 Weller Rd,,Open 24 hours,https://meadowbrookhc.com/,https://www.google.com/maps/place/Meadowbrook+Care+Center/data=!4m7!3m6!1s0x8840541076dd49f3:0x451bb55ac7e983dc!8m2!3d39.2559081!4d-84.3415709!16s%2Fg%2F1vfn7b61!19sChIJ80nddhBUQIgR3IPpx1q1G0U?authuser=0&hl=en&rclk=1
Harmony Court Rehab and Nursing,4.1,,Nursing home,6969 Glenmeadow Ln,,Open 24 hours,http://www.harmony-court.net/,https://www.google.com/maps/place/Harmony+Court+Rehab+and+Nursing/data=!4m7!3m6!1s0x8841b2cd0c0a7393:0x2e47afd579527dcd!8m2!3d39.1866632!4d-84.46868!16s%2Fg%2F1tf_tj_c!19sChIJk3MKDM2yQYgRzX1SedWvRy4?authuser=0&hl=en&rclk=1
Magnolia Springs Loveland,4.7,,Assisted living facility,767 Loveland-Miamiville Rd,,,https://sinceriseniorliving.com/magnolia-springs-loveland/,https://www.google.com/maps/place/Magnolia+Springs+Loveland/data=!4m7!3m6!1s0x8840ff70bf799f83:0xdc764f8957ce947f!8m2!3d39.2271424!4d-84.2576855!16s%2Fg%2F11dymnvzrw!19sChIJg595v3D_QIgRf5TOV4lPdtw?authuser=0&hl=en&rclk=1
Woods Edge Rehab and Nursing,4.1,,Nursing home,1171 Towne St,,Open 24 hours,http://www.woods-edge.net/,https://www.google.com/maps/place/Woods+Edge+Rehab+and+Nursing/data=!4m7!3m6!1s0x8841b3290c891aa3:0x25290cca3da783f4!8m2!3d39.1827068!4d-84.4785239!16s%2Fg%2F1th0nl5d!19sChIJoxqJDCmzQYgR9IOnPcoMKSU?authuser=0&hl=en&rclk=1
The Home At Hearthstone,3.9,,Nursing home,8028 Hamilton Ave,,Open 24 hours,http://www.hearthstone-care.net/,https://www.google.com/maps/place/The+Home+At+Hearthstone/data=!4m7!3m6!1s0x88404ba162c64e99:0x5632adc6f91248d6!8m2!3d39.2396096!4d-84.5472773!16s%2Fg%2F1tfrn03c!19sChIJmU7GYqFLQIgR1kgS-catMlY?authuser=0&hl=en&rclk=1
The Terrace,2.3,,Aged care,1859 Grand Ave,,Open 24 hours,,https://www.google.com/maps/place/The+Terrace/data=!4m7!3m6!1s0x8841b42dd0f08afb:0x2dc27e8640a91809!8m2!3d39.1198008!4d-84.5594966!16s%2Fg%2F11c1lhr8_l!19sChIJ-4rw0C20QYgRCRipQIZ-wi0?authuser=0&hl=en&rclk=1
Ivy Woods Healthcare Center,3.7,,Nursing home,2025 Wyoming Ave #1112,,Open 24 hours,https://communicarehealth.com/location/ivy-woods-healthcare-center/?utm_source=google&utm_medium=organic&utm_campaign=gbp-ivy-woods,https://www.google.com/maps/place/Ivy+Woods+Healthcare+Center/data=!4m7!3m6!1s0x8841b5cf505d920f:0xf9a4189a8596b3cf!8m2!3d39.1242268!4d-84.5750323!16s%2Fg%2F1261_2kw2!19sChIJD5JdUM-1QYgRz7OWhZoYpPk?authuser=0&hl=en&rclk=1
Bayley Home Services,3.2,,Nursing home,990 Bayley Dr,,Open 24 hours,http://www.bayleylife.org/,https://www.google.com/maps/place/Bayley+Home+Services/data=!4m7!3m6!1s0x8841c9993c719203:0xb87db4bf3b4629d2!8m2!3d39.0993949!4d-84.6435469!16s%2Fg%2F1tld0w0p!19sChIJA5JxPJnJQYgR0ilGO7-0fbg?authuser=0&hl=en&rclk=1
Glendale Place Nursing & Rehab Center,3.6,,Assisted living facility,779 Glendale Milford Rd,,Open 24 hours,https://www.caringplacehcg.com/glendale-place-nursing-rehab?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_id=2060digital,https://www.google.com/maps/place/Glendale+Place+Nursing+%26+Rehab+Center/data=!4m7!3m6!1s0x88404dc1e35d35b3:0x735efe40a86f5abd!8m2!3d39.2553058!4d-84.4594936!16s%2Fg%2F1tmklnf2!19sChIJszVd48FNQIgRvVpvqED-XnM?authuser=0&hl=en&rclk=1
"Garden Park, A CareCore Community",3.4,,Nursing home,3544 Washington Ave,,Open 24 hours,http://gardenparkhealth.com/,"https://www.google.com/maps/place/Garden+Park,+A+CareCore+Community/data=!4m7!3m6!1s0x8841b3a6c2d6602d:0x90ecf292b7977948!8m2!3d39.1465552!4d-84.4943456!16s%2Fg%2F11clvzlt1l!19sChIJLWDWwqazQYgRSHmXt5Ly7JA?authuser=0&hl=en&rclk=1"
"Rest Assured Living, LLC",5.0,,Assisted living facility,6922 Mearl Ave,,Closes soon · Opens 9 AM Tue,https://www.restassuredlivingllc.com/,"https://www.google.com/maps/place/Rest+Assured+Living,+LLC/data=!4m7!3m6!1s0xa5e234638e814fdb:0xc75179b09f298d1c!8m2!3d39.2189572!4d-84.5526239!16s%2Fg%2F11xdr3fb9_!19sChIJ20-BjmM04qURHI0pn7B5Ucc?authuser=0&hl=en&rclk=1"
Provision Living at West Clermont,4.5,,Assisted living facility,4299 Bach Buxton Rd,,Open 24 hours,https://www.provisionliving.com/union-township-oh/?utm_source=gmb&utm_medium=organic&utm_campaign=locations&utm_content=provision-living-5,https://www.google.com/maps/place/Provision+Living+at+West+Clermont/data=!4m7!3m6!1s0x8841079aab5cb6f9:0x82cbb5c4b924f0a0!8m2!3d39.0851554!4d-84.2560501!16s%2Fg%2F11fpgygtdv!19sChIJ-bZcq5oHQYgRoPAkucS1y4I?authuser=0&hl=en&rclk=1
Optimized Senior Living Assisted Living and Memory Care Newtown,4.4,,Assisted living facility,7203 Main St,,Open 24 hours,https://optimizedseniorliving.com/locations/newtown-assisted-living-and-memory-care/,https://www.google.com/maps/place/Optimized+Senior+Living+Assisted+Living+and+Memory+Care+Newtown/data=!4m7!3m6!1s0x8841ab8afa17027b:0xc671aa4823d26e7f!8m2!3d39.1241801!4d-84.3533063!16s%2Fg%2F11fylndkqc!19sChIJewIX-oqrQYgRf27SI0iqccY?authuser=0&hl=en&rclk=1
Pleasant Ridge Healthcare Center,2.0,,Nursing home,5501 Verulam Ave,,Open 24 hours,https://communicarehealth.com/location/pleasant-ridge-healthcare-center/?utm_source=google&utm_medium=organic&utm_campaign=gbp-pleasant-ridge,https://www.google.com/maps/place/Pleasant+Ridge+Healthcare+Center/data=!4m7!3m6!1s0x8841ad5bbf4ca89d:0xb136ce9b52452fc4!8m2!3d39.1736391!4d-84.431214!16s%2Fg%2F1tg4xj9y!19sChIJnahMv1utQYgRxC9FUpvONrE?authuser=0&hl=en&rclk=1
Covenant Village Care Center,3.6,,Nursing home,3210 W Fork Rd,,Open 24 hours,https://www.thecovenantofgreentownship.com/,https://www.google.com/maps/place/Covenant+Village+Care+Center/data=!4m7!3m6!1s0x8841b545000ce8bb:0x6e611d87f2217467!8m2!3d39.1825333!4d-84.5929913!16s%2Fg%2F1260j_14c!19sChIJu-gMAEW1QYgRZ3Qh8ocdYW4?authuser=0&hl=en&rclk=1
Kenwood Healthcare Center,3.1,,Nursing home,7450 Keller Rd,,Open 24 hours,https://communicarehealth.com/location/kenwood-healthcare-center/?utm_source=google&utm_medium=organic&utm_campaign=gbp-kenwood,https://www.google.com/maps/place/Kenwood+Healthcare+Center/data=!4m7!3m6!1s0x884053665b5c9c3b:0x9051b619bb22d678!8m2!3d39.2089039!4d-84.3628306!16s%2Fg%2F1wrgkv9l!19sChIJO5xcW2ZTQIgReNYiuxm2UZA?authuser=0&hl=en&rclk=1
Life Enriching Communities,4.2,,Aged care,5343 Hamilton Ave,,,http://lec.org/,https://www.google.com/maps/place/Life+Enriching+Communities/data=!4m7!3m6!1s0x8841b4c9809d2669:0xbbe2c0805d526a0c!8m2!3d39.1877762!4d-84.546533!16s%2Fg%2F1tdzm786!19sChIJaSadgMm0QYgRDGpSXYDA4rs?authuser=0&hl=en&rclk=1
Ellie's Memory Care,5.0,,Nursing home,5842 Elwynn Dr,,Open 24 hours,https://elliesmemorycare.com/about-us/,https://www.google.com/maps/place/Ellie%27s+Memory+Care/data=!4m7!3m6!1s0x8840ffcd8ff15555:0x8c20099dd5470dc5!8m2!3d39.189038!4d-84.2311963!16s%2Fg%2F11s6b2fqf2!19sChIJVVXxj83_QIgRxQ1H1Z0JIIw?authuser=0&hl=en&rclk=1
Beechwood,4.3,,Nursing home,2140 Pogue Ave,,,https://www.beechwoodhome.com/,https://www.google.com/maps/place/Beechwood/data=!4m7!3m6!1s0x8841b242c7575bf1:0x556b4b756cf9f1db!8m2!3d39.1361098!4d-84.4598869!16s%2Fg%2F1ttq2sql!19sChIJ8VtXx0KyQYgR2_H5bHVLa1U?authuser=0&hl=en&rclk=1
Pinebrook of Milford by StoryPoint Group,4.5,,Assisted living facility,5877 Wolfpen Pleasant Hill Rd,,Open 24 hours,https://www.storypoint.com/community/milford-oh/,https://www.google.com/maps/place/Pinebrook+of+Milford+by+StoryPoint+Group/data=!4m7!3m6!1s0x8840ffc5667650c1:0xbda54b4ac9acfb6f!8m2!3d39.1901207!4d-84.2403254!16s%2Fg%2F1trsypn7!19sChIJwVB2ZsX_QIgRb_usyUpLpb0?authuser=0&hl=en&rclk=1
