name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Villa de San Antonio Senior & Assisted Living,5.0,,Retirement community,8103 North Hollow,,Open 24 hours,https://stellarliving.com/communities/villa-de-san-antonio-senior-assisted-living-san-antonio-tx/,https://www.google.com/maps/place/Villa+de+San+Antonio+Senior+%26+Assisted+Living/data=!4m7!3m6!1s0x865c6782a4c28aad:0x8deb033f55df17d9!8m2!3d29.5146169!4d-98.6030446!16s%2Fg%2F11fy26j2y3!19sChIJrYrCpIJnXIYR2RffVT8D640?authuser=0&hl=en&rclk=1
Senior Living Specialists San Antonio,5.0,,Assisted living facility,6243 I-10 Suite 510,,Open · Closes 9 PM,https://seniorlivingspecialistssatx.com/,https://www.google.com/maps/place/Senior+Living+Specialists+San+Antonio/data=!4m7!3m6!1s0x68ae7d758a40b71b:0x38d0ae656792e9bb!8m2!3d29.4870853!4d-98.5420664!16s%2Fg%2F11v60pnh3y!19sChIJG7dAinV9rmgRu-mSZ2Wu0Dg?authuser=0&hl=en&rclk=1
The Waterford at Westover Hills,4.6,,Assisted living facility,4315 Rogers Rd,,Open 24 hours,https://www.sonidaseniorliving.com/community/the-waterford-at-westover/,https://www.google.com/maps/place/The+Waterford+at+Westover+Hills/data=!4m7!3m6!1s0x865c4328fa668bc3:0x66e53a2a0a36ae4e!8m2!3d29.475435!4d-98.6941064!16s%2Fg%2F11h53gbx3t!19sChIJw4tm-ihDXIYRTq42Cio65WY?authuser=0&hl=en&rclk=1
The Waterford at Shavano Park,4.8,,Assisted living facility,4096 De Zavala Rd,,Open 24 hours,https://www.sonidaseniorliving.com/community/the-waterford-at-shavano-park/,https://www.google.com/maps/place/The+Waterford+at+Shavano+Park/data=!4m7!3m6!1s0x865c6136dfc2baf9:0x9dc23567766342ff!8m2!3d29.5770129!4d-98.5637298!16s%2Fg%2F1v_w2sf3!19sChIJ-brC3zZhXIYR_0Jjdmc1wp0?authuser=0&hl=en&rclk=1
Lynridge of San Antonio Assisted Living & Memory Care,4.4,,Assisted living facility,15430 Huebner Rd,,Open 24 hours,https://www.lynridgesanantonio.com/,https://www.google.com/maps/place/Lynridge+of+San+Antonio+Assisted+Living+%26+Memory+Care/data=!4m7!3m6!1s0x865c61734b1d57f7:0xbfe2812ca021fcc3!8m2!3d29.5837954!4d-98.5348966!16s%2Fg%2F11b7jxf013!19sChIJ91cdS3NhXIYRw_whoCyB4r8?authuser=0&hl=en&rclk=1
Adante Assisted Living & Memory Care,4.8,,Assisted living facility,2739 Cembalo Blvd,,Open 24 hours,https://www.adanteassistedliving.com/,https://www.google.com/maps/place/Adante+Assisted+Living+%26+Memory+Care/data=!4m7!3m6!1s0x865c60f72726bbe9:0x186426e79fa072f9!8m2!3d29.5464833!4d-98.532401!16s%2Fg%2F11fy54txmm!19sChIJ6bsmJ_dgXIYR-XKgn-cmZBg?authuser=0&hl=en&rclk=1
Heritage Creek Assisted Living,4.5,,Assisted living facility,6538 Eckhert Rd,,Open · Closes 8 PM,http://heritagecreekassistedliving.com/,https://www.google.com/maps/place/Heritage+Creek+Assisted+Living/data=!4m7!3m6!1s0x865c67799729abbf:0x1a71b8283dcfd00e!8m2!3d29.5186252!4d-98.6161193!16s%2Fg%2F1ptx2z_7y!19sChIJv6spl3lnXIYRDtDPPSi4cRo?authuser=0&hl=en&rclk=1
The Forum at Lincoln Heights,4.5,,Assisted living facility,311 W Nottingham Dr,,Open 24 hours,http://theforumatlincolnheights.seniorlivingnearme.com/,https://www.google.com/maps/place/The+Forum+at+Lincoln+Heights/data=!4m7!3m6!1s0x865cf5435deaf603:0xdc3442914ea8c1e3!8m2!3d29.500766!4d-98.4735207!16s%2Fg%2F1tdr8m20!19sChIJA_bqXUP1XIYR48GoTpFCNNw?authuser=0&hl=en&rclk=1
Discovery Village Dominion,4.6,,Assisted living facility,6870 Heuermann Rd,,Open · Closes 6 PM,https://discoveryvillagedominion.seniorlivingnearme.com/,https://www.google.com/maps/place/Discovery+Village+Dominion/data=!4m7!3m6!1s0x865c65ad9d6c59f5:0x45d400501faa9561!8m2!3d29.6345858!4d-98.6173541!16s%2Fg%2F11c56qtkmp!19sChIJ9Vlsna1lXIYRYZWqH1AA1EU?authuser=0&hl=en&rclk=1
Discovery Village Stone Oak,4.4,,Assisted living facility,21902 Franklin Pk,,Open · Closes 5 PM,https://discoveryvillagestoneoak.com/,https://www.google.com/maps/place/Discovery+Village+Stone+Oak/data=!4m7!3m6!1s0x865c89a52cecbd1b:0x660c4313307f73ba!8m2!3d29.6449194!4d-98.4499338!16s%2Fg%2F1t_wpsbp!19sChIJG73sLKWJXIYRunN_MBNDDGY?authuser=0&hl=en&rclk=1
The Village at Incarnate Word,4.2,,Assisted living facility,4707 Broadway,,Open 24 hours,http://www.thevillageiw.org/,https://www.google.com/maps/place/The+Village+at+Incarnate+Word/data=!4m7!3m6!1s0x865cf59f9e2ccc19:0xa090b752aff32d12!8m2!3d29.4692257!4d-98.4657246!16s%2Fg%2F1tjfbpj6!19sChIJGcwsnp_1XIYREi3zr1K3kKA?authuser=0&hl=en&rclk=1
The Haven & The Laurels in Stone Oak,4.3,,Assisted living facility,575 Knights Cross Dr,,Open 24 hours,https://thehavenandlaurelsstoneoak.seniorlivingnearme.com/,https://www.google.com/maps/place/The+Haven+%26+The+Laurels+in+Stone+Oak/data=!4m7!3m6!1s0x865c626b6441d125:0xf1b9aadbdae56f60!8m2!3d29.6336036!4d-98.5000501!16s%2Fg%2F12h_579b6!19sChIJJdFBZGtiXIYRYG_l2tuqufE?authuser=0&hl=en&rclk=1
Franklin Park Sonterra,4.4,,Assisted living facility,18323 Sonterra Pl,,Open · Closes 5 PM,https://www.franklinpark.org/franklin-park-sonterra/?utm_campaign=gmb,https://www.google.com/maps/place/Franklin+Park+Sonterra/data=!4m7!3m6!1s0x865c621db801c8a1:0x47b260f1cec69dd4!8m2!3d29.6106627!4d-98.4994251!16s%2Fg%2F1w0r0b49!19sChIJocgBuB1iXIYR1J3GzvFgskc?authuser=0&hl=en&rclk=1
Exceptional Assisted Living,5.0,,Assisted living facility,5327 Southampton Dr,,Open 24 hours,,https://www.google.com/maps/place/Exceptional+Assisted+Living/data=!4m7!3m6!1s0x865c5dc07ffe5eed:0xcb3f9ef30ba30dc8!8m2!3d29.463449!4d-98.5919131!16s%2Fg%2F11yqpx3n6l!19sChIJ7V7-f8BdXIYRyA2jC_OeP8s?authuser=0&hl=en&rclk=1
Landon Ridge Alamo Ranch Assisted Living & Memory Care,4.5,,Assisted living facility,11349 Alamo Ranch Pkwy,,Open 24 hours,https://www.alamoranchassistedliving.com/,https://www.google.com/maps/place/Landon+Ridge+Alamo+Ranch+Assisted+Living+%26+Memory+Care/data=!4m7!3m6!1s0x865c426f04673639:0x57b4d032af05e289!8m2!3d29.487576!4d-98.7168407!16s%2Fg%2F11f3zpv417!19sChIJOTZnBG9CXIYRieIFrzLQtFc?authuser=0&hl=en&rclk=1
Forest Oak Landing,4.4,,Assisted living facility,8700 Post Oak Ln,,Open 24 hours,https://frontiermgmt.com/communities/forest-oak-landing/,https://www.google.com/maps/place/Forest+Oak+Landing/data=!4m7!3m6!1s0x865cf4d316b782f3:0xfc15501caf616a25!8m2!3d29.5190331!4d-98.4332449!16s%2Fg%2F1v1vdm86!19sChIJ84K3FtP0XIYRJWphrxxQFfw?authuser=0&hl=en&rclk=1
Always For You Assisted Living – VA Approved Facility,4.9,,Assisted living facility,5305 Blackberry Dr,,Open · Closes 5 PM,http://www.alwaysforyouassistedliving.com/,https://www.google.com/maps/place/Always+For+You+Assisted+Living+%E2%80%93+VA+Approved+Facility/data=!4m7!3m6!1s0x865c5d803dd8cf2f:0x77e3bdd4ac980f5d!8m2!3d29.4831189!4d-98.610785!16s%2Fg%2F11tdjljmbg!19sChIJL8_YPYBdXIYRXQ-YrNS943c?authuser=0&hl=en&rclk=1
New Forest Haven - 55+ Independent Living,4.0,,Apartment complex,5034 Newforest St,,Open · Closes 5 PM,http://newforesttx.com/,https://www.google.com/maps/place/New+Forest+Haven+-+55%2B+Independent+Living/data=!4m7!3m6!1s0x865c5deecf0a7a8f:0xa75211066b99142f!8m2!3d29.4945656!4d-98.5868256!16s%2Fg%2F1tfrblvc!19sChIJj3oKz-5dXIYRLxSZawYRUqc?authuser=0&hl=en&rclk=1
Adante assisted living,4.8,,Assisted living facility,Cembalo Blvd,,,https://www.adanteassistedliving.com/,https://www.google.com/maps/place/Adante+assisted+living/data=!4m7!3m6!1s0x865c6188a25f6f79:0x54198bc087738871!8m2!3d29.5482493!4d-98.5312718!16s%2Fg%2F11gy9_08b0!19sChIJeW9foohhXIYRcYhzh8CLGVQ?authuser=0&hl=en&rclk=1
Trinity Care Assisted Living,5.0,,Assisted living facility,401 Bryn Mawr Dr,,Open 24 hours,https://www.trinitycareliving.com/,https://www.google.com/maps/place/Trinity+Care+Assisted+Living/data=!4m7!3m6!1s0x865cf533a357c8fb:0xd0f493e313c4a716!8m2!3d29.4909061!4d-98.4447708!16s%2Fg%2F11w9k9jw9h!19sChIJ-8hXozP1XIYRFqfEE-OT9NA?authuser=0&hl=en&rclk=1
Forest Oak Landing,4.4,,Retirement community,8700 Post Oak Lane,,Open 24 hours,/aclk?sa=L&ai=DChsSEwjfi_HLhIqVAxWXbA8CHWNNBtkYACICCAEQARoCdGI&co=1&ase=2&gclid=EAIaIQobChMI34vxy4SKlQMVl2wPAh1jTQbZEBAYASAAEgJH5_D_BwE&cid=CAASuwHkaACiCMXtzo6xVRIKVFb-P6p4zyNBrEcwrx1lX-j-_2V4sr-N_BUDtDIAcIURnINcKgEC7F2fHGemGJZAFqeed2fe-dfVj3a-F4mW0z1336EISC6QpnC1pAjSIvRVPyQQrK-plIMwpMrgKfwhez5ZKCWkwV9dv19l5TXVjqyZUaqauAQDg6pv7kcRWiPFXSEKXfCmvUS7BO8uw66KndftQEiBc-APDkw6ZbjlykpABpF39lZOD9gp2Je5&cce=2&category=acrcp_v1_32&sig=AOD64_27HHBshqU-r_Q8UWUk-g2lSb7hYw&adurl&q&ctype=99&nis=6,https://www.google.com/maps/place/Forest+Oak+Landing/data=!4m7!3m6!1s0x865cf4d316b782f3:0xfc15501caf616a25!8m2!3d29.519033!4d-98.433245!16s%2Fg%2F1v1vdm86!19sChIJ84K3FtP0XIYRJWphrxxQFfw?authuser=0&hl=en&rclk=1
Wholehearted Senior Living at Castle Hills,4.1,,Assisted living facility,1207 Jackson Keller Road,,,/aclk?sa=L&ai=DChsSEwjfi_HLhIqVAxWXbA8CHWNNBtkYACICCAEQAhoCdGI&co=1&ase=2&gclid=EAIaIQobChMI34vxy4SKlQMVl2wPAh1jTQbZEBAYAiAAEgIhYvD_BwE&cid=CAASuwHkaACiCMXtzo6xVRIKVFb-P6p4zyNBrEcwrx1lX-j-_2V4sr-N_BUDtDIAcIURnINcKgEC7F2fHGemGJZAFqeed2fe-dfVj3a-F4mW0z1336EISC6QpnC1pAjSIvRVPyQQrK-plIMwpMrgKfwhez5ZKCWkwV9dv19l5TXVjqyZUaqauAQDg6pv7kcRWiPFXSEKXfCmvUS7BO8uw66KndftQEiBc-APDkw6ZbjlykpABpF39lZOD9gp2Je5&cce=2&category=acrcp_v1_32&sig=AOD64_2mq74Wa8Y8kEMHMq0hL2Y_ckbLag&adurl&q&ctype=99&nis=6,https://www.google.com/maps/place/Wholehearted+Senior+Living+at+Castle+Hills/data=!4m7!3m6!1s0x865c5fdc9ce36e1f:0x12e2d8d8e34d295b!8m2!3d29.5066!4d-98.511395!16s%2Fg%2F1vmr1t26!19sChIJH27jnNxfXIYRWylN49jY4hI?authuser=0&hl=en&rclk=1
Sage Park San Antonio,4.1,,Assisted living facility,855 E Basse Rd,,Open 24 hours,http://www.sageparkseniorliving.com/san-antonio?utm_campaign=gmb&utm_medium=organic&utm_source=local,https://www.google.com/maps/place/Sage+Park+San+Antonio/data=!4m7!3m6!1s0x865cf5c36b2c1421:0x80437c2eb82049a8!8m2!3d29.4980132!4d-98.4716!16s%2Fg%2F11mq5mbb90!19sChIJIRQsa8P1XIYRqEkguC58Q4A?authuser=0&hl=en&rclk=1
Sodalis San Antonio,4.5,,Assisted living facility,6849 Crestway Dr,,Open 24 hours,https://sodalissenior.com/san-antonio/,https://www.google.com/maps/place/Sodalis+San+Antonio/data=!4m7!3m6!1s0x865cf32a6f2881ab:0xeb3ccc7e0b4c3161!8m2!3d29.5226596!4d-98.3537862!16s%2Fg%2F124sr5z_n!19sChIJq4EobyrzXIYRYTFMC37MPOs?authuser=0&hl=en&rclk=1
Landon Ridge Alamo Ranch Independent Living,4.4,,Retirement community,11300 Wild Pine,,Open 24 hours,https://www.alamoranchindependentliving.com/,https://www.google.com/maps/place/Landon+Ridge+Alamo+Ranch+Independent+Living/data=!4m7!3m6!1s0x865c426feb42f245:0x592951257b5c19c3!8m2!3d29.4902893!4d-98.7153033!16s%2Fg%2F11gfjzpjb3!19sChIJRfJC629CXIYRwxlceyVRKVk?authuser=0&hl=en&rclk=1
Shavano Park Senior Living,4.5,,Assisted living facility,3220 N Loop 1604 W,,Open · Closes 6 PM,http://www.shavanoparkseniorliving.com/,https://www.google.com/maps/place/Shavano+Park+Senior+Living/data=!4m7!3m6!1s0x865c6163e49588a5:0xfeee5eeba680a748!8m2!3d29.6010084!4d-98.5446781!16s%2Fg%2F11b8v76fcq!19sChIJpYiV5GNhXIYRSKeApute7v4?authuser=0&hl=en&rclk=1
OneStone Oak Senior Living,5.0,,Assisted living facility,20718 Stone Oak Pkwy,,Open 24 hours,https://onestoneoakseniorliving.com/,https://www.google.com/maps/place/OneStone+Oak+Senior+Living/data=!4m7!3m6!1s0x865c89333eb41195:0x58cd5399b6eb068c!8m2!3d29.6496602!4d-98.4595979!16s%2Fg%2F11tnv3x76m!19sChIJlRG0PjOJXIYRjAbrtplTzVg?authuser=0&hl=en&rclk=1
Premier Assisted Living Residential Care Home,5.0,,Assisted living facility,1802 Poppy Peak St,,Open 24 hours,https://premieralfs.com/,https://www.google.com/maps/place/Premier+Assisted+Living+Residential+Care+Home/data=!4m7!3m6!1s0x865c8bc65028dccf:0x245c31a74222cff7!8m2!3d29.595086!4d-98.4654276!16s%2Fg%2F11swvc_ts9!19sChIJz9woUMaLXIYR988iQqcxXCQ?authuser=0&hl=en&rclk=1
Laurelhurst Assisted Living,4.8,,Assisted living facility,5683 Verbena Rd,,Open · Closes 7 PM,http://laurelhurstalf.com/,https://www.google.com/maps/place/Laurelhurst+Assisted+Living/data=!4m7!3m6!1s0xaf8f9670db261963:0x9fecdb0502580e77!8m2!3d29.5340968!4d-98.597802!16s%2Fg%2F11tk6yzfzf!19sChIJYxkm23CWj68Rdw5YAgXb7J8?authuser=0&hl=en&rclk=1
Emerald Oaks Retirement Resort,4.9,,Retirement community,20302 Bulverde Rd,,Open 24 hours,https://rlcommunities.com/communities/texas/emerald-oaks-retirement/,https://www.google.com/maps/place/Emerald+Oaks+Retirement+Resort/data=!4m7!3m6!1s0x865c89135725cbe1:0x97e6eb02439d077c!8m2!3d29.6344387!4d-98.4230115!16s%2Fg%2F11b5pk5wxh!19sChIJ4cslVxOJXIYRfAedQwLr5pc?authuser=0&hl=en&rclk=1
The Landing at Stone Oak Memory Care,4.2,,Assisted living facility,19110 Huebner Rd,,Open · Closes 5 PM,https://www.integratedseniorlifestyles.com/senior-living/tx/san-antonio/huebner-rd/?utm_source=GBP&utm_medium=organic,https://www.google.com/maps/place/The+Landing+at+Stone+Oak+Memory+Care/data=!4m7!3m6!1s0x865c623b6b30fdd5:0xfc905ac1b03d273a!8m2!3d29.619781!4d-98.513864!16s%2Fg%2F1pp2w_klb!19sChIJ1f0waztiXIYROic9sMFakPw?authuser=0&hl=en&rclk=1
The Lodge at Leon Springs,5.0,,Assisted living facility,24137 Boerne Stage Rd,,Open 24 hours,http://www.thelodgeatleonsprings.com/?utm_medium=local&utm_source=gmb&utm_campaign=Local,https://www.google.com/maps/place/The+Lodge+at+Leon+Springs/data=!4m7!3m6!1s0x865c6514deb80afb:0xfb81a6f8b3ff3769!8m2!3d29.6633774!4d-98.6372024!16s%2Fg%2F1tl4df_w!19sChIJ-wq43hRlXIYRaTf_s_imgfs?authuser=0&hl=en&rclk=1
Hollywood Park Assisted Living,4.8,,Assisted living facility,115 Merry Trail,,Open 24 hours,http://hollywoodparkal.com/,https://www.google.com/maps/place/Hollywood+Park+Assisted+Living/data=!4m7!3m6!1s0x865c8b3d6681152d:0xcc7aa29980db31a9!8m2!3d29.6086254!4d-98.4771866!16s%2Fg%2F11h60n1tqq!19sChIJLRWBZj2LXIYRqTHbgJmiesw?authuser=0&hl=en&rclk=1
Wholehearted Senior Living at Oakwell,4.5,,Assisted living facility,10 Lynn Batts Ln,,Open 24 hours,https://wholeheartedseniorliving.com/,https://www.google.com/maps/place/Wholehearted+Senior+Living+at+Oakwell/data=!4m7!3m6!1s0x865cf4dbb286c791:0xeae11be79673e7d5!8m2!3d29.5064588!4d-98.4327562!16s%2Fg%2F1tgc9yfz!19sChIJkceGstv0XIYR1edzlucb4eo?authuser=0&hl=en&rclk=1
Cornerstone Assisted Living,5.0,,Assisted living facility,103 Fairway Cir,,Closes soon · Opens 10 AM Tue,https://www.cornerstone-assistedliving.com/,https://www.google.com/maps/place/Cornerstone+Assisted+Living/data=!4m7!3m6!1s0x865c610f0c4530c3:0x1a237e1891579ae2!8m2!3d29.6025614!4d-98.5055317!16s%2Fg%2F11gnq03k6y!19sChIJwzBFDA9hXIYR4ppXkRh-Ixo?authuser=0&hl=en&rclk=1
Wholehearted Senior Living at Leon Springs,5.0,,Assisted living facility,24911 N Saddle Trail,,Open · Closes 5 PM,https://wholeheartedseniorliving.com/,https://www.google.com/maps/place/Wholehearted+Senior+Living+at+Leon+Springs/data=!4m7!3m6!1s0x865c655fdddb7ec3:0x7cc7d5a41948dcfc!8m2!3d29.66804!4d-98.658575!16s%2Fg%2F11c1vqftt5!19sChIJw37b3V9lXIYR_NxIGaTVx3w?authuser=0&hl=en&rclk=1
