name,rating,reviews,category,address_lane1,phone,status,website,maps_url
"Allegro Senior Living Winter Park, FL",4.7,,Retirement community,2701 Howell Branch Rd,,Open 24 hours,http://allegrowinterpark.com/,"https://www.google.com/maps/place/Allegro+Senior+Living+Winter+Park,+FL/data=!4m7!3m6!1s0x88e76f105440753d:0xf7e292838e6bc033!8m2!3d28.626159!4d-81.3107661!16s%2Fg%2F11c54gv4p6!19sChIJPXVAVBBv54gRM8BrjoOS4vc?authuser=0&hl=en&rclk=1"
Village Park Senior Living,3.9,,Apartment complex,550 N Denning Dr,,Closed · Opens 9 AM Tue,https://www.myvillageparkapts.com/,https://www.google.com/maps/place/Village+Park+Senior+Living/data=!4m7!3m6!1s0x88e7701361ab2ebf:0xfa1012810ab67376!8m2!3d28.6017597!4d-81.3609241!16s%2Fg%2F1pv5_2cj9!19sChIJvy6rYRNw54gRdnO2CoESEPo?authuser=0&hl=en&rclk=1
Sweet Water of Orlando,4.3,,Assisted living facility,8207 Forest City Rd,,Open 24 hours,http://sweetwaterorlando.com/,https://www.google.com/maps/place/Sweet+Water+of+Orlando/data=!4m7!3m6!1s0x88e770d8fe8a2a15:0x5394b48c03f8d20a!8m2!3d28.6311863!4d-81.4142394!16s%2Fg%2F1wzt35tl!19sChIJFSqK_thw54gRCtL4A4y0lFM?authuser=0&hl=en&rclk=1
Windsor at Celebration,4.4,,Retirement community,1370 Celebration Blvd,,Open 24 hours,https://www.windsoratcelebration.com/,https://www.google.com/maps/place/Windsor+at+Celebration/data=!4m7!3m6!1s0x88dd792a09798081:0x5fea45095d13c249!8m2!3d28.3157727!4d-81.5587!16s%2Fg%2F11fzfb_p62!19sChIJgYB5CSp53YgRScITXQlF6l8?authuser=0&hl=en&rclk=1
The Summit of Winter Garden,4.8,,Retirement community,420 Roper Rd,,Open 24 hours,https://www.thesummitofwintergarden.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=profile,https://www.google.com/maps/place/The+Summit+of+Winter+Garden/data=!4m7!3m6!1s0x88e78396948862ef:0xb9cf38f6350dab5a!8m2!3d28.5354189!4d-81.5857768!16s%2Fg%2F11csp7lhgg!19sChIJ72KIlJaD54gRWqsNNfY4z7k?authuser=0&hl=en&rclk=1
Magnolia Pointe Apartments,4.3,,Apartment complex,1701 Mercy Dr,,Closed · Opens 10 AM Tue,https://www.magnoliapointeapt.com/?utm_knock=g&utm_source=google+biz&utm_medium=organic,https://www.google.com/maps/place/Magnolia+Pointe+Apartments/data=!4m7!3m6!1s0x88e7798aaca497f5:0xdc6d1116b6076ffb!8m2!3d28.5652982!4d-81.4290525!16s%2Fg%2F1tfrb_q2!19sChIJ9ZekrIp554gR-28HthYRbdw?authuser=0&hl=en&rclk=1
Florida Living Retirement Community Dining Hall,4.6,,Retirement community,600 Edgehill Pl,,,http://www.floridalivingretirement.com/,https://www.google.com/maps/place/Florida+Living+Retirement+Community+Dining+Hall/data=!4m7!3m6!1s0x88e776a3451ad255:0xb317e0c652eeb70!8m2!3d28.6712776!4d-81.4454365!16s%2Fg%2F1tnhz4c4!19sChIJVdIaRaN254gRcOsuZQx-MQs?authuser=0&hl=en&rclk=1
Hyde Park Village,4.2,,Retirement community,14253 W Colonial Dr,,Closed · Opens 9 AM Tue,https://cove.info/HydeParkVillageGMB,https://www.google.com/maps/place/Hyde+Park+Village/data=!4m7!3m6!1s0x88e78378d252086d:0x43f0e3e4525dc576!8m2!3d28.5548128!4d-81.5973736!16s%2Fg%2F1th82sbc!19sChIJbQhS0niD54gRdsVdUuTj8EM?authuser=0&hl=en&rclk=1
Pendana Senior Residences at West Lakes,3.6,,Retirement community,750 S Texas Ave #1216,,Closed · Opens 9 AM Tue,https://www.columbiares.com/orlando-senior-apartments/pendana-senior-residences-at-west-lakes/,https://www.google.com/maps/place/Pendana+Senior+Residences+at+West+Lakes/data=!4m7!3m6!1s0x88e77b46f21f824f:0xd5a50d753fdcbfb4!8m2!3d28.5322965!4d-81.409804!16s%2Fg%2F11pyc2jnzl!19sChIJT4If8kZ754gRtL_cP3UNpdU?authuser=0&hl=en&rclk=1
Orlando Cloisters,3.9,,Apartment rental agency,757 S Orange Ave,,Closed · Opens 7:30 AM Tue,https://www.orlandocloistersapartments.com/,https://www.google.com/maps/place/Orlando+Cloisters/data=!4m7!3m6!1s0x88e77b0470cd033f:0x4a1b5dcce630f755!8m2!3d28.5328815!4d-81.3762458!16s%2Fg%2F1w9y1x_1!19sChIJPwPNcAR754gRVfcw5sxdG0o?authuser=0&hl=en&rclk=1
