name,rating,reviews,category,address_lane1,phone,status,website,maps_url
The Villages At Red Mountain,4.3,,Assisted living facility,8035 E Brown Rd,,Open 24 hours,https://thevillagesatredmountain.com/,https://www.google.com/maps/place/The+Villages+At+Red+Mountain/data=!4m7!3m6!1s0x872bbaa9961e8297:0xbc613bdc5782e760!8m2!3d33.4364944!4d-111.6580536!16s%2Fg%2F1q62lf550!19sChIJl4Ielqm6K4cRYOeCV9w7Ybw?authuser=0&hl=en&rclk=1
Legacy House of Mesa,4.5,,Assisted living facility,5625 E McKellips Rd,,Open 24 hours,https://www.legacyretire.com/communities/legacy-retirement-residence-of-mesa/,https://www.google.com/maps/place/Legacy+House+of+Mesa/data=!4m7!3m6!1s0x872ba50bc0300a6b:0x4b2012d3dea378c8!8m2!3d33.4507761!4d-111.7089667!16s%2Fg%2F1tfrmtdc!19sChIJawowwAulK4cRyHij3tMSIEs?authuser=0&hl=en&rclk=1
Sky Vista,4.7,,Assisted living facility,1248 S Crismon Rd,,Open · Closes 5 PM,https://www.mbkseniorliving.com/senior-living/az/mesa/sky-vista?utm_source=GBP&utm_medium=organic,https://www.google.com/maps/place/Sky+Vista/data=!4m7!3m6!1s0x872bb10709f096ed:0x3936aa5bc59dddcd!8m2!3d33.3919342!4d-111.6166055!16s%2Fg%2F11f10g595y!19sChIJ7ZbwCQexK4cRzd2dxVuqNjk?authuser=0&hl=en&rclk=1
Visions Assisted Living,4.4,,Assisted living facility,537 S Higley Rd,,Open 24 hours,https://visionsassistedliving.com/visions-senior-living-at-mesa/?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,https://www.google.com/maps/place/Visions+Assisted+Living/data=!4m7!3m6!1s0x872baf748a0ec0c7:0xbd3d6cf5e10fb460!8m2!3d33.4053799!4d-111.7182875!16s%2Fg%2F11dxs2z_fq!19sChIJx8AOinSvK4cRYLQP4fVsPb0?authuser=0&hl=en&rclk=1
Assisted Living of Mesa,4.8,,Assisted living facility,949 N Stapley Dr,,Open · Closes 5 PM,,https://www.google.com/maps/place/Assisted+Living+of+Mesa/data=!4m7!3m6!1s0x872ba64bb9df011f:0x74e560aff91db7fe!8m2!3d33.4329707!4d-111.8049427!16s%2Fg%2F1tcv1xq_!19sChIJHwHfuUumK4cR_rcd-a9g5XQ?authuser=0&hl=en&rclk=1
Fairbrook Grove Assisted Living Home Mesa AZ,4.7,,Assisted living facility,3916 E Fairbrook Cir,,Open · Closes 8 PM,https://www.fairbrookgrove.com/,https://www.google.com/maps/place/Fairbrook+Grove+Assisted+Living+Home+Mesa+AZ/data=!4m7!3m6!1s0x872ba5e91d8f90a9:0xf35d8e26cf548d21!8m2!3d33.4368212!4d-111.7464991!16s%2Fg%2F1v940jnb!19sChIJqZCPHemlK4cRIY1UzyaOXfM?authuser=0&hl=en&rclk=1
Inspirations of Mesa,4.4,,Assisted living facility,6220 E Broadway Rd,,Open 24 hours,https://www.inspirationsofmesa.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=profile,https://www.google.com/maps/place/Inspirations+of+Mesa/data=!4m7!3m6!1s0x872baf9662881635:0x67b91a306cd75096!8m2!3d33.4091303!4d-111.6970894!16s%2Fg%2F1tm0tmqh!19sChIJNRaIYpavK4cRllDXbDAauWc?authuser=0&hl=en&rclk=1
Pegasus Landing of Mesa,3.8,,Assisted living facility,7231 E Broadway Rd,,Open 24 hours,https://www.pegasusseniorliving.com/pegasus-landing-of-mesa/,https://www.google.com/maps/place/Pegasus+Landing+of+Mesa/data=!4m7!3m6!1s0x872bafdcf00f898d:0xa6cfe2c9852c0a3!8m2!3d33.4072419!4d-111.6752486!16s%2Fg%2F11b634wpzh!19sChIJjYkP8NyvK4cRo8BSmCz-bAo?authuser=0&hl=en&rclk=1
The Citadel Senior Living Community,4.4,,Assisted living facility,520 S Higley Rd,,Open 24 hours,https://citadelretirement.com/?utm_source=gmb&utm_medium=Yext,https://www.google.com/maps/place/The+Citadel+Senior+Living+Community/data=!4m7!3m6!1s0x872baf738ef52145:0x773544af7a68ed1c!8m2!3d33.406054!4d-111.72028!16s%2Fg%2F1v9lc7gn!19sChIJRSH1jnOvK4cRHO1oeq9ENXc?authuser=0&hl=en&rclk=1
Grand Court of Mesa,3.8,,Assisted living facility,262 E Brown Rd,,Open · Closes 8 PM,https://grandcourtmesa.com/,https://www.google.com/maps/place/Grand+Court+of+Mesa/data=!4m7!3m6!1s0x872ba7bb375a91dd:0xc38495e560f1f9a5!8m2!3d33.4358276!4d-111.8249399!16s%2Fg%2F1trplp34!19sChIJ3ZFaN7unK4cRpfnxYOWVhMM?authuser=0&hl=en&rclk=1
