name,rating,reviews,category,address_lane1,phone,status,website,maps_url
Mary Schwartz Summit,4.8,,Assisted living facility,1200 University St,,Open · Closes 5 PM,https://www.klinegalland.org/care-options/mary-schwartz-summit/,https://www.google.com/maps/place/Mary+Schwartz+Summit/data=!4m7!3m6!1s0x54906aca4eae9fed:0x1511fea615d372de!8m2!3d47.612557!4d-122.3254104!16s%2Fg%2F1v27v62d!19sChIJ7Z-uTspqkFQR3nLTFab-ERU?authuser=0&hl=en&rclk=1
Excellent Loving Care Adult Family Home,5.0,,Assisted living facility,13737 30th Ave NE,,Open 24 hours,https://www.excellentlovingcare.com/,https://www.google.com/maps/place/Excellent+Loving+Care+Adult+Family+Home/data=!4m7!3m6!1s0x54901124d568e0e1:0xaaaf902d2e08f011!8m2!3d47.7291956!4d-122.2968698!16s%2Fg%2F11ysyl8fb7!19sChIJ4eBo1SQRkFQREfAILi2Qr6o?authuser=0&hl=en&rclk=1
Jefferson House Memory Care Community,4.8,,Assisted living facility,12217 NE 128th St,,Open 24 hours,https://koelschseniorcommunities.com/senior-living/wa/kirkland/memory-care/jefferson-house/?utm_campaign=gmb&utm_medium=organic&utm_source=local,https://www.google.com/maps/place/Jefferson+House+Memory+Care+Community/data=!4m7!3m6!1s0x54900d38be338bf7:0xc16360e362385d19!8m2!3d47.7135801!4d-122.1760933!16s%2Fg%2F11mvxtyryr!19sChIJ94szvjgNkFQRGV04YuNgY8E?authuser=0&hl=en&rclk=1
Langland House,5.0,,Assisted living facility,9500 Densmore Ave N,,Open 24 hours,https://www.langlandhouse.com/,https://www.google.com/maps/place/Langland+House/data=!4m7!3m6!1s0x54901525955673a1:0x9ae67d3e0b0b60f8!8m2!3d47.6979574!4d-122.3373473!16s%2Fg%2F11x2bxvdxj!19sChIJoXNWlSUVkFQR-GALCz595po?authuser=0&hl=en&rclk=1
Silverado Bellevue Memory Care Community,4.7,,Assisted living facility,14428 NE 8th St,,Open 24 hours,https://www.silverado.com/locations/bellevue/,https://www.google.com/maps/place/Silverado+Bellevue+Memory+Care+Community/data=!4m7!3m6!1s0x54906da87536f283:0xf753a869f993a822!8m2!3d47.6176504!4d-122.1464084!16s%2Fg%2F11qn3m9m11!19sChIJg_I2dahtkFQRIqiT-WmoU_c?authuser=0&hl=en&rclk=1
Aljoya Thornton Place,4.7,,Assisted living facility,450 NE 100th St,,Open 24 hours,http://www.eraliving.com/communities/north-seattle/,https://www.google.com/maps/place/Aljoya+Thornton+Place/data=!4m7!3m6!1s0x54906ab38db4ccdf:0x868906d67b7ca696!8m2!3d47.7015043!4d-122.3236415!16s%2Fg%2F1v6l75pk!19sChIJ38y0jbNqkFQRlqZ8e9YGiYY?authuser=0&hl=en&rclk=1
Merrill Gardens at Ballard,4.6,,Retirement community,2418 Northwest 56th Street,,Open 24 hours,/aclk?sa=L&ai=DChsSEwjFxZWbioqVAxU6ZkcBHRNvOngYACICCAEQARoCcXU&co=1&ase=2&gclid=EAIaIQobChMIxcWVm4qKlQMVOmZHAR0Tbzp4EBAYASAAEgLIrfD_BwE&cid=CAASuwHkaG3_Uf6mEZ5lU0dJmjaWLCempuhB3GBLJv7mvItMv279izsMPymgjj-Pcv2Ev2Mipiks6RhOiNz4D9WsXzKg4Hem-L9C6lsyMgTjubU4saT2NDu1NgGCPeRy2ZXz-Af3QRjnQ8f49g-Ryzr2vmS4avfAh9AQzW9syzYA2W13lxTHOuW5rsrbCssjaYgTs8r9_Cox08_xK_J3RiCPFMNo2TuEJtUxzwFB-6FxILGwJiEmUdUwGsvUCHil&cce=2&category=acrcp_v1_32&sig=AOD64_2kkDqaJjxUMrsZCbYfgwyurWXQkQ&adurl&q&ctype=99&nis=6,https://www.google.com/maps/place/Merrill+Gardens+at+Ballard/data=!4m7!3m6!1s0x549015c5b29ad8b3:0x23200f7ea05c80a7!8m2!3d47.669591!4d-122.388309!16s%2Fg%2F11bxg2_dcn!19sChIJs9iassUVkFQRp4BcoH4PICM?authuser=0&hl=en&rclk=1
Alki Adult Assisted Living,,,Assisted living facility,2603 Belvidere Ave SW,,Open · Closes 6 PM,https://alkiafhcare.com/,https://www.google.com/maps/place/Alki+Adult+Assisted+Living/data=!4m7!3m6!1s0x549040691e6b7cf3:0xd8f60e2a9a35ca1b!8m2!3d47.580924!4d-122.3795002!16s%2Fg%2F1wg5xq6q!19sChIJ83xrHmlAkFQRG8o1mioO9tg?authuser=0&hl=en&rclk=1
Spring Manor,4.3,,,1103 16th Ave,,,,https://www.google.com/maps/place/Spring+Manor/data=!4m7!3m6!1s0x54906acfc9940001:0xbdc1b4f3140b644f!8m2!3d47.6117178!4d-122.3118694!16s%2Fg%2F11fll62c6s!19sChIJAQCUyc9qkFQRT2QLFPO0wb0?authuser=0&hl=en&rclk=1
European Senior Care,4.6,,Senior citizen center,3716 55th Ave SW,,Open 24 hours,http://www.seniorcareinseattlewa.com/,https://www.google.com/maps/place/European+Senior+Care/data=!4m7!3m6!1s0x5490408cc63c270b:0x840465c89db403a5!8m2!3d47.5705813!4d-122.4024965!16s%2Fg%2F11bwgkn1xr!19sChIJCyc8xoxAkFQRpQO0nchlBIQ?authuser=0&hl=en&rclk=1
Washington Care Center,3.2,,Nursing home,2821 S Walden St,,Open 24 hours,https://wacenter.org/,https://www.google.com/maps/place/Washington+Care+Center/data=!4m7!3m6!1s0x54906a654f5258bb:0xd61fac79dda510b7!8m2!3d47.5718893!4d-122.2956194!16s%2Fg%2F1tf07cd7!19sChIJu1hST2VqkFQRtxCl3XmsH9Y?authuser=0&hl=en&rclk=1
Transitional Care of Seattle,3.0,,Nursing home,2611 S Dearborn St,,Open 24 hours,http://seattletransitionalcare.com/,https://www.google.com/maps/place/Transitional+Care+of+Seattle/data=!4m7!3m6!1s0x54906b520e21cc91:0x4c21ca9fb69c8d8e!8m2!3d47.59507!4d-122.2982534!16s%2Fg%2F11fvvl3_q1!19sChIJkcwhDlJrkFQRjo2ctp_KIUw?authuser=0&hl=en&rclk=1
Langland House,4.8,,Assisted living facility,9619 15th Ave NW,,Open 24 hours,http://www.langlandhouse.com/,https://www.google.com/maps/place/Langland+House/data=!4m7!3m6!1s0x5490169093bbffff:0x6fd115a8d8e967ab!8m2!3d47.6996381!4d-122.3771436!16s%2Fg%2F11d_7nj1cm!19sChIJ__-7k5AWkFQRq2fp2KgV0W8?authuser=0&hl=en&rclk=1
Seattle Medical Post Acute Care,3.8,,Nursing home,555 16th Ave,,Open 24 hours,http://seattlemedicalcare.com/,https://www.google.com/maps/place/Seattle+Medical+Post+Acute+Care/data=!4m7!3m6!1s0x54906ac5c71cc1f9:0x4c5f0f577dc07e6f!8m2!3d47.6076066!4d-122.3119433!16s%2Fg%2F1tj2bq4v!19sChIJ-cEcx8VqkFQRb37AfVcPX0w?authuser=0&hl=en&rclk=1
The Village at Broadview,5.0,,Assisted living facility,13023 Greenwood Ave N,,,http://villagebroadview.com/,https://www.google.com/maps/place/The+Village+at+Broadview/data=!4m7!3m6!1s0x549011d0316cccd5:0x1c294c5ce16b2e6d!8m2!3d47.7240792!4d-122.3565465!16s%2Fg%2F11yrxfr2jg!19sChIJ1cxsMdARkFQRbS5r4VxMKRw?authuser=0&hl=en&rclk=1
Puget Cares senior Assisted living Home placement,,,Assisted living facility,12336 32nd Ave NE,,Open · Closes 7 PM,https://pugetcares.com/,https://www.google.com/maps/place/Puget+Cares+senior+Assisted+living+Home+placement/data=!4m7!3m6!1s0x54901181565143fd:0xbeb3e8a4f6e35364!8m2!3d47.7184855!4d-122.2936191!16s%2Fg%2F11z5q11qdq!19sChIJ_UNRVoERkFQRZFPj9qTos74?authuser=0&hl=en&rclk=1
SeniorAdvisor.com,2.7,,Assisted living facility,701 5th Ave #3200,,Open · Closes 4:30 PM,https://www.senioradvisor.com/,https://www.google.com/maps/place/SeniorAdvisor.com/data=!4m7!3m6!1s0x54906b58435d5ea3:0xf3ad11d7c22d819c!8m2!3d47.6045987!4d-122.3306705!16s%2Fg%2F11gxn7kzzd!19sChIJo15dQ1hrkFQRnIEtwtcRrfM?authuser=0&hl=en&rclk=1
Vineyard Park Mercer Island,4.0,,Assisted living facility,2959 76th Ave SE,,Open · Closes 5 PM,https://vineyardparkliving.com/vineyard-park-mercer-island,https://www.google.com/maps/place/Vineyard+Park+Mercer+Island/data=!4m7!3m6!1s0x54906bb724976bdd:0x7f6898a1dc85b2d8!8m2!3d47.5822763!4d-122.2381944!16s%2Fg%2F1vtzgxtn!19sChIJ3WuXJLdrkFQR2LKF3KGYaH8?authuser=0&hl=en&rclk=1
